date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-780186000.0,-287137000.0,-251173000.0,-254295000.0,-343831000.0,-287923000.0,-215810000.0,-78307000.0,-22033000.0,-8686000.0,-3294000.0,-7303000.0
,operatingIncomeRatio,-0.349955705272979,-0.121723614899323,-0.139307602287286,-0.200108121889725,-0.36194451316115,-0.430741956959166,-0.478647075131688,-0.258760900526398,-0.110749758726074,-0.0718088624338624,-0.0497245075100008,-0.208657142857143
,totalOtherIncomeExpensesNet,-11636000.0,-2407000.0,-1513000.0,-3600000.0,-3022000.0,-519000.0,216000.0,-920000.0,-14087000.0,-2128000.0,-387000.0,-69000.0
,incomeBeforeTax,-901048000.0,-331651000.0,-263191000.0,-257746000.0,-349682000.0,-286644000.0,-214840000.0,-79002000.0,-35968000.0,-10814000.0,-3681000.0,-7372000.0
,incomeBeforeTaxRatio,-0.404168862713259,-0.140594066960981,-0.145973122722558,-0.202823759745921,-0.368103752283003,-0.428828532318026,-0.476495702800111,-0.261057487368772,-0.18079459546405,-0.089401455026455,-0.0555664578458752,-0.210628571428571
,incomeTaxExpense,6932000.0,5017000.0,12386000.0,1357000.0,5507000.0,-7872000.0,2276000.0,6000.0,713000.0,178000.0,125000.0,79000.0
,netIncome,-907980000.0,-336668000.0,-275577000.0,-259103000.0,-355189000.0,-278772000.0,-217116000.0,-79008000.0,-36681000.0,-10992000.0,-3806000.0,-7451000.0
,netIncomeRatio,-0.407278240411593,-0.142720882299826,-0.152842746296471,-0.203891601116787,-0.373900868988531,-0.417051770179599,-0.481543665095647,-0.261077314017771,-0.184378518578092,-0.0908730158730159,-0.0574533927088837,-0.212885714285714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.68,-2.22,-1.89,-1.85,-2.65,-2.2,-1.81,-0.75,-0.46,-0.53,-0.184346,-0.360893
,EPSDiluted,-5.68,-2.22,-1.89,-1.85,-2.65,-2.2,-1.81,-0.75,-0.46,-0.53,-0.184346,-0.360893
,weightedAverageShsOut,159744000.0,151949000.0,145707000.0,142835123.0,133910000.0,126746000.0,119775000.0,105067000.0,80246000.0,20646000.0,20646000.0,20646000.0
,weightedAverageShsOutDil,159744000.0,151949000.0,145707000.0,142835123.0,133910000.0,126746000.0,119775000.0,105067000.0,80246000.0,20646000.0,20646000.0,20646000.0
