date,,2015-04-30_FY,2014-04-30_FY,2013-04-30_FY,2012-04-30_FY,2011-04-30_FY,2010-04-30_FY,2009-04-30_FY,2008-04-30_FY,2007-04-30_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,12450400.0,12397840.0,13694140.0,16974000.0,17832500.0,21250000.0,18820000.0,17350000.0,20490000.0,17880000.0,9190000.0,3620000.0,1790000.0,560000.0,360000.0
,operatingIncomeRatio,0.831203651036534,0.850269561835997,0.850698741172553,0.857044614892905,0.849078119948444,0.891359060402685,0.890676762896356,0.801385681293303,0.837009803921569,0.857142857142857,0.831674208144796,0.792122538293217,0.792035398230089,0.636363636363636,0.5625
,totalOtherIncomeExpensesNet,-21055950.0,-36135200.0,-97989120.0,85877730.0,-131747910.0,-84480000.0,178940000.0,193120000.0,-186060000.0,-45840000.0,-16400000.0,-19320000.0,14400000.0,29270000.0,14300000.0
,incomeBeforeTax,33506350.0,48533040.0,111683260.0,-68903730.0,149580410.0,105730000.0,-160120000.0,-175770000.0,206550000.0,63720000.0,25590000.0,22940000.0,-12610000.0,-28710000.0,-13940000.0
,incomeBeforeTaxRatio,2.23692415126486,3.32849646836618,6.93791714500122,-3.47906037130521,7.12213392984255,4.43498322147651,-7.57785139611926,-8.11870669745958,8.4375,3.05465004793864,2.3158371040724,5.01969365426696,-5.57964601769912,-32.625,-21.78125
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,33506350.0,48533040.0,111683260.0,-68903730.0,149580410.0,105730000.0,-160120000.0,-175770000.0,206550000.0,63720000.0,25590000.0,22940000.0,-12610000.0,-28710000.0,-13940000.0
,netIncomeRatio,2.23692415126486,3.32849646836618,6.93791714500122,-3.47906037130521,7.12213392984255,4.43498322147651,-7.57785139611926,-8.11870669745958,8.4375,3.05465004793864,2.3158371040724,5.01969365426696,-5.57964601769912,-32.625,-21.78125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.44424,2.37907,5.46128,-3.2123,5.34216,3.6904,-5.18188,-7.44788,6.29726,2.97757,1.87473,2.294,-1.84088,-12.48261,-9.61379
,EPSDiluted,1.44424,2.37907,5.46128,-3.2123,5.34216,3.6904,-5.18188,-7.44788,6.29726,2.97757,1.87473,2.294,-1.84088,-12.48261,-9.61379
,weightedAverageShsOut,23200000.0,20400000.0,20450000.0,21450000.0,28000000.0,28650000.0,30900000.0,23600000.0,32800000.0,21400000.0,13650000.0,10000000.0,6850000.0,2300000.0,1450000.0
,weightedAverageShsOutDil,23200000.0,20400000.0,20450000.0,21450000.0,28000000.0,28650000.0,30900000.0,23600000.0,32800000.0,21400000.0,13650000.0,10000000.0,6850000.0,2300000.0,1450000.0
