date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-02-25_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,otherInvestingActivites,-8500000.0,800000.0,0.0,-100000.0,-500000.0,5000000.0,8700000.0,28000.0,169000.0,78000.0,39000.0,10890000000.0,5266000.0,15587000.0,-22000.0,3073000.0,311000.0,1655000.0,1874000.0,280000.0,5193000.0,1814000.0,400000.0,31000000.0,3900000.0,1100000.0,1100000.0,-300000.0,-100000.0,700000.0,1100000.0
,netCashUsedForInvestingActivites,-78700000.0,-62000000.0,-200000000.0,-77500000.0,-61600000.0,-84600000.0,-1863000000.0,-46161000.0,-48041000.0,-55025000.0,-41092000.0,-22845000000.0,-18417000.0,-18793000.0,-46745000.0,-120652000.0,-109548000.0,-111968000.0,-52749000.0,-70927000.0,-95248000.0,-114052000.0,-73400000.0,-85600000.0,-73400000.0,-96200000.0,-114000000.0,-51900000.0,-53600000.0,-56600000.0,-85700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-391300000.0,-92200000.0,-80300000.0,-118900000.0,-193200000.0,-191800000.0,-175000000.0,-77277000.0,-8558000.0,-275000.0,-4600000.0,-4000000000.0,-12249000.0,-17114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11538000.0,17953000.0,3741000.0,8747000.0,14173000.0,15884000.0,29384000.0,3158000.0,4044000.0,6200000.0,6500000.0,2400000.0,2500000.0,700000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-40700000.0,-41000000.0,-21700000.0,-700000.0,-2600000.0,0.0,0.0,-51776000.0,-25884000.0,-48004000.0,-27922000.0,0.0,0.0,-45281000.0,-25339000.0,-53372000.0,-47618000.0,-16225000.0,-6016000.0,-17332000.0,-16000000.0,-43048000.0,-50900000.0,-42600000.0,-6700000.0,-5900000.0,0.0,0.0,-60000000.0,0.0,0.0
,dividendsPaid,-6800000.0,-7000000.0,-7100000.0,-7000000.0,-7000000.0,-7000000.0,-6900000.0,-6946000.0,-4409000.0,-3601000.0,-3720000.0,-3743000000.0,-3743000.0,-3782000.0,-3845000.0,-3911000.0,-4070000.0,-4102000.0,-2024000.0,-2026000.0,-1960000.0,-2049000.0,-2100000.0,-2200000.0,-2300000.0,-2300000.0,-2300000.0,-2300000.0,-2300000.0,-10000000.0,-1900000.0
,otherFinancingActivites,395800000.0,-3100000.0,113300000.0,8400000.0,8000000.0,15000000.0,1506700000.0,85787000.0,4872000.0,9544000.0,-192000.0,-8065000000.0,184000.0,5450000.0,-74987000.0,50505000.0,29022000.0,-3588000.0,-360000.0,-39968000.0,20007000.0,51326000.0,-11000000.0,-13600000.0,-11300000.0,36900000.0,13700000.0,4200000.0,0.0,-4600000.0,-4100000.0
,netCashUsedProvidedByFinancingActivities,-43000000.0,-143300000.0,4200000.0,-118200000.0,-194800000.0,-183800000.0,1324800000.0,-50212000.0,-33979000.0,-42336000.0,-36434000.0,-15808000000.0,-15808000.0,-49189000.0,-86218000.0,-3037000.0,-13919000.0,-9742000.0,7484000.0,-29942000.0,5205000.0,10273000.0,-57800000.0,-51900000.0,-17900000.0,31200000.0,12100000.0,1900000.0,0.0,-14600000.0,-6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7200000.0,-200000.0,-11200000.0,11800000.0,-9600000.0,-21800000.0,-13300000.0,-2249000.0,1042000.0,-8973000.0,-8012000.0,0.0,2466000.0,-13338000.0,14328000.0,4919000.0,-9717000.0,7739000.0,3930000.0,1747000.0,-1930000.0,-1020000.0,600000.0,-200000.0,-3200000.0,-800000.0,-1200000.0,1300000.0,-300000.0,-1200000.0,500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,126100000.0,32800000.0,-3400000.0,23700000.0,-40900000.0,-20200000.0,-240700000.0,36175000.0,58940000.0,27325000.0,56881000.0,129070000000.0,129070000.0,52891000.0,61056000.0,16829000.0,-54667000.0,15252000.0,58753000.0,18716000.0,6354000.0,-13686000.0,-300000.0,-51900000.0,-17900000.0,31200000.0,12100000.0,1900000.0,0.0,-14600000.0,-6000000.0
,cashAtEndOfPeriod,367700000.0,241600000.0,208800000.0,212200000.0,188500000.0,229400000.0,249600000.0,490267000.0,454092000.0,395152000.0,367827000.0,310946000000.0,310946000.0,181876000.0,128985000.0,67929000.0,51100000.0,105767000.0,90515000.0,31762000.0,13046000.0,6692000.0,20400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,241600000.0,208800000.0,212200000.0,188500000.0,229400000.0,249600000.0,490300000.0,454092000.0,395152000.0,367827000.0,310946000.0,181876000000.0,181876000.0,128985000.0,67929000.0,51100000.0,105767000.0,90515000.0,31762000.0,13046000.0,6692000.0,20378000.0,20700000.0,41500000.0,15400000.0,11300000.0,56200000.0,38100000.0,23200000.0,14300000.0,23900000.0
,operatingCashFlow,240600000.0,238300000.0,203600000.0,207600000.0,225100000.0,270000000.0,310800000.0,134797000.0,139918000.0,133659000.0,142419000.0,0.0,160829000.0,134211000.0,179691000.0,135599000.0,78517000.0,129223000.0,100088000.0,117838000.0,98327000.0,91113000.0,130200000.0,117000000.0,120600000.0,69900000.0,58300000.0,66800000.0,68800000.0,81300000.0,81600000.0
,capitalExpenditure,-66800000.0,-65000000.0,-75900000.0,-76700000.0,-62400000.0,-86000000.0,-81800000.0,-43831000.0,-52130000.0,-52060000.0,-34518000.0,-26591000000.0,-26591000.0,-31027000.0,-46072000.0,-85159000.0,-111539000.0,-106423000.0,-52665000.0,-37107000.0,-63078000.0,-103286000.0,-73800000.0,-116600000.0,-77300000.0,-97300000.0,-115100000.0,-51600000.0,-53500000.0,-57300000.0,-86800000.0
,freeCashFlow,173800000.0,173300000.0,127700000.0,130900000.0,162700000.0,184000000.0,229000000.0,90966000.0,87788000.0,81599000.0,107901000.0,-26591000000.0,134238000.0,103184000.0,133619000.0,50440000.0,-33022000.0,22800000.0,47423000.0,80731000.0,35249000.0,-12173000.0,56400000.0,400000.0,43300000.0,-27400000.0,-56800000.0,15200000.0,15300000.0,24000000.0,-5200000.0
