date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-22614000.0,-8846000.0,14754000.0,-5823000.0,-2520000.0,-579000.0,1718000.0,-158000.0,-269000.0,0.0,0.0,0.0,0.0,45422000.0,-17364000.0,-20294000.0,27478000.0,1707000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,1257744000.0,901638000.0,4633000.0,480882000.0,698228000.0,-621656000.0,-101352000.0,-601059000.0,19852000.0,-6900000.0,-133766000.0,-10331000.0,-14313000.0,58559000.0,-171164000.0,100980000.0,593757000.0,25389000.0,167878000.0,82464000.0,111976000.0,114951000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,710514000.0,-135677000.0,104506000.0,-203382000.0,21319000.0,-143630000.0,67052000.0,19563000.0,146642000.0,-70919000.0,-140574000.0,40637000.0,-33632000.0,753727000.0,1355000.0,-4933000.0,13176000.0,-11618000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1353303000.0,642789000.0,778466000.0,487382000.0,690764000.0,669445000.0,813075000.0,746023000.0,725162000.0,578520000.0,649439000.0,790013000.0,749376000.0,783008000.0,29281000.0,27926000.0,39802000.0,26631000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,642789000.0,778466000.0,673960000.0,690764000.0,669445000.0,813075000.0,746023000.0,726460000.0,578520000.0,649439000.0,790013000.0,749376000.0,783008000.0,29281000.0,27926000.0,32859000.0,26626000.0,38249000.0,0.0,0.0,0.0,0.0
,operatingCashFlow,280436000.0,-433023000.0,389540000.0,-326303000.0,-183348000.0,35737000.0,-91420000.0,396705000.0,113921000.0,-3322000.0,9851000.0,18900000.0,-7190000.0,-46866000.0,37049000.0,7035000.0,27034000.0,10686000.0,14267000.0,6626000.0,-3177000.0,-1969000.0
,capitalExpenditure,-37746000.0,-42287000.0,-68079000.0,-31152000.0,-41941000.0,-31270000.0,-43186000.0,-33066000.0,-17412000.0,-296000.0,-322000.0,-1715000.0,-98000.0,-401000.0,-24889000.0,-176549000.0,-644537000.0,-28284000.0,0.0,0.0,0.0,0.0
,freeCashFlow,242690000.0,-475310000.0,321461000.0,-357455000.0,-225289000.0,4467000.0,-134606000.0,363639000.0,96509000.0,-3618000.0,9529000.0,17185000.0,-7288000.0,-47267000.0,12160000.0,-169514000.0,-617503000.0,-17598000.0,14267000.0,6626000.0,-3177000.0,-1969000.0
