date,,2020-06-28_FY,2019-06-30_FY,2018-06-24_FY,2017-06-25_FY,2016-06-26_FY,2015-06-28_FY,2014-06-29_FY,2013-06-30_FY,2012-06-24_FY,2011-06-26_FY,2010-06-27_FY,2009-06-28_FY,2008-06-29_FY,2007-06-24_FY,2006-06-25_FY,2005-06-26_FY,2004-06-27_FY,2003-06-30_FY,2003-06-29_FY,2002-06-30_FY,2001-06-24_FY,2000-06-25_FY,1999-06-27_FY,1998-06-28_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY
,operatingExpenses,438800000.0,402200000.0,330000000.0,453244000.0,497545000.0,547469000.0,484600000.0,423293000.0,370200000.0,267100000.0,213300000.0,181400000.0,153800000.0,117400000.0,102000000.0,84300000.0,69500000.0,59498000.0,54500000.0,157632000.0,53100000.0,19400000.0,11600000.0,6400000.0,9600000.0,5100000.0,4300000.0,3500000.0,2600000.0
,costAndExpenses,1094400000.0,1091200000.0,952900000.0,1491672000.0,1627098000.0,1706055000.0,1513400000.0,1286015000.0,1125400000.0,818900000.0,669500000.0,536700000.0,481300000.0,377500000.0,324100000.0,269200000.0,228000000.0,190150000.0,185200000.0,249708000.0,142800000.0,71800000.0,43500000.0,34400000.0,25200000.0,17500000.0,11400000.0,8300000.0,5900000.0
,interestExpense,34900000.0,0.0,10600000.0,13808000.0,-13492000.0,-10961000.0,12000000.0,0.0,7500000.0,8500000.0,7400000.0,8900000.0,28600000.0,34200000.0,13500000.0,6100000.0,3700000.0,0.0,2100000.0,0.0,17100000.0,9400000.0,1100000.0,700000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,123900000.0,15600000.0,153900000.0,150508000.0,159145000.0,173323000.0,163000000.0,30823000.0,142700000.0,108600000.0,90400000.0,96600000.0,99300000.0,84700000.0,74400000.0,69700000.0,55600000.0,44905000.0,42100000.0,6765000.0,26600000.0,10900000.0,5500000.0,4400000.0,3500000.0,1800000.0,1500000.0,1000000.0,1000000.0
,EBITDA,-66600000.0,4400000.0,125900000.0,131836000.0,148674000.0,99773000.0,297300000.0,130790000.0,182000000.0,277300000.0,288200000.0,127200000.0,111300000.0,101400000.0,173200000.0,189600000.0,134500000.0,84577000.0,86800000.0,-87509000.0,61000000.0,47700000.0,22100000.0,12500000.0,7300000.0,1300000.0,1200000.0,200000.0,1400000.0
,EBITDARatio,-0.0736807168934617,0.00407407407407407,0.136122824089091,0.0895016972165648,0.0919655554435253,0.0611165050030475,0.180444282592862,0.0943663049015067,0.156263415471795,0.280781692993115,0.332295630116453,0.224219989423585,0.225623352929252,0.257295102765795,0.409456264775414,0.48727833461835,0.438253502769632,0.368010895388605,0.377719756309835,-0.562997799709201,0.344243792325056,0.439226519337017,0.367720465890183,0.294117647058824,0.251724137931034,0.0764705882352941,0.108108108108108,0.0266666666666667,0.222222222222222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-190500000.0,-11200000.0,-28000000.0,-18672000.0,-10471000.0,-73550000.0,134300000.0,99967000.0,39300000.0,168700000.0,197800000.0,30600000.0,12000000.0,16700000.0,98800000.0,119900000.0,78900000.0,39672000.0,44700000.0,-94274000.0,34400000.0,36800000.0,16600000.0,8100000.0,3800000.0,-500000.0,-300000.0,-800000.0,400000.0
,operatingIncomeRatio,-0.210753401924992,-0.0103703703703704,-0.030273543085739,-0.0126761710794297,-0.00647706613832381,-0.045053460785725,0.0815125030347172,0.0721271993431372,0.033742594659569,0.170818144997975,0.228064106998732,0.0539397144368059,0.0243259679708088,0.0423750317178381,0.233569739952719,0.308147005911077,0.257086999022483,0.172620549816815,0.194516971279373,-0.606521095770552,0.194130925507901,0.338858195211786,0.276206322795341,0.190588235294118,0.131034482758621,-0.0294117647058824,-0.027027027027027,-0.106666666666667,0.0634920634920635
,totalOtherIncomeExpensesNet,500000.0,-22000000.0,-200000.0,200000.0,457000.0,572000.0,1300000.0,-292000.0,900000.0,1000000.0,300000.0,200000.0,400000.0,200000.0,0.0,0.0,1000000.0,1406000.0,400000.0,-139071000.0,-1300000.0,700000.0,0.0,0.0,0.0,900000.0,500000.0,500000.0,300000.0
,incomeBeforeTax,-190400000.0,-45200000.0,-17600000.0,-4664000.0,-23506000.0,-83939000.0,147600000.0,107557000.0,47600000.0,178200000.0,205500000.0,39700000.0,41000000.0,51100000.0,112400000.0,126000000.0,83600000.0,47164000.0,47200000.0,-130414000.0,50200000.0,46800000.0,17600000.0,8900000.0,3700000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.210642770217944,-0.0418518518518518,-0.0190290842253217,-0.0031663272233537,-0.0145401505727666,-0.0514173004064306,0.0895848506919155,0.0776034609396082,0.0408688932772388,0.180437424058323,0.236942234520927,0.069980609906575,0.0831137239002635,0.129662522202487,0.265721040189125,0.323824209714726,0.272401433691756,0.20521969176145,0.205395996518712,-0.83903135736068,0.283295711060948,0.430939226519337,0.292845257903494,0.209411764705882,0.127586206896552,0.0,0.0,0.0,0.0
,incomeTaxExpense,200000.0,12700000.0,-37522000.0,93454000.0,-1970000.0,-18851000.0,23379000.0,20632000.0,3235000.0,31727000.0,53182000.0,9017000.0,9237000.0,918000.0,32404000.0,34857000.0,25633000.0,12263000.0,12300000.0,-28691000.0,22300000.0,16300000.0,4900000.0,2600000.0,200000.0,0.0,0.0,0.0,0.0
,netIncome,-191700000.0,-375100000.0,-280000000.0,-98118000.0,-21536000.0,-64692000.0,124200000.0,86925000.0,44400000.0,146500000.0,152300000.0,30300000.0,33400000.0,57300000.0,76700000.0,91100000.0,58000000.0,34901000.0,34900000.0,-101723000.0,27800000.0,30500000.0,12700000.0,6300000.0,3500000.0,300000.0,0.0,-400000.0,600000.0
,netIncomeRatio,-0.212080982409559,-0.347314814814815,-0.30273543085739,-0.0666109979633401,-0.0133215639723944,-0.0396274437138018,0.0753823743627094,0.0627172647263817,0.0381214046535589,0.148339408667477,0.175602444367578,0.0534108937070333,0.0677072775187513,0.145394569906115,0.181323877068558,0.234130043690568,0.188986640599544,0.151861005473801,0.151871192341166,-0.654444973429237,0.156884875846501,0.280847145488029,0.211314475873544,0.148235294117647,0.120689655172414,0.0176470588235294,0.0,-0.0533333333333333,0.0952380952380952
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.77607,-3.519752,-2.81322,-0.99625,-0.21159,-0.57238,1.01058,0.726658,0.38542,1.33182,1.45463,0.34007,0.37911,0.72075,0.98082,1.18005,0.76618,0.48,0.46348,-1.4,0.36724,0.43324,0.2232,0.11667,0.0675,0.005,0.0,-0.01,0.02
,EPSDiluted,-1.77607,-3.519752,-2.81322,-0.99625,-0.21159,-0.57238,1.01058,0.726658,0.38542,1.33182,1.45463,0.34007,0.37911,0.72075,0.98082,1.18005,0.76618,0.46,0.46348,-1.4,0.36724,0.43324,0.2232,0.11667,0.0675,0.005,0.0,-0.01,0.02
,weightedAverageShsOut,107935000000.0,106570000.0,99530000.0,98487000.0,101783000.0,113022000.0,122900000.0,119623000.0,115200000.0,110000000.0,104700000.0,89100000.0,88100000.0,79500000.0,78200000.0,77200000.0,75700000.0,73196000.0,75300000.0,72718000.0,75700000.0,70400000.0,56900000.0,54000000.0,52504000.0,50459856.0,41604000.0,40000000.0,30000000.0
,weightedAverageShsOutDil,107935000000.0,106570000.0,99530000.0,98487000.0,101783000.0,113022000.0,122900000.0,119623000.0,115200000.0,110000000.0,104700000.0,89100000.0,88100000.0,79500000.0,78200000.0,77200000.0,75700000.0,75303000.0,75300000.0,72718000.0,75700000.0,70400000.0,56900000.0,54000000.0,52504000.0,50459856.0,41604000.0,40000000.0,30000000.0
