date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2009-12-31_FY,2007-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2737383000.0,1460013000.0,1237328000.0,1057722000.0,1056389000.0,1018239000.0,1037135000.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,10881011000.0,1460013000.0,24980887000.0,10661305000.0,20387180000.0,-5032549000.0,5504853000.0,13669000000.0,11297000000.0,8752000000.0,0.0,2656000000.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,2.90344329616334,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8143628000.0,0.0,23743559000.0,9603583000.0,19330791000.0,-6050788000.0,4467718000.0,13669000000.0,11297000000.0,8752000000.0,3327000000.0,2656000000.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,2.35642366403759,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,655832000.0,0.0,0.0,0.0,0.0,-7622240000.0,-8528664000.0,8581000000.0,6257000000.0,4051000000.0,2768000000.0,1373000000.0
,incomeBeforeTax,12179996000.0,0.0,23743559000.0,9603583000.0,19330791000.0,13256482000.0,14631570000.0,13669000000.0,11297000000.0,8752000000.0,3327000000.0,2656000000.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,0.0,7.7171786110991,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,12179996000.0,0.0,23743559000.0,9603583000.0,19330791000.0,13256482000.0,14631570000.0,13669000000.0,11297000000.0,8752000000.0,3327000000.0,2302000000.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,7.7171786110991,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,12.179996,0.0,0.0,0.0,0.0,2.81,2.83,0.0,0.0,0.0,0.0,0.0
,EPSDiluted,12.179996,0.0,0.0,0.0,0.0,2.81,2.83,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOut,1000000000.0,0.0,0.0,0.0,0.0,4717609252.0,5170166077.0,0.0,0.0,0.0,0.0,0.0
,weightedAverageShsOutDil,1000000000.0,0.0,0.0,0.0,0.0,4717609252.0,5170166077.0,0.0,0.0,0.0,0.0,0.0
