date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5083353000.0,-5645985000.0,-5718177000.0,-5159504000.0,-3670803000.0,-3268255000.0,-1771576000.0,-688508000.0,-300409000.0,-2183690000.0,-368809000.0,-198096000.0,-35945000.0,-94892000.0,-40643000.0,-169880000.0,-343880000.0,-206415000.0,-602259000.0,-365383000.0,-238583000.0,-298100000.0,-382100000.0,-6200000.0,-100000.0,-400000.0,-100000.0,-100000.0,-100000.0,-400000.0
,commonStockIssued,278322000.0,372337000.0,476420000.0,391558000.0,27000.0,1029540000.0,766138000.0,633807000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-356000.0,-85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-348907000.0,-320961000.0,-277260000.0,-234989000.0,-232775000.0,-166978000.0,-84238000.0,-7776000.0,-48960000.0,0.0,0.0,0.0,-95786000.0,-66362000.0,-43686000.0,-32493000.0,-15474000.0,-8297000.0,0.0,-737000.0,-1615000.0,-2400000.0,-3100000.0,-1300000.0,0.0,0.0,-900000.0,-2000000.0,-1800000.0,0.0
,otherFinancingActivites,-53938000.0,-29581000.0,-21598000.0,-21462000.0,-36420000.0,-41582000.0,-50729000.0,-72843000.0,-16000.0,-11145000.0,0.0,18666000.0,-1188000.0,-3181000.0,282929000.0,137614000.0,-6140000.0,0.0,35816000.0,0.0,0.0,126900000.0,145200000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,-2300000.0
,netCashUsedProvidedByFinancingActivities,-110769000.0,1612552000.0,3957708000.0,574742000.0,-699597000.0,4694118000.0,2333936000.0,1790718000.0,-215764000.0,-2111920000.0,-368809000.0,-179430000.0,-189107000.0,271230000.0,1099962000.0,612603000.0,412972000.0,-20696000.0,-278813000.0,27528000.0,-194824000.0,44500000.0,430500000.0,284800000.0,-100000.0,-400000.0,-1000000.0,-2100000.0,-1900000.0,-600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2293000.0,-1013000.0,7093000.0,5500000.0,-1581000.0,113000.0,-2209000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,139880000.0,44428000.0,3144000.0,26951000.0,-20883000.0,44640000.0,-532000.0,36919000.0,-19395000.0,10369000.0,-3505000.0,-17428000.0,19553000.0,-313000.0,1168000.0,391000.0,15845000.0,-1448000.0,-1465000.0,263000.0,-27394000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,-100000.0,0.0
,cashAtEndOfPeriod,289970000.0,150090000.0,105662000.0,102518000.0,75567000.0,96450000.0,51810000.0,52342000.0,15423000.0,34818000.0,24449000.0,27954000.0,45382000.0,25829000.0,26142000.0,24974000.0,24583000.0,8738000.0,10186000.0,11651000.0,11388000.0,38800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,150090000.0,105662000.0,102518000.0,75567000.0,96450000.0,51810000.0,52342000.0,15423000.0,34818000.0,24449000.0,27954000.0,45382000.0,25829000.0,26142000.0,24974000.0,24583000.0,8738000.0,10186000.0,11651000.0,11388000.0,38782000.0,46600000.0,49300000.0,4700000.0,4800000.0,3400000.0,3500000.0,400000.0,700000.0,400000.0
,operatingCashFlow,336607000.0,304037000.0,290002000.0,227461000.0,236652000.0,171394000.0,80637000.0,28692000.0,6768000.0,28071000.0,36377000.0,39753000.0,54070000.0,87054000.0,64824000.0,50762000.0,19580000.0,13532000.0,-23988000.0,12769000.0,11878000.0,24200000.0,14800000.0,2900000.0,400000.0,1300000.0,900000.0,200000.0,1700000.0,1400000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35000.0,-788000.0,0.0,-23000.0,-119000.0,-26000.0,-5000.0,-183000.0,-495000.0,-100000.0,-500000.0,-500000.0,-100000.0,-300000.0,-200000.0,-1500000.0,-100000.0,-900000.0
,freeCashFlow,336607000.0,304037000.0,290002000.0,227461000.0,236652000.0,171394000.0,80637000.0,28692000.0,6768000.0,28071000.0,36377000.0,39753000.0,54035000.0,86266000.0,64824000.0,50739000.0,19461000.0,13506000.0,-23993000.0,12586000.0,11383000.0,24100000.0,14300000.0,2400000.0,300000.0,1000000.0,700000.0,-1300000.0,1600000.0,500000.0
