date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,incomeBeforeTaxRatio,-0.0452558676999987,0.0689316564931896,0.00791766284171754,0.072096705260704,0.0672589993264537,0.138105294823286,-0.0147032783982477,0.0142562535301303,0.0181473748700131,-0.185130229821686,0.0541865225818998,0.0166576659286061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-10392000.0,15283000.0,-3756000.0,-7038000.0,29282000.0,46729000.0,6286000.0,2783000.0,8814000.0,-29043000.0,-50619000.0,1732000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-37153000.0,65234000.0,12479000.0,83006000.0,37147000.0,66291000.0,-16720000.0,7902000.0,3144000.0,-69849000.0,78285000.0,5808000.0,-27528000.0,-11265000.0,-47910000.0,-30339000.0,-14210000.0,-10127000.0,-15110000.0,-17902000.0,-14150000.0
,netIncomeRatio,-0.0353642076487128,0.0558476803616222,0.011326896091,0.0806259227601212,0.0386114552756966,0.0817284398104826,-0.0219303135431491,0.0115328537464261,0.00506888295942798,-0.129228907727204,0.163694988049858,0.0156828859966517,-0.110075895106405,-0.073011860781645,-0.488424014435575,-0.491009726650375,-0.370023175272765,-0.447009490178769,-1.23246329526917,-6.98205928237129,-272.115384615385
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.72,1.26,0.242867151920906,1.63,0.74,1.36,-0.36,0.18,0.072562776957164,-1.73,1.99,0.16,-0.77,-0.32,-1.47,-1.24,-0.91,-6.3,-13.2,-23.88,-19.54
,EPSDiluted,-0.72,1.23,0.238353547894184,1.5,0.69,1.26,-0.36,0.17,0.0710155402963498,-1.73,1.85,0.15,-0.77,-0.32,-1.47,-1.24,-0.91,-6.3,-13.2,-23.88,-19.54
,weightedAverageShsOut,51261000.0,51956000.0,51382000.0,50874000.0,50077000.0,48687000.0,46715000.0,44461000.0,43328000.0,40372000.0,39251000.0,37426000.0,35807000.0,34782000.0,32501000.0,24473000.0,15605000.0,1607000.0,1145000.0,763000.0,724000.0
,weightedAverageShsOutDil,51261000.0,53160000.0,52355000.0,55193000.0,54102000.0,52424000.0,46715000.0,46786000.0,44272000.0,40372000.0,45514000.0,38751000.0,35807000.0,34782000.0,32501000.0,24473000.0,15605000.0,1607000.0,1145000.0,763000.0,724000.0
