date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,0.0,772000.0,1624000.0,-917000.0,-45698000.0,-6474000.0,7450000.0,6379000.0,-14227000.0,0.0,0.0,0.0,0.0,0.0,93000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-86952000.0,-3626000.0,-9464000.0,20121000.0,-58786000.0,-19462000.0,-3967000.0,-2490000.0,-24220000.0,9050000.0,-14390000.0,-51620000.0,-19790000.0,700000.0,-27127000.0,1760000.0,-19990000.0,-22610000.0,-20330000.0,-16899000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,56431000.0,1458000.0,-405000.0,-725000.0,776000.0,-4384000.0,2103000.0,1770000.0,2740000.0,-720000.0,-150000.0,-3290000.0,-680000.0,4600000.0,-909000.0,-690000.0,-2280000.0,-410000.0,1580000.0,4112000.0,0.0
,cashAtEndOfPeriod,64654000.0,8223000.0,6765000.0,7170000.0,7895000.0,7119000.0,11503000.0,9370000.0,7640000.0,4880000.0,5650000.0,5810000.0,9020000.0,9700000.0,5145000.0,6010000.0,6720000.0,8990000.0,9480000.0,7865000.0,0.0
,cashAtBeginningOfPeriod,8223000.0,6765000.0,7170000.0,7895000.0,7119000.0,11503000.0,9400000.0,7600000.0,4900000.0,5600000.0,5800000.0,9100000.0,9700000.0,5100000.0,6054000.0,6700000.0,9000000.0,9400000.0,7900000.0,3753000.0,0.0
,operatingCashFlow,148743000.0,14280000.0,24519000.0,-4384000.0,73671000.0,39645000.0,28535000.0,26290000.0,39600000.0,2220000.0,29870000.0,54090000.0,39500000.0,24660000.0,42466000.0,32200000.0,39150000.0,33420000.0,32910000.0,31521000.0,0.0
,capitalExpenditure,-1750000.0,-9363000.0,-15460000.0,-16462000.0,-14109000.0,-24567000.0,-22565000.0,-22035000.0,-12901000.0,-12990000.0,-15628000.0,-5764000.0,-20447000.0,-20769000.0,-16471000.0,-29644000.0,-21445000.0,-10482000.0,-10207000.0,-10510000.0,-11787000.0
,freeCashFlow,146993000.0,4917000.0,9059000.0,-20846000.0,59562000.0,15078000.0,5970000.0,4250000.0,26700000.0,-10770000.0,14240000.0,48330000.0,19050000.0,3890000.0,25995000.0,-2480000.0,17700000.0,22190000.0,21910000.0,21011000.0,0.0
