date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-257000000.0,-268000000.0,-797000000.0,-587000000.0,-1313000000.0,-1932000000.0,-1828000000.0,-1658000000.0,-389000000.0,-1896000000.0,-721000000.0,-2694000000.0,-2196000000.0,-5677000000.0,-415000000.0,168600000.0,548800000.0,-447500000.0,-45300000.0,-26400000.0,-492914000.0,-90153000.0,-546100000.0,-712200000.0,-453581000.0,92300000.0,-61100000.0,-12200000.0,-11200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1637000000.0,-1325000000.0,-2105000000.0,-2284000000.0,-2295000000.0,-1506000000.0,-539000000.0,-1692000000.0,-2282000000.0,-2497000000.0,-2758000000.0,-3253000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211000000.0,0.0,0.0,0.0,112000000.0,69000000.0,230100000.0,30400000.0,12800000.0,0.0,40200000.0,503483000.0,0.0,6700000.0,0.0,3481000.0,0.0,0.0,317000000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240000000.0,0.0,-7000000.0,-400000000.0,-2601000000.0,-400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53200000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,-381000000.0,-1018000000.0,-606000000.0,-278000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19100000.0,-38200000.0,-25265000.0,0.0,-12000000.0,-92800000.0,-8206000.0,-93100000.0,-6800000.0,-108100000.0,0.0
,otherFinancingActivites,-36000000.0,-43000000.0,-96000000.0,50000000.0,9000000.0,78000000.0,557000000.0,147000000.0,125000000.0,-919000000.0,-16000000.0,-2000000.0,35000000.0,-9896000000.0,32000000.0,11400000.0,1000000.0,169300000.0,4300000.0,-12300000.0,-2627000.0,-2110000.0,-2900000.0,9600000.0,-10487000.0,19300000.0,-600000.0,-3300000.0,4800000.0
,netCashUsedProvidedByFinancingActivities,-930000000.0,-312000000.0,-147000000.0,-1090000000.0,115000000.0,-1809000000.0,-1000000000.0,-2151000000.0,-1202000000.0,734000000.0,-961000000.0,-2737000000.0,-3041000000.0,3378000000.0,-800000000.0,-1038700000.0,-1175600000.0,-818500000.0,-530500000.0,278500000.0,164398000.0,-159292000.0,91600000.0,279300000.0,239242000.0,-248500000.0,22600000.0,27100000.0,18000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-789000000.0,-240000000.0,-386000000.0,-533000000.0,713000000.0,-296000000.0,-608000000.0,-1891000000.0,1117000000.0,623000000.0,2264000000.0,167000000.0,-278000000.0,774000000.0,22000000.0,-5900000.0,-22700000.0,-740200000.0,360800000.0,818900000.0,-131134000.0,-8808000.0,15200000.0,-16100000.0,-88818000.0,28200000.0,25200000.0,0.0,0.0
,cashAtEndOfPeriod,1560000000.0,2349000000.0,2589000000.0,2519000000.0,3052000000.0,2339000000.0,2635000000.0,3243000000.0,5134000000.0,4017000000.0,3394000000.0,1130000000.0,963000000.0,1241000000.0,467000000.0,445400000.0,451300000.0,474000000.0,1214200000.0,853400000.0,34539000.0,165673000.0,69400000.0,13500000.0,24154000.0,37300000.0,46800000.0,0.0,0.0
,cashAtBeginningOfPeriod,2349000000.0,2589000000.0,2975000000.0,3052000000.0,2339000000.0,2635000000.0,3243000000.0,5134000000.0,4017000000.0,3394000000.0,1130000000.0,963000000.0,1241000000.0,467000000.0,445000000.0,451300000.0,474000000.0,1214200000.0,853400000.0,34500000.0,165673000.0,174481000.0,54200000.0,29600000.0,112972000.0,9100000.0,21600000.0,17400000.0,5100000.0
,operatingCashFlow,398000000.0,340000000.0,558000000.0,1144000000.0,1911000000.0,3445000000.0,2220000000.0,1918000000.0,2708000000.0,1785000000.0,3946000000.0,5598000000.0,4959000000.0,3073000000.0,1237000000.0,864200000.0,604100000.0,525800000.0,936600000.0,566800000.0,197382000.0,240637000.0,469700000.0,416800000.0,125521000.0,184300000.0,63700000.0,-10700000.0,5500000.0
,capitalExpenditure,-265000000.0,-387000000.0,-184000000.0,-497000000.0,-1344000000.0,-2001000000.0,-2165000000.0,-2238000000.0,-1409000000.0,-1020000000.0,-1411000000.0,-3052000000.0,-2208000000.0,-1380000000.0,-876000000.0,-181900000.0,-127000000.0,-495900000.0,-141000000.0,-506200000.0,-574703000.0,-537029000.0,-573300000.0,-698800000.0,-212959000.0,-487600000.0,-59200000.0,-9700000.0,-12900000.0
,freeCashFlow,133000000.0,-47000000.0,374000000.0,647000000.0,567000000.0,1444000000.0,55000000.0,-320000000.0,1299000000.0,765000000.0,2535000000.0,2546000000.0,2751000000.0,1693000000.0,361000000.0,682300000.0,477100000.0,29900000.0,795600000.0,60600000.0,-377321000.0,-296392000.0,-103600000.0,-282000000.0,-87438000.0,-303300000.0,4500000.0,-20400000.0,-7400000.0
