date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-12-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3606996.0,2944516.0,3098916.0,3063553.0,2534628.0,990290.0,888370.0,296123.0,0.0,0.0,0.0,14648.0,21948.0,20000.0,0.0,0.0,317336.0,943000.0,579144.0,563000.0,809672.0,889316.0,800821.0,400000.0,0.0,0.0,0.0,600000.0,40000.0,30000.0
,EBITDA,-33620919.0,-26083989.0,-36354327.0,-21629184.0,-22669749.0,-12860138.0,-7213400.0,-4099363.0,-3217573.0,-4820499.0,0.0,-6226434.0,-3811626.0,-5180000.0,-1322124.0,-1829146.0,-4368406.0,-4336000.0,-13212843.0,-13329000.0,-15647053.0,-16572919.0,-10888227.0,-9500000.0,-9600000.0,-1400000.0,-4000000.0,-900000.0,-2500000.0,-2410000.0
,EBITDARatio,-2.03425373033636,-1.17953077319939,-2.40970287425771,-1.65445999348747,-3.50167223305362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1304979882048,-7.84848484848485,0.0,0.0,-1.64222208688683,-0.337826256330347,-5.08895395391347,-8.22777777777778,-11.1635008197622,-18.8867110887747,-6.86684476700956,-9.5,-12.0,-1.75,-6.66666666666667,-0.9,0.0,-26.7777777777778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-37227915.0,-29028505.0,-39453243.0,-24692737.0,-25204377.0,-13850428.0,-8101770.0,-4395486.0,-3217573.0,-4815202.0,0.0,-6241082.0,-3833574.0,-5200000.0,-1322124.0,-1821648.0,-4685742.0,-5279000.0,-13791987.0,-13892000.0,-16456725.0,-17462235.0,-11689048.0,-9900000.0,-8500000.0,-4600000.0,-3700000.0,-1500000.0,-2540000.0,-2440000.0
,operatingIncomeRatio,-2.2524971718172,-1.31268323060067,-2.61511079701429,-1.88879735343727,-3.89318236793514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.2061056605853,-7.87878787878788,0.0,0.0,-1.76151873380204,-0.411297234125438,-5.31201246968372,-8.57530864197531,-11.7411670445611,-19.9001870104651,-7.37189609383819,-9.9,-10.625,-5.75,-6.16666666666667,-1.5,0.0,-27.1111111111111
,totalOtherIncomeExpensesNet,-12001372.0,-322106.0,-10517.0,-1056576.0,1397471.0,278431.0,0.0,4865768.0,-1513237.0,5297.0,0.0,5600.0,0.0,-20000.0,0.0,7498.0,14466170.0,690000.0,-14591816.0,0.0,0.0,-3507134.0,0.0,0.0,1100000.0,-3200000.0,300000.0,100000.0,0.0,0.0
,incomeBeforeTax,-49388915.0,-29298097.0,-39376122.0,-25878371.0,-24012017.0,-13571997.0,-9316360.0,-8155880.0,-7064792.0,0.0,0.0,0.0,0.0,-5650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2540000.0,-2280000.0
,incomeBeforeTaxRatio,-2.98830572049549,-1.32487431303857,-2.60999892421396,-1.97948889408525,-3.70900503523491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.56060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.3333333333333
,incomeTaxExpense,2174.0,8672.0,-369340.0,-339391.0,-4574765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-49391089.0,-29306769.0,-39006782.0,-25538980.0,-19437252.0,-13571997.0,-9316360.0,-8155880.0,-7194792.0,-4915295.0,0.0,-6979813.0,-6559623.0,-1900000.0,-1533871.0,-1927061.0,9671805.0,-5008000.0,-28154062.0,-13532000.0,-15935900.0,-19464723.0,-11418213.0,-9300000.0,-7400000.0,-7900000.0,-3400000.0,-2200000.0,-2540000.0,-2280000.0
,netIncomeRatio,-2.98843725966043,-1.325266465131,-2.58551766618989,-1.95352819063709,-3.00236608774389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.5969485476492,-2.87878787878788,0.0,0.0,3.63593763745001,-0.390183093104792,-10.8435955179082,-8.35308641975309,-11.3695807583478,-22.1822480230566,-7.20108941406627,-9.3,-9.25,-9.875,-5.66666666666667,-2.2,0.0,-25.3333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.927289821225694,-0.55,-1.0,-0.9,-1.19,-1.02,-0.88503,-1.11,-1.190011,-1.020009,0.0,-1.870017,-3.910035,-1.30137,-0.850008,-10.127779,54.7224218215149,-30.383338,-216.059295,-114.7815,-151.916692,-212.683369,-153.604655,-143.476876,-122.941968068316,-199.179663,-187.36392,-113.093537,-127.0,-114.0
,EPSDiluted,-0.927289821225694,-0.55,-1.0,-0.9,-1.19,-1.03,-0.88503,-1.22,-1.190011,-1.020009,0.0,-1.870017,-3.910035,-1.30137,-0.850008,-10.127779,54.6902407165516,-30.383338,-216.059295,-114.7815,-151.916692,-212.683369,-153.604655,-143.476876,-122.638382499171,-199.179663,-187.36392,-113.093537,-127.0,-114.0
,weightedAverageShsOut,53263918.0,53263918.0,39085490.0,28349368.0,17500827.0,13275847.0,10526620.0,7346155.0,5858744.0,5263348.0,5263348.0,3752110.0,1696320.0,1460000.0,1754972.0,176750.0,176743.0,168826.0,130457.0,118270.0,104520.0,91843.0,74303.0,64655.0,60191.0,39516.0,25513.0,17339.0,20000.0,20000.0
,weightedAverageShsOutDil,53263918.0,53263918.0,39085490.0,28349368.0,17500827.0,13436683.0,10526620.0,7493031.0,5858744.0,5263348.0,5263348.0,3752110.0,1696320.0,1460000.0,1754972.0,176750.0,176847.0,168826.0,130457.0,118270.0,104520.0,91843.0,74303.0,64655.0,60340.0,39516.0,25513.0,17339.0,20000.0,20000.0
