date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,dividendsPaid,-249097000.0,-234322000.0,-216221000.0,-207242000.0,-195384000.0,-175107000.0,-145913000.0,-106700000.0,-100400000.0,-103800000.0,-108500000.0,-116900000.0,-118600000.0,-121400000.0,-39000000.0,-25400000.0,-22400000.0,-19600000.0,-16300000.0,-12900000.0,-11000000.0
,otherFinancingActivites,-26514000.0,-16761000.0,224931000.0,-18216000.0,0.0,228690000.0,315866000.0,-99397000.0,0.0,-50000000.0,-150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,800220000.0,-275687000.0,-316594000.0,-275458000.0,-570921000.0,-332879000.0,-312232000.0,-776493000.0,-368917000.0,-234069000.0,-653965000.0,-383196000.0,-266956000.0,-165597000.0,-15359000.0,500342000.0,499373000.0,311308000.0,484384000.0,-132937000.0,604511000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3187000.0,-11882000.0,7174000.0,-1513000.0,54053000.0,-7582000.0,4575000.0,-23433000.0,27232000.0,-26502000.0,16313000.0,12718000.0,-50888000.0,-35119000.0,49787000.0,-32141000.0,13138000.0,27876000.0,24015000.0,-2877000.0,-1913000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-6385000.0,151941000.0,21028000.0,153145000.0,198264000.0,-153816000.0,-173908000.0,74300000.0,88400000.0,190200000.0,10800000.0,41900000.0,-44900000.0,700000.0,142600000.0,-77700000.0,100000.0,-24000000.0,137000000.0,-4900000.0,14600000.0
,cashAtEndOfPeriod,801651000.0,808036000.0,656095000.0,635067000.0,481922000.0,283658000.0,437092000.0,611300000.0,537400000.0,448200000.0,258800000.0,247900000.0,206100000.0,250700000.0,249600000.0,107300000.0,185100000.0,185000000.0,209000000.0,72100000.0,76600000.0
,cashAtBeginningOfPeriod,808036000.0,656095000.0,635067000.0,481922000.0,283658000.0,437474000.0,611000000.0,537000000.0,449000000.0,258000000.0,248000000.0,206000000.0,251000000.0,250000000.0,107000000.0,185000000.0,185000000.0,209000000.0,72000000.0,77000000.0,62000000.0
,operatingCashFlow,2873579000.0,1852002000.0,610069000.0,1162693000.0,1383600000.0,1108235000.0,1054762000.0,1098300000.0,663900000.0,659500000.0,918500000.0,784700000.0,663000000.0,854400000.0,636300000.0,1065700000.0,1487600000.0,1653800000.0,736100000.0,406000000.0,90000000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,2873579000.0,1852002000.0,610069000.0,1162693000.0,1383600000.0,1108235000.0,1054762000.0,1098300000.0,663900000.0,659500000.0,918500000.0,784700000.0,663000000.0,854400000.0,636300000.0,1065700000.0,1487600000.0,1653800000.0,736100000.0,406000000.0,90000000.0
