date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,operatingExpenses,489041000.0,591655000.0,516144000.0,522231000.0,460939000.0,615145000.0,443445000.0,245135000.0,392146000.0,389219000.0,324116000.0,285939000.0,322424000.0,307660000.0,284155000.0,259502000.0,193868000.0,145686000.0,129711000.0,122885000.0,121301000.0,150419000.0,135090000.0,140719000.0,149702000.0,254100000.0,244900000.0,232300000.0
,costAndExpenses,2623097000.0,2923304000.0,2673838000.0,2484227000.0,2167566000.0,3069608000.0,2118145000.0,2000146000.0,2227571000.0,2281165000.0,1940958000.0,1807471000.0,2181865000.0,2021356000.0,2101847000.0,1943603000.0,1395256000.0,1017413000.0,874690000.0,818449000.0,767387000.0,731799000.0,695147000.0,709143000.0,761055000.0,1127200000.0,987000000.0,854800000.0
,interestExpense,73116000.0,57695000.0,52405000.0,115350000.0,65181000.0,132722000.0,41358000.0,31559000.0,32800000.0,37574000.0,25533000.0,24584000.0,38175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,231984000.0,213484000.0,200698000.0,196928000.0,226169000.0,260076000.0,103572000.0,107370000.0,99020000.0,96753000.0,95578000.0,100513000.0,111685000.0,106855000.0,112950000.0,117435000.0,97268000.0,84014000.0,80603000.0,77610000.0,73750000.0,75750000.0,75012000.0,69044000.0,71044000.0,94100000.0,93300000.0,88500000.0
,EBITDA,737796000.0,879607000.0,901810000.0,784677000.0,735806000.0,841803000.0,430975000.0,723640000.0,616869000.0,684593000.0,517384000.0,298436000.0,396935000.0,421686000.0,379609000.0,281331000.0,215749000.0,176838000.0,186128000.0,176060000.0,223912000.0,189876000.0,200727000.0,189751000.0,164470000.0,211100000.0,187200000.0,137100000.0
,EBITDARatio,0.235799762792718,0.245054990671213,0.267206921584023,0.255430706489894,0.274841317599002,0.230546635682565,0.176228395435297,0.276576813473087,0.224690211333785,0.238616872400013,0.218974049037483,0.148816641517826,0.160890351686079,0.180501817705518,0.160273607075515,0.133490454799741,0.142527400730774,0.15927950518673,0.189884872196406,0.192016787017981,0.244032743755374,0.224459615214115,0.244531967614532,0.228656986202326,0.192479411479015,0.169667256068156,0.173189009159034,0.15176001771087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,505812000.0,666123000.0,701112000.0,587749000.0,509637000.0,581727000.0,327403000.0,616270000.0,517849000.0,587840000.0,421806000.0,197923000.0,285250000.0,314831000.0,266659000.0,163896000.0,118481000.0,92824000.0,105525000.0,98450000.0,150162000.0,114126000.0,125715000.0,120707000.0,93426000.0,117000000.0,93900000.0,48600000.0
,operatingIncomeRatio,0.161657625709153,0.185579202474378,0.207739966518022,0.191326039005513,0.190361732001645,0.159318988808203,0.133877151460532,0.235539761261206,0.188622870089094,0.20489333410015,0.178522273066629,0.0986953187253976,0.115620877016272,0.134762756577277,0.112585317495501,0.0777680084308462,0.0782705318030807,0.0836073739210637,0.107654953250052,0.107372785879361,0.1636555649889,0.134912669562905,0.153149981361057,0.145456407784539,0.109336544639378,0.0940363285645395,0.086872051068554,0.0537967677662165
,totalOtherIncomeExpensesNet,-59177000.0,-45478000.0,145994000.0,-25601000.0,70808000.0,-90818000.0,-72866000.0,-40284000.0,-110456000.0,357000.0,-4170000.0,-13066000.0,-63732000.0,25901000.0,-64276000.0,29902000.0,-34145000.0,-9442000.0,1808000.0,2231000.0,11471000.0,12299000.0,1570000.0,917000.0,162182000.0,27900000.0,9800000.0,1600000.0
,incomeBeforeTax,373519000.0,562950000.0,794701000.0,446798000.0,515264000.0,358187000.0,213179000.0,544427000.0,374593000.0,550623000.0,392103000.0,160273000.0,183343000.0,277819000.0,133386000.0,149929000.0,71844000.0,88055000.0,103813000.0,97196000.0,147501000.0,128738000.0,122798000.0,120905000.0,253079000.0,131600000.0,89400000.0,42500000.0
,incomeBeforeTaxRatio,0.119376754005949,0.156835617495494,0.235470451414095,0.145443193566616,0.19246355244634,0.0980975451444472,0.0871702375091391,0.208081207269792,0.136442875771285,0.191921240987729,0.165950979446106,0.0799209531892486,0.0743147360378418,0.118919846741721,0.0563165134477177,0.0711407217749569,0.0474613489661678,0.079311894667535,0.105908397647455,0.106005132517322,0.160755447393,0.152186068504891,0.149596399882075,0.145695005121407,0.2961786160254,0.105770776402508,0.0827088537330003,0.0470444985609918
,incomeTaxExpense,54425000.0,88161000.0,144826000.0,431817000.0,96263000.0,29122000.0,18484000.0,136322000.0,82533000.0,-130014000.0,92719000.0,-7028000.0,-6539000.0,55078000.0,2192000.0,27593000.0,17005000.0,13890000.0,29068000.0,29029000.0,45725000.0,39909000.0,38066000.0,40923000.0,97020000.0,53400000.0,38100000.0,20700000.0
,netIncome,375764000.0,533228000.0,693562000.0,54850000.0,643675000.0,334906000.0,133316000.0,413171000.0,311536000.0,436280000.0,323720000.0,178368000.0,194202000.0,229690000.0,142969000.0,114867000.0,54839000.0,71945000.0,74745000.0,68167000.0,101776000.0,88829000.0,84732000.0,79982000.0,156059000.0,78200000.0,51300000.0,21800000.0
,netIncomeRatio,0.120094256496434,0.14855518722069,0.205502896339205,0.0178549572001865,0.240428163273386,0.0917215210327182,0.0545137531547122,0.157914872864254,0.11347480531212,0.152066657255738,0.137009028409101,0.0889441177145239,0.0787162333332658,0.0983183281132889,0.0603625238863655,0.0545039404526408,0.0362275613267034,0.064801479323784,0.0762536790398025,0.0743451568820557,0.110921596557786,0.105008127198038,0.103223197078193,0.096381273724167,0.182636009460714,0.0628516315704871,0.0474604496253122,0.024131060438344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.5466498032072,5.03,6.4,0.49452729141497,5.73,3.01,1.69406323065975,4.93,3.49,4.82,3.54,1.95,2.13,2.41,1.51,1.24,0.66,0.87,0.89,0.745,1.11,0.945,0.82,0.725,1.32608510927569,0.59,0.395,0.185
,EPSDiluted,3.5466498032072,5.02,6.34,0.488076170137035,5.68,3.0,1.68536825870395,4.9,3.47,4.77,3.51,1.94,2.1,2.36,1.47,1.205,0.645,0.855,0.865,0.735,1.09,0.935,0.815,0.72,1.30075181703007,0.59,0.395,0.185
,weightedAverageShsOut,105949000.0,105949000.0,108427000.0,110914000.0,112379000.0,111182000.0,78696000.0,83839000.0,89189000.0,90522000.0,91393000.0,91512000.0,91338000.0,95254000.0,94624000.0,92696000.0,83134000.0,82510000.0,84208000.0,91532000.0,91764000.0,93778000.0,103116000.0,110328000.0,117684000.0,132542373.0,129873418.0,117837838.0
,weightedAverageShsOutDil,105949000.0,106321000.0,109458000.0,112380000.0,113239000.0,111556000.0,79102000.0,84322000.0,89884000.0,91522000.0,92184000.0,92046000.0,92530000.0,97216000.0,97136000.0,95496000.0,85054000.0,84292000.0,86274000.0,93048000.0,93212000.0,95026000.0,104272000.0,111336000.0,119976000.0,132542373.0,129873418.0,117837838.0
