date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY
,commonStockIssued,0.0,245000.0,2774000.0,12438000.0,61278000.0,0.0,0.0,0.0,0.0,23299000.0,0.0,0.0,35911000.0,21153000.0,49986000.0,336101000.0,61113000.0,27885000.0,561482000.0,1500155000.0,962859000.0,208301000.0,104643000.0,1362000.0
,commonStockRepurchased,-259912000.0,-188979000.0,-180050000.0,-349532000.0,-420317000.0,-415945000.0,-475314000.0,-322040000.0,-509800000.0,-400400000.0,0.0,-260074000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190000.0,-23514000.0,0.0,0.0,0.0
,otherFinancingActivites,-2435000.0,19398000.0,44468000.0,-76024000.0,-85800000.0,-98966000.0,52149000.0,101851000.0,0.0,0.0,0.0,13848000.0,0.0,0.0,0.0,0.0,0.0,0.0,-112000000.0,67294000.0,-818000.0,-1750000.0,-3210000.0,3509000.0
,netCashUsedProvidedByFinancingActivities,-508460000.0,-29704000.0,-187785000.0,-242107000.0,249642000.0,-516017000.0,-410792000.0,-339578000.0,-522162000.0,-641696000.0,-713272000.0,-646801000.0,962142000.0,-100965000.0,-44308000.0,316335000.0,394753000.0,-103544000.0,369343000.0,1504951000.0,1069581000.0,224829000.0,133496000.0,82377000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-11233000.0,-27968000.0,-15079000.0,17490000.0,-10549000.0,-1121000.0,-15095000.0,-9895000.0,-30884000.0,18508000.0,12202000.0,76816000.0,-64181000.0,-12250000.0,-2528000.0,-48341000.0,12572000.0,-12298000.0,-31455000.0,-34048000.0,-5923000.0,-2053000.0,-1883000.0,46000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,226061000.0,224201000.0,-358251000.0,223105000.0,-20838000.0,34680000.0,6641000.0,68758000.0,-230142000.0,-179085000.0,105670000.0,101938000.0,1005423000.0,-228334000.0,73601000.0,253982000.0,191256000.0,-321104000.0,113536000.0,-115461000.0,424072000.0,83594000.0,65231000.0,17099000.0
,cashAtEndOfPeriod,1922686000.0,1696625000.0,1472424000.0,1830675000.0,1607570000.0,1628408000.0,1593728000.0,1587087000.0,1518329000.0,1748471000.0,1927556000.0,1821886000.0,1719948000.0,714525000.0,942859000.0,869258000.0,615276000.0,424020000.0,745124000.0,631588000.0,618581000.0,172984000.0,89390000.0,23645000.0
,cashAtBeginningOfPeriod,1696625000.0,1472424000.0,1830675000.0,1607570000.0,1628408000.0,1593728000.0,1587087000.0,1518329000.0,1748471000.0,1927556000.0,1821886000.0,1719948000.0,714525000.0,942859000.0,869258000.0,615276000.0,424020000.0,745124000.0,631588000.0,747049000.0,194509000.0,89390000.0,24159000.0,6546000.0
,operatingCashFlow,-1533276000.0,-2971024000.0,753598000.0,1149909000.0,1136445000.0,794034000.0,1216460000.0,1115430000.0,804268000.0,857344000.0,798916000.0,1316779000.0,1042833000.0,276376000.0,549356000.0,724265000.0,187698000.0,607784000.0,858908000.0,-469725000.0,-67392000.0,65379000.0,38286000.0,46667000.0
,capitalExpenditure,-461745000.0,-725606000.0,-561997000.0,-525111000.0,-510634000.0,-347413000.0,-609643000.0,-488993000.0,-437191000.0,-470702000.0,-176463000.0,-462079000.0,-327547000.0,-569424000.0,-251174000.0,-289680000.0,-181461000.0,-208311000.0,-330392000.0,-711227000.0,-250458000.0,-147865000.0,-98617000.0,-26984000.0
,freeCashFlow,-1995021000.0,-3696630000.0,191601000.0,624798000.0,625811000.0,446621000.0,606817000.0,626437000.0,367077000.0,386642000.0,622453000.0,854700000.0,715286000.0,-293048000.0,298182000.0,434585000.0,6237000.0,399473000.0,528516000.0,-1180952000.0,-317850000.0,-82486000.0,-60331000.0,19683000.0
