date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingExpenses,11708000000.0,13242000000.0,12116000000.0,10727000000.0,10712000000.0,10199000000.0,11025000000.0,10687000000.0,10043000000.0,12492000000.0,11998000000.0,9370000000.0,5926000000.0,5030000000.0,6086905871.0,4357483428.0,3513318934.0,3077418524.0,2280453258.0,1736708055.0,1643671266.0,1401909722.0,1271052632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,30346000000.0,36353000000.0,32141000000.0,27410000000.0,26811000000.0,29414000000.0,34820000000.0,33906000000.0,30869000000.0,32114000000.0,30240000000.0,24612000000.0,26027000000.0,14792000000.0,11985000000.0,9127000000.0,6992000000.0,4585000000.0,3638000000.0,3471000000.0,2908000000.0,2060000000.0,1755000000.0,1809864188.0,1655063725.0,1553995091.0,1366951887.0,1327773365.0,1425937699.0,1377859949.0
,interestExpense,1036000000.0,-5000000.0,-1472000000.0,775000000.0,11000000.0,-2095000000.0,-558000000.0,0.0,-2377000000.0,-471000000.0,30000000.0,487000000.0,-917000000.0,211000000.0,-39000000.0,15000000.0,-9000000.0,66000000.0,-124000000.0,-18000000.0,-8000000.0,-26000000.0,-24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,10572000000.0,5738000000.0,5601000000.0,6117000000.0,7500000000.0,6140000000.0,4892000000.0,6450000000.0,3952000000.0,3813000000.0,2306000000.0,1049000000.0,864000000.0,695000000.0,720000000.0,717000000.0,611000000.0,585000000.0,360000000.0,365000000.0,318000000.0,264000000.0,234024303.0,204056462.0,189937278.0,178987235.0,173947577.0,189955499.0,180956783.0
,EBITDA,3892000000.0,12563000000.0,12139000000.0,10145000000.0,6113000000.0,7294000000.0,11182000000.0,11268000000.0,13789000000.0,11175000000.0,7923000000.0,3174000000.0,5111000000.0,4005000000.0,4539000000.0,2679000000.0,2346000000.0,2332000000.0,1851000000.0,884000000.0,845000000.0,645000000.0,579000000.0,572122946.0,648896807.0,533951459.0,447047271.0,366163622.0,300063572.0,367113474.0
,EBITDARatio,0.157813640418458,0.32763926559566,0.314955113901718,0.317487638480315,0.228037452904092,0.249726102437688,0.280517786362952,0.279727918176853,0.360893006700167,0.284083687113913,0.230655021834061,0.124568288854003,0.169862740536409,0.223331288685663,0.286752163750079,0.241656142882915,0.272126203456676,0.369806533460197,0.377446982055465,0.221276595744681,0.249409681227863,0.270213657310432,0.279710144927536,0.26635607364474,0.30901259551347,0.281321839085305,0.273421413453509,0.240898798104126,0.195348066750188,0.234724787838574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-5684000000.0,1991000000.0,6401000000.0,4544000000.0,-4000000.0,-206000000.0,5042000000.0,6376000000.0,7339000000.0,7223000000.0,4110000000.0,868000000.0,4062000000.0,3141000000.0,3844000000.0,1959000000.0,1629000000.0,1721000000.0,1266000000.0,524000000.0,480000000.0,327000000.0,315000000.0,338098643.0,444840345.0,344014181.0,268060036.0,192216045.0,110108073.0,186156691.0
,operatingIncomeRatio,-0.230476036006812,0.0519246818276653,0.166078563644855,0.1422044188521,-0.000149214757339501,-0.00705286222952616,0.126486378004114,0.158284097115337,0.192080192629816,0.18361847624374,0.119650655021834,0.0340659340659341,0.134999501478946,0.175151954497295,0.242845410322825,0.176709363160743,0.188957197540889,0.272914684427529,0.25815660685155,0.13116395494368,0.141676505312869,0.136992040217847,0.152173913043478,0.15740432661146,0.211838412694728,0.181250000237091,0.163949896773933,0.126458805393914,0.0716828072490538,0.119024750913136
,totalOtherIncomeExpensesNet,623000000.0,294000000.0,30000000.0,-5000000.0,11000000.0,164000000.0,16000000.0,83000000.0,35000000.0,-453000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15010722.0,-118952994.0,-83992364.0,-66068172.0,-61953932.0,-424030515.0,-44950312.0
,incomeBeforeTax,-6097000000.0,2533000000.0,4983000000.0,5916000000.0,86000000.0,-2027000000.0,4590000000.0,6376000000.0,5041000000.0,6163000000.0,4247000000.0,1289000000.0,3132000000.0,3345000000.0,3806000000.0,1987000000.0,1636000000.0,1804000000.0,1144000000.0,513000000.0,620000000.0,335000000.0,297000000.0,339957112.0,320131561.0,245977639.0,186000841.0,115038390.0,-328925620.0,128957708.0
,incomeBeforeTaxRatio,-0.247222447490066,0.066059878990194,0.129287530486223,0.18514114038931,0.00320811728279927,-0.0693987948507258,0.115147258040239,0.158284097115337,0.131935720268007,0.156671835676335,0.123639010189229,0.0505886970172684,0.104091196118183,0.186527630625105,0.240444753300903,0.17923507126105,0.189769168309941,0.286076752299397,0.233278955954323,0.128410513141427,0.182998819362456,0.140343527440302,0.143478260869565,0.158269550614957,0.152450564563171,0.12959770145949,0.113761152676316,0.0756836786119451,-0.214137902656198,0.082452900245358
,incomeTaxExpense,-1778000000.0,-366000000.0,1690000000.0,1458000000.0,-359000000.0,-32000000.0,1891000000.0,2465000000.0,2258000000.0,2765000000.0,1559000000.0,143000000.0,995000000.0,513000000.0,835000000.0,742000000.0,536000000.0,720000000.0,383000000.0,125000000.0,243000000.0,135000000.0,109000000.0,116940672.0,133068384.0,95036815.0,64945995.0,39978819.0,-100953592.0,51999076.0
,netIncome,-4319000000.0,2899000000.0,3293000000.0,4458000000.0,434000000.0,-1995000000.0,2699000000.0,3911000000.0,2783000000.0,3398000000.0,3571000000.0,1146000000.0,2137000000.0,2832000000.0,2971000000.0,1245000000.0,1100000000.0,1084000000.0,761000000.0,388000000.0,377000000.0,200000000.0,188000000.0,223016440.0,187063177.0,150940824.0,121054846.0,75059571.0,-227972028.0,76958632.0
,netIncomeRatio,-0.175127726867245,0.0756050490298352,0.0854392610658502,0.139513050009388,0.0161898011713358,-0.0683032046014791,0.0677085946515478,0.0970905118911673,0.072838149078727,0.0863817779698503,0.103959243085881,0.0449764521193093,0.0710226328558609,0.157921150950761,0.187693474003411,0.112303806602923,0.127595406565364,0.171899777989217,0.155179445350734,0.0971214017521902,0.111275088547816,0.0837871805613741,0.0908212560386473,0.103826954908793,0.0890817726735488,0.0795258622951553,0.0740391212425428,0.0493816407576155,-0.148414866376781,0.0492057629258983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.76681614349776,1.85714,2.02149,2.67748,0.26923,-1.37967,1.84232,2.60386,1.79664,2.14791,2.26874,0.94633,2.26138,3.00637,3.16064,1.33584,1.21413,1.12917,0.80444,0.43016,0.4217,0.22472,0.21315,0.25758,0.21588,0.17389,0.14026,0.08606,-0.26499,0.08958
,EPSDiluted,-2.76681614349776,1.85714,2.02149,2.67748,0.26923,-1.37967,1.84232,2.60386,1.79664,2.14791,2.26874,0.94633,2.26138,3.00637,3.16064,1.33584,1.21413,1.12917,0.80444,0.43016,0.4217,0.22472,0.21315,0.25758,0.21588,0.17389,0.14026,0.08606,-0.26499,0.08958
,weightedAverageShsOut,1561000000.0,1561000000.0,1629000000.0,1665000000.0,1612000000.0,1446000000.0,1465000000.0,1502000000.0,1549000000.0,1582000000.0,1574000000.0,1211000000.0,945000000.0,942000000.0,940000000.0,932000000.0,906000000.0,960000000.0,946000000.0,902000000.0,894000000.0,890000000.0,882000000.0,865814271.0,866514624.0,868024751.0,863074619.0,872177214.0,860304268.0,859105068.0
,weightedAverageShsOutDil,1561000000.0,1561000000.0,1629000000.0,1665000000.0,1612000000.0,1446000000.0,1465000000.0,1502000000.0,1549000000.0,1582000000.0,1574000000.0,1211000000.0,945000000.0,942000000.0,940000000.0,932000000.0,906000000.0,960000000.0,946000000.0,902000000.0,894000000.0,890000000.0,882000000.0,865814271.0,866514624.0,868024751.0,863074619.0,872177214.0,860304268.0,859105068.0
