date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,33221000.0,-92591000.0,-36931000.0,18367000.0,-89726000.0,-49937000.0,-52522000.0,-193079000.0,-63894000.0,-130803000.0,-28748000.0,-40894000.0,-79849000.0,-46416000.0,-52726000.0,-76743000.0,37783000.0,-9518000.0,-9141000.0,-16486000.0,66257000.0,-36000000.0,-86700000.0,-41700000.0,-33000000.0,-37300000.0,-53700000.0,-12800000.0,-2900000.0,-5200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-126393000.0,-100901000.0,-38557000.0,-470555000.0,-22634000.0,-5521000.0,-60345000.0,-773171000.0,-20811000.0,-9920000.0,-211223000.0,-36833000.0,-70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6631000.0,5407000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64900000.0,17500000.0,32200000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15000000.0,-244000.0,-111000.0,-375000.0,-640000.0,-3600000.0,-9200000.0,-77100000.0,-9500000.0,0.0,0.0,0.0,-5000000.0,0.0
,dividendsPaid,-603000.0,-1204000.0,-1201000.0,-1167000.0,-1081000.0,-1077000.0,-1073000.0,-1046000.0,-845000.0,-809000.0,-707000.0,-704000.0,-585000.0,-506000.0,-393000.0,-358000.0,-375000.0,-419000.0,-416000.0,-827000.0,-1240000.0,-1200000.0,-1300000.0,-1400000.0,-1400000.0,-1100000.0,-500000.0,-100000.0,0.0,0.0
,otherFinancingActivites,-3208000.0,0.0,0.0,0.0,0.0,0.0,-705000.0,67192000.0,-1091000.0,706000.0,0.0,0.0,4131000.0,-625000.0,-2833000.0,-1240000.0,20010000.0,-23414000.0,8602000.0,-36313000.0,1201000.0,-200000.0,1100000.0,1800000.0,0.0,-100000.0,300000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-38565000.0,32122000.0,17536000.0,-24083000.0,-6430000.0,-726000.0,-46274000.0,82680000.0,-4642000.0,16380000.0,-11645000.0,136105000.0,32012000.0,-4664000.0,91086000.0,53306000.0,-61142000.0,-17017000.0,4407000.0,-5610000.0,-42846000.0,28300000.0,47000000.0,-8600000.0,-8100000.0,6800000.0,43500000.0,45200000.0,-7000000.0,2700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1253000.0,141000.0,-6314000.0,2748000.0,295000.0,-14530000.0,-3185000.0,-6004000.0,-1688000.0,-333000.0,0.0,0.0,0.0,0.0,0.0,0.0,-216000.0,660000.0,661000.0,-121000.0,-542000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50632000.0,-14886000.0,-61885000.0,-4257000.0,-52361000.0,-1263000.0,12091000.0,246000.0,59944000.0,-110330000.0,10318000.0,167524000.0,3333000.0,24913000.0,32820000.0,-538000.0,-5426000.0,-15493000.0,12835000.0,3546000.0,-2938000.0,-5500000.0,0.0,0.0,0.0,0.0,-18600000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,117431000.0,66799000.0,81685000.0,143570000.0,147827000.0,200188000.0,201451000.0,189360000.0,189114000.0,129170000.0,239500000.0,229182000.0,61658000.0,58325000.0,33412000.0,592000.0,1130000.0,6556000.0,22049000.0,9214000.0,5668000.0,8600000.0,0.0,0.0,0.0,0.0,7200000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,66799000.0,81685000.0,143570000.0,147827000.0,200188000.0,201451000.0,189360000.0,189114000.0,129170000.0,239500000.0,229182000.0,61658000.0,58325000.0,33412000.0,592000.0,1130000.0,6556000.0,22049000.0,9214000.0,5668000.0,8606000.0,14100000.0,21200000.0,27400000.0,14200000.0,7200000.0,25800000.0,200000.0,3800000.0,1300000.0
,operatingCashFlow,57229000.0,45442000.0,-36176000.0,-1289000.0,43500000.0,63930000.0,114072000.0,116649000.0,130168000.0,4426000.0,50711000.0,72313000.0,51170000.0,75993000.0,-5540000.0,22899000.0,18149000.0,10382000.0,16908000.0,25763000.0,-25807000.0,3100000.0,32700000.0,44000000.0,54200000.0,37500000.0,-8400000.0,-6800000.0,6300000.0,5000000.0
,capitalExpenditure,-21680000.0,-36414000.0,-39000000.0,-32626000.0,-41948000.0,-48429000.0,-58439000.0,-80131000.0,-65740000.0,-35744000.0,-28854000.0,-39537000.0,-79953000.0,-38048000.0,-8282000.0,-6752000.0,-4328000.0,-14564000.0,-9759000.0,-11865000.0,-28769000.0,-51300000.0,-79600000.0,-38300000.0,-36700000.0,-20100000.0,-15200000.0,-5400000.0,-3000000.0,-5200000.0
,freeCashFlow,35549000.0,9028000.0,-75176000.0,-33915000.0,1552000.0,15501000.0,55633000.0,36518000.0,64428000.0,-31318000.0,21857000.0,32776000.0,-28783000.0,37945000.0,-13822000.0,16147000.0,13821000.0,-4182000.0,7149000.0,13898000.0,-54576000.0,-48200000.0,-46900000.0,5700000.0,17500000.0,17400000.0,-23600000.0,-12200000.0,3300000.0,-200000.0
