date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,-3395000.0,-49764000.0,-55752000.0,-68374000.0,-28260000.0,-84366000.0,-14002000.0,-60063000.0,-96167000.0,-63150000.0,-10549000.0,-17144000.0,-23168000.0,-39253000.0,-30298000.0,-34054000.0,-11872000.0,-20470000.0,-17249000.0,-27047000.0,-30622000.0,-20925000.0,-119400000.0,-92700000.0,-123500000.0,-24500000.0,-23400000.0,-6200000.0,-12700000.0,-7300000.0,-1300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-250905000.0,-335613000.0,-352582000.0,-176952000.0,-101540000.0,-12544000.0,-62500000.0,-328111000.0,-296984000.0,-10170000.0,-262070000.0,-66140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591000.0,143000.0,1910000.0,2243000.0,5622000.0,6055000.0,1110000.0,303000.0,18638000.0,2254000.0,61089000.0,15286000.0,3700000.0,4100000.0,103000000.0,1300000.0,900000.0,100000.0,100000.0,26200000.0,0.0
,commonStockRepurchased,-333000.0,-21737000.0,-3870000.0,-3239000.0,-1226000.0,-2283000.0,-53130000.0,-9281000.0,-50756000.0,-644000.0,-153000.0,-268000.0,-15250000.0,0.0,0.0,0.0,0.0,0.0,-15106000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-375000.0,-675000.0,0.0,0.0,-675000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-497000.0,-1473000.0,452000.0,-790000.0,-5046000.0,-3492000.0,866000.0,2146000.0,-11892000.0,-2055000.0,167756000.0,0.0,0.0,0.0,644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,0.0,300000.0,0.0,0.0,100000.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-77941000.0,-29526000.0,-4513000.0,-2290000.0,-650000.0,-6730000.0,-49158000.0,-72528000.0,5853000.0,18338000.0,50621000.0,-66265000.0,-2062000.0,-35649000.0,8573000.0,6071000.0,-4498000.0,15632000.0,1102000.0,-37613000.0,54110000.0,16589000.0,75000000.0,82600000.0,97600000.0,17000000.0,12500000.0,4100000.0,9400000.0,5400000.0,2800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-970000.0,-399000.0,-4332000.0,2444000.0,-1445000.0,-8335000.0,-6801000.0,-318000.0,1668000.0,607000.0,-72000.0,-2128000.0,-946000.0,758000.0,314000.0,-371000.0,266000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-26515000.0,-7403000.0,-1194000.0,-29839000.0,-19260000.0,22086000.0,19212000.0,18994000.0,21599000.0,-57763000.0,71476000.0,3282000.0,2511000.0,-6995000.0,5262000.0,967000.0,2330000.0,1967000.0,-4779000.0,-23741000.0,26728000.0,-2101000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,30348000.0,56863000.0,64266000.0,65460000.0,87878000.0,107138000.0,85052000.0,65840000.0,46846000.0,25247000.0,83010000.0,11534000.0,8252000.0,5741000.0,13218000.0,7989000.0,7022000.0,4692000.0,2725000.0,7504000.0,31245000.0,4517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,56863000.0,64266000.0,65460000.0,95299000.0,107138000.0,85052000.0,65840000.0,46846000.0,25247000.0,83010000.0,11534000.0,8252000.0,5741000.0,12736000.0,7956000.0,7022000.0,4692000.0,2725000.0,7504000.0,31245000.0,4517000.0,6618000.0,21700000.0,1900000.0,1000000.0,1400000.0,1200000.0,600000.0,2300000.0,500000.0,0.0
,operatingCashFlow,55791000.0,72286000.0,63403000.0,38381000.0,11095000.0,121517000.0,89173000.0,151903000.0,110245000.0,-13558000.0,31476000.0,88819000.0,28687000.0,68188000.0,26673000.0,29321000.0,18434000.0,6805000.0,11368000.0,40919000.0,3240000.0,2235000.0,29200000.0,28900000.0,26800000.0,7100000.0,11000000.0,2600000.0,1600000.0,3600000.0,-1000000.0
,capitalExpenditure,-15794000.0,-44806000.0,-45141000.0,-31371000.0,-38440000.0,-69404000.0,-106973000.0,-67929000.0,-43955000.0,-36897000.0,-12134000.0,-18544000.0,-22494000.0,-17036000.0,-36391000.0,-36009000.0,-23468000.0,-22726000.0,-15187000.0,-29673000.0,-35432000.0,-40497000.0,-120500000.0,-78400000.0,-43700000.0,-24000000.0,-23100000.0,-7100000.0,-13000000.0,-7800000.0,-1800000.0
,freeCashFlow,39997000.0,27480000.0,18262000.0,7010000.0,-27345000.0,52113000.0,-17800000.0,83974000.0,66290000.0,-50455000.0,19342000.0,70275000.0,6193000.0,51152000.0,-9718000.0,-6688000.0,-5034000.0,-15921000.0,-3819000.0,11246000.0,-32192000.0,-38262000.0,-91300000.0,-49500000.0,-16900000.0,-16900000.0,-12100000.0,-4500000.0,-11400000.0,-4200000.0,-2800000.0
