date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY
,operatingIncomeRatio,0.180551946323854,0.210070409604341,-0.0364921606851439,0.23473894289577,0.246911455476846,0.131282098567691,0.236099753727283,0.252201622369195,0.138683576499688,0.0562345731720636,0.0839072310208871,0.0924098001959758,-2.12032616801572,-0.0820649416539827,0.289568345323741,0.388945857260049,0.256238261336195,0.351926319885848,0.0838198498748957,0.130905451416133
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,230671000000.0,248261000000.0,-37701000000.0,328158000000.0,322795000000.0,165158000000.0,346759000000.0,361614000000.0,237730000000.0,84957000000.0,93255000000.0,105247000000.0,-779046000000.0,-64512913480.0,322474215840.0,446445392850.0,204814762600.0,282839881150.0,47425234440.0,173245518888.78
,incomeBeforeTaxRatio,0.180551946323854,0.210070409604341,-0.0364921606851439,0.23473894289577,0.246911455476846,0.131282098567691,0.236099753727283,0.252201622369195,0.138683576499688,0.0562345731720636,0.0839072310208871,0.0924098001959758,-2.12032616801572,-0.0820649416539827,0.289568345323741,0.388945857260049,0.256238261336195,0.351926319885848,0.0838198498748957,0.130905451416133
,incomeTaxExpense,70274000000.0,28894000000.0,57010000000.0,103866000000.0,80229000000.0,22596000000.0,120780000000.0,145165000000.0,132039000000.0,58903000000.0,61330000000.0,37161000000.0,-70854000000.0,3190746880.0,146215017120.0,189383242050.0,110020914360.0,110404509450.0,37279537520.0,4933877224.38
,netIncome,153116000000.0,216998000000.0,-100442000000.0,219343000000.0,239617000000.0,131550000000.0,224785000000.0,213591000000.0,107234000000.0,11583000000.0,28661000000.0,67798000000.0,-708192000000.0,-67703660360.0,176259198720.0,304849345500.0,94793848240.0,172435371700.0,119860791520.0,168311641664.4
,netIncomeRatio,0.119847713034249,0.183616672547531,-0.0972214424958814,0.156901077991659,0.183287170578836,0.104567505458893,0.153050629231217,0.148965462408697,0.0625566594134839,0.00766699696378183,0.0257880558499774,0.0595285341500163,-1.92748313909498,-0.0861237950279046,0.158273381294964,0.265586546349467,0.118594043466595,0.214554416915294,0.211843202668891,0.12717738139486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,47.813340560606,67.76,-29.9,63.13,67.29,36.53,61.66,57.57,29.04,3.18,7.9,21.68,-364.69,-35.612823,92.051013,158.632418,48.924456,89.006573,60.946499,85.81201
,EPSDiluted,47.813340560606,66.2,-29.92,61.88,65.65,35.52,60.03,55.81,28.37,3.14,7.86,21.59,-366.16,-35.632865,91.801587,158.393011,48.894431,89.006573,60.946499,85.561209
,weightedAverageShsOut,3202369845.0,3202369845.0,3359564840.0,3474593441.0,3560775652.0,3600701499.0,3645514878.0,3709837189.0,3692795953.0,3643481439.0,3627974684.0,3127214022.0,1941906637.0,1908399176.0,1914799119.0,1921734220.0,1937555480.0,1937333016.0,1966655891.0,1961399601.0
,weightedAverageShsOutDil,3202369845.0,3276510404.0,3359566740.0,3543602532.0,3649916222.0,3703547297.0,3744544394.0,3827109837.0,3779837857.0,3680124235.0,3646437659.0,3140250116.0,1941906637.0,1908399176.0,1920001643.0,1924638870.0,1938745298.0,1937333016.0,1966655891.0,1967148942.0
