date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,-406757000.0,55942000.0,-186499000.0,-228664000.0,-325360000.0,-415849000.0,-565515000.0,-598326000.0,-354798000.0,-303007000.0,-304074000.0,-267912000.0,-190251000.0,-130470000.0,-231007000.0,-241287000.0,-280430000.0,-243906000.0,-183902000.0,-127808000.0,-16191000.0,-41969000.0,22978000.0,66120000.0,-32726000.0,-35500000.0,-93000000.0,-118900000.0,-127700000.0,-134600000.0,-140800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-305005000.0,0.0,0.0,0.0,-240292000.0,0.0,0.0,0.0,0.0,0.0,-176869000.0,0.0,-32563000.0,-82846000.0,-54077000.0,0.0,0.0,-97523000.0,0.0,0.0,-1000000.0,0.0,0.0,-143890000.0,0.0,-50600000.0,-17000000.0,-155900000.0,-247200000.0,-22000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477000.0,1874000.0,2055000.0,1592000.0,0.0,2183000.0,3759000.0,5302000.0,362000.0,2200000.0,11581000.0,6343000.0,20600000.0,0.0,0.0,98100000.0,247200000.0,0.0
,commonStockRepurchased,-2145000.0,0.0,-5088000.0,-1660000.0,-21513000.0,-21950000.0,-5411000.0,-3889000.0,-15735000.0,0.0,0.0,0.0,-54338000.0,-20748000.0,0.0,0.0,0.0,0.0,0.0,0.0,-15143000.0,-27519000.0,-76590000.0,-91790000.0,0.0,-174900000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-49620000.0,-47333000.0,-46689000.0,-46114000.0,-44310000.0,-42523000.0,-39237000.0,-32550000.0,-22541000.0,-18990000.0,-14288000.0,-9635000.0,-14964000.0,-18359000.0,-18310000.0,-18226000.0,-17978000.0,-17953000.0,-17164000.0,-17072000.0,-17240000.0,-15756000.0,-14312000.0,-12971000.0,-10336000.0,-8800000.0,-8400000.0,-6900000.0,-5800000.0,0.0,0.0
,otherFinancingActivites,181897000.0,70256000.0,16168000.0,-38633000.0,170349000.0,265756000.0,400468000.0,391609000.0,193517000.0,211216000.0,147841000.0,274158000.0,56600000.0,-7513000.0,50353000.0,65950000.0,108579000.0,79062000.0,47508000.0,1062000.0,-82683000.0,-51460000.0,-67351000.0,-98727000.0,-54449000.0,45900000.0,-82900000.0,-28900000.0,-169700000.0,-261100000.0,6000000.0
,netCashUsedProvidedByFinancingActivities,143778000.0,-169913000.0,-10110000.0,-36965000.0,119103000.0,212640000.0,337068000.0,395398000.0,159679000.0,188652000.0,144400000.0,87654000.0,23394000.0,-71404000.0,58639000.0,76121000.0,113152000.0,86109000.0,44658000.0,-8251000.0,-109764000.0,-95373000.0,-140053000.0,-183907000.0,-102302000.0,-114700000.0,-88000000.0,-31300000.0,-62400000.0,-34900000.0,-16000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3185000.0,13602000.0,4279000.0,-9043000.0,1161000.0,3834000.0,-6514000.0,3008000.0,7729000.0,1524000.0,-1920000.0,-1356000.0,-4005000.0,-229000.0,0.0,0.0,0.0,-40389000.0,26223000.0,12798000.0,-1707000.0,10804000.0,11691000.0,-13351000.0,4186000.0,0.0,0.0,100000.0,0.0,100000.0,0.0
,cashAtEndOfPeriod,22323000.0,25508000.0,11906000.0,7627000.0,16670000.0,15509000.0,11675000.0,18189000.0,15181000.0,7452000.0,5928000.0,7848000.0,9204000.0,13209000.0,13438000.0,0.0,0.0,19773000.0,60162000.0,33939000.0,21141000.0,22848000.0,12044000.0,353000.0,13704000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,25508000.0,11906000.0,7627000.0,16670000.0,15509000.0,11675000.0,18189000.0,15181000.0,7452000.0,5928000.0,7848000.0,9204000.0,13209000.0,13438000.0,0.0,0.0,0.0,60162000.0,33939000.0,21141000.0,22848000.0,12044000.0,353000.0,13704000.0,9518000.0,6000000.0,28700000.0,13400000.0,4900000.0,5800000.0,5800000.0
,operatingCashFlow,259794000.0,127573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115879000.0,157754000.0,178902000.0,162852000.0,201645000.0,185806000.0,165166000.0,167278000.0,117408000.0,165467000.0,148857000.0,124248000.0,148146000.0,128766000.0,104436000.0,139214000.0,153700000.0,158300000.0,165500000.0,198600000.0,168500000.0,156800000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,259794000.0,127573000.0,200888000.0,256586000.0,207418000.0,207043000.0,221933000.0,205936000.0,202848000.0,115879000.0,157754000.0,178902000.0,162852000.0,201645000.0,185806000.0,165166000.0,167278000.0,117408000.0,165467000.0,148857000.0,124248000.0,148146000.0,128766000.0,104436000.0,139214000.0,153700000.0,158300000.0,165500000.0,198600000.0,168500000.0,156800000.0
