date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY
,otherFinancingActivites,-40000.0,-2185000.0,-1531000.0,0.0,-957000.0,0.0,-386000.0,-692000.0,-77000.0,-4342000.0,-358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,5557000.0,210169000.0,-11377000.0,38003000.0,-211000.0,-2432000.0,96628000.0,44120000.0,-898000.0,-2567000.0,775000.0,40293000.0,177000.0,23279000.0,13787000.0,-26974000.0,0.0,-70339000.0,-1322000.0,1432000.0,198717000.0,46303604.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4633000.0,-363000.0,-1368000.0,3817000.0,-1087000.0,-2822000.0,-5927000.0,-545000.0,890000.0,559000.0,513000.0,-3187000.0,-819000.0,1035000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,89258000.0,17105000.0,-7847000.0,-2990000.0,922000.0,-80840000.0,55348000.0,25067000.0,-27909000.0,-4097000.0,-19910000.0,42132000.0,3331000.0,24721000.0,-8264000.0,10414000.0,4033000.0,-7895000.0,-13631000.0,-26837000.0,31789000.0,13592834.0
,cashAtEndOfPeriod,133661000.0,44403000.0,27298000.0,35145000.0,38135000.0,37213000.0,118053000.0,62705000.0,37638000.0,65547000.0,69644000.0,89554000.0,47422000.0,44091000.0,19370000.0,27634000.0,17220000.0,13187000.0,21195000.0,36101000.0,62938000.0,31148593.0
,cashAtBeginningOfPeriod,44403000.0,27298000.0,35145000.0,38135000.0,37213000.0,118053000.0,62705000.0,37638000.0,65547000.0,69644000.0,89554000.0,47422000.0,44091000.0,19370000.0,27634000.0,17220000.0,13187000.0,21082000.0,34826000.0,62938000.0,31149000.0,17555759.0
,operatingCashFlow,131230000.0,104252000.0,78074000.0,72143000.0,72583000.0,54243000.0,49478000.0,42614000.0,30340000.0,23926000.0,19889000.0,16535000.0,18685000.0,11938000.0,6785000.0,7872000.0,-15038000.0,-32498000.0,-16819000.0,-15598000.0,-7050000.0,-15569845.0
,capitalExpenditure,-3759000.0,-4900000.0,-5244000.0,-5086000.0,-4914000.0,-4309000.0,-2679000.0,-2385000.0,-3496000.0,-4734000.0,-1656000.0,-1626000.0,-1343000.0,-1074000.0,-1202000.0,-1171000.0,-1060000.0,-335000.0,-5287000.0,-5356000.0,-4298000.0,-2465625.0
,freeCashFlow,127471000.0,99352000.0,72830000.0,67057000.0,67669000.0,49934000.0,46799000.0,40229000.0,26844000.0,19192000.0,18233000.0,14909000.0,17342000.0,10864000.0,5583000.0,6701000.0,-16098000.0,-32833000.0,-22106000.0,-20954000.0,-11348000.0,-18035470.0
