date,,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY
,costAndExpenses,1822800000.0,1917400000.0,1892300000.0,1871600000.0,1704200000.0,1700794000.0,1198156000.0,899113000.0,798168000.0,1237756000.0,867660000.0,472761000.0,417179000.0,345301000.0,303747000.0,339600000.0,394152000.0
,interestExpense,33200000.0,34600000.0,31500000.0,42500000.0,44300000.0,62830000.0,28950000.0,28344000.0,12481000.0,28413000.0,36598000.0,13617000.0,14786000.0,12597000.0,12456000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,69600000.0,90500000.0,82500000.0,97600000.0,96200000.0,83795000.0,14829000.0,14624000.0,20423000.0,26033000.0,21571000.0,4703000.0,4967000.0,19944000.0,24348000.0,0.0,0.0
,EBITDA,117800000.0,165200000.0,190700000.0,94900000.0,94200000.0,248972000.0,120539000.0,117048000.0,66969000.0,-289792000.0,56803000.0,113012000.0,73155000.0,64731000.0,59932000.0,-40797000.0,-51996000.0
,EBITDARatio,0.0629609834313201,0.0829275638773154,0.0953261684578855,0.0507785328267965,0.0553401480437081,0.133427582743783,0.0924473833967601,0.116868373310222,0.0792800876983216,-0.314331549758062,0.0629122862978075,0.194489476310944,0.150721000809697,0.165939480322389,0.176618110340641,-0.138017476733211,-0.148905887103472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,48200000.0,74700000.0,108200000.0,-2700000.0,-2000000.0,165177000.0,105710000.0,102424000.0,46546000.0,-315825000.0,35232000.0,108309000.0,68188000.0,44787000.0,35584000.0,-44007000.0,-44965000.0
,operatingIncomeRatio,0.0257616247995724,0.0374981175643793,0.0540864783804049,-0.0014447000909626,-0.00117495006462225,0.0885206683276428,0.0810742821731681,0.102266815903956,0.0551026738043882,-0.342569020892019,0.0390212782924204,0.186395787082451,0.140487507391314,0.114812555115769,0.104865161155332,-0.148877003176665,-0.128770544149696
,totalOtherIncomeExpensesNet,-157900000.0,-38300000.0,-3800000.0,5300000.0,-60700000.0,-38393000.0,11637000.0,2887000.0,-164172000.0,-302300000.0,-14634000.0,-6394000.0,-6673000.0,-11869000.0,3557000.0,-3210000.0,7031000.0
,incomeBeforeTax,-142900000.0,1800000.0,72900000.0,-39900000.0,-107000000.0,68353000.0,90992000.0,78245000.0,-128590000.0,-351438000.0,-9298000.0,91670000.0,46729000.0,10577000.0,12537000.0,-53418000.0,-40564000.0
,incomeBeforeTaxRatio,-0.0763762693746659,0.000903569097936851,0.0364408897775556,-0.0213494568997806,-0.0628598284572906,0.0366313302832681,0.0697863123971328,0.0781249219948938,-0.152229038467458,-0.38119772520937,-0.0102980201397288,0.157760682878139,0.0962756017611416,0.0271143947006829,0.0369462265457621,-0.180714698927241,-0.116166982161421
,incomeTaxExpense,32500000.0,11500000.0,-7500000.0,-3500000.0,188000000.0,2050000.0,-191412000.0,-20582000.0,9246000.0,73884000.0,24718000.0,32159000.0,13490000.0,4971000.0,12296000.0,0.0,0.0
,netIncome,-173900000.0,-9300000.0,79100000.0,-38100000.0,-296100000.0,65033000.0,282404000.0,98827000.0,-137836000.0,-425322000.0,-34016000.0,59511000.0,33239000.0,5606000.0,241000.0,-53502000.0,-63760000.0
,netIncomeRatio,-0.0929449492250134,-0.00466844033934039,0.0395401149712572,-0.0203863235058056,-0.173951357067325,0.0348520957721208,0.216589741583874,0.0986753360085549,-0.163174755005836,-0.461338212946522,-0.0376744948454522,0.102416232123496,0.0684822000671657,0.0143711162609462,0.000710220993661057,-0.180998873450995,-0.182595572000103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.55,-0.08,0.69,-0.34,-2.73,0.61,3.06,1.16,-1.63,-5.05,-0.41,0.9,0.57,0.01,-0.14,-0.81,-2.13
,EPSDiluted,-1.55,-0.08,0.68,-0.34,-2.73,0.59,2.92,1.13,-1.63,-5.05,-0.41,0.86,0.54,0.01,-0.14,-0.81,-2.13
,weightedAverageShsOut,111800000.0,110800000.0,114000000.0,111600000.0,108600000.0,107006000.0,92414000.0,85203000.0,84473000.0,84220000.0,82194000.0,66217000.0,58318000.0,50725000.0,48869000.0,48459000.0,9121000.0
,weightedAverageShsOutDil,111800000.0,110800000.0,115900000.0,111600000.0,108600000.0,110315000.0,96616000.0,87785000.0,84473000.0,84220000.0,82194000.0,68894000.0,61460000.0,56588000.0,48869000.0,48459000.0,9121000.0
