date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,otherInvestingActivites,24000000.0,0.0,40000000.0,10000000.0,17100000.0,23800000.0,500000.0,29400000.0,-30577000.0,20908000.0,37353000.0,9939000.0,-4332000.0,-5314000.0,-14458000.0,-31335000.0,-40683000.0,-41454000.0,-29268000.0,-9591000.0,0.0,-35110000.0,-23400000.0,-26400000.0,18400000.0,-5800000.0,-25700000.0,-59200000.0,-107300000.0,-6100000.0,-2500000.0,-43700000.0,-2200000.0
,netCashUsedForInvestingActivites,-173000000.0,-263000000.0,-798100000.0,-414600000.0,-231700000.0,-263800000.0,-3332900000.0,-1664700000.0,-141842000.0,-161139000.0,-287585000.0,-188202000.0,-236754000.0,-372538000.0,-500505000.0,-199324000.0,-144486000.0,-244967000.0,-49252000.0,-56084000.0,-8500000.0,-357483000.0,-25500000.0,-29200000.0,10900000.0,-7900000.0,-43800000.0,-78700000.0,-109400000.0,-11700000.0,-4900000.0,-55700000.0,-7900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-573000000.0,-2967000000.0,-3124300000.0,-1886400000.0,-499700000.0,-311300000.0,-2302100000.0,-670400000.0,-235787000.0,-7806000.0,-337509000.0,-273876000.0,-467978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,342000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912000.0,3310000.0,15157000.0,17063000.0,8348000.0,48495000.0,2907000.0,98398000.0,1046000.0,0.0,107492000.0,200000.0,500000.0,1000000.0,0.0,4500000.0,1500000.0,78800000.0,0.0,900000.0,0.0,6500000.0
,commonStockRepurchased,0.0,0.0,-20900000.0,-9500000.0,0.0,0.0,-29500000.0,-800000.0,-68457000.0,-2354000.0,-28330000.0,-5539000.0,-23144000.0,0.0,-9822000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4721000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300000.0,-100000.0,0.0
,otherFinancingActivites,-46000000.0,-73000000.0,-83400000.0,-111300000.0,-50200000.0,-41000000.0,-189600000.0,-81700000.0,-13609000.0,-14481000.0,502000.0,-16883000.0,-15092000.0,9779000.0,12386000.0,-478000.0,-7376000.0,-237000.0,-17531000.0,0.0,0.0,-16792000.0,100000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,-800000.0
,netCashUsedProvidedByFinancingActivities,463000000.0,-129000000.0,-156200000.0,580200000.0,-196000000.0,-183200000.0,3157400000.0,1538700000.0,-10110000.0,-24641000.0,-9795000.0,92147000.0,146444000.0,186036000.0,355182000.0,-22538000.0,46204000.0,173081000.0,-11000.0,223000.0,-3400000.0,343110000.0,-2900000.0,9500000.0,-22000000.0,-5700000.0,33900000.0,68500000.0,105800000.0,4100000.0,-2200000.0,38100000.0,2500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7000000.0,1000000.0,-5900000.0,4500000.0,-4900000.0,-10300000.0,-9900000.0,-500000.0,-185000.0,-5177000.0,-9043000.0,432000.0,-6952000.0,1759000.0,5646000.0,-6171000.0,4081000.0,1329000.0,1689000.0,-389000.0,1000000.0,-794000.0,200000.0,200000.0,-400000.0,-300000.0,800000.0,100000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,768000000.0,155000000.0,-614100000.0,677200000.0,-13600000.0,-43100000.0,18100000.0,44700000.0,4613000.0,-19879000.0,-135850000.0,124454000.0,111236000.0,1612000.0,-11151000.0,-27178000.0,28922000.0,44444000.0,22280000.0,6161000.0,-8800000.0,10241000.0,-1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1143000000.0,375000000.0,220000000.0,834100000.0,115100000.0,128700000.0,171800000.0,153700000.0,109015000.0,104402000.0,124281000.0,260131000.0,140639000.0,29403000.0,27791000.0,38942000.0,66120000.0,79373000.0,34929000.0,12649000.0,6500000.0,15308000.0,5100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,375000000.0,220000000.0,834100000.0,156900000.0,128700000.0,171800000.0,153700000.0,109000000.0,104402000.0,124281000.0,260131000.0,135677000.0,29403000.0,27791000.0,38942000.0,66120000.0,37198000.0,34929000.0,12649000.0,6488000.0,15300000.0,5067000.0,6800000.0,18200000.0,6000000.0,5000000.0,6100000.0,10500000.0,1100000.0,2900000.0,1800000.0,5800000.0,4700000.0
,operatingCashFlow,471000000.0,546000000.0,346100000.0,507100000.0,419000000.0,414200000.0,203500000.0,171200000.0,156750000.0,171078000.0,170573000.0,220077000.0,208498000.0,186355000.0,128526000.0,200855000.0,123123000.0,115001000.0,69854000.0,62411000.0,2000000.0,25408000.0,26500000.0,8200000.0,23700000.0,14900000.0,8000000.0,6400000.0,13000000.0,5700000.0,8300000.0,13600000.0,6400000.0
,capitalExpenditure,-190000000.0,-285000000.0,-390800000.0,-293700000.0,-272900000.0,-323600000.0,-238300000.0,-165800000.0,-111332000.0,-91884000.0,-108650000.0,-111581000.0,-229918000.0,-216343000.0,-189119000.0,-143174000.0,-80433000.0,-35608000.0,-15880000.0,-46493000.0,-8500000.0,-6131000.0,-2100000.0,-2800000.0,-7500000.0,-2100000.0,-18100000.0,-19500000.0,-2100000.0,-5600000.0,-3900000.0,-12000000.0,-5700000.0
,freeCashFlow,281000000.0,261000000.0,-44700000.0,213400000.0,146100000.0,90600000.0,-34800000.0,5400000.0,45418000.0,79194000.0,61923000.0,108496000.0,-21420000.0,-29988000.0,-60593000.0,57681000.0,42690000.0,79393000.0,53974000.0,15918000.0,-6500000.0,19277000.0,24400000.0,5400000.0,16200000.0,12800000.0,-10100000.0,-13100000.0,10900000.0,100000.0,4400000.0,1600000.0,700000.0
