date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-02-18_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,EBITDARatio,0.292857784899777,0.274567495790153,0.272023876765504,0.231790969084658,0.296838011084337,0.262632325879853,0.238654738883693,0.255352876822434,0.252156226809224,0.309829500419013,0.307093266281761,0.299635069058339,0.372007598919787,0.307976342710997,-0.235500335364669,-0.202130766824283,-0.254247644250026,-0.294137078193969,-0.331677501819929,-0.576883147224576,-0.682152284470853,-0.831644473664869,-0.997344172211962,-1.07923485094013,-1.14225482967211,-1.22364071091259,-0.987881585849764,0.210080285459411,0.312068965517241,0.309844559585492,0.312584573748309,0.297297297297297,0.287784679089027,0.341040462427746,0.323076923076923,0.347222222222222,0.305263157894737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,78589000.0,62934000.0,64824000.0,36870000.0,76363000.0,81540000.0,98324000.0,79032000.0,79792000.0,106557000.0,91449000.0,78964000.0,112222000.0,146561000.0,-187869000.0,-162953708.0,-171401406.0,-164074189.0,-160901832.0,-216948783.0,-217974766.0,-244843364.0,-276526527.0,-302474388.0,-316598024.0,-293798599.0,-204251522.0,27000000.0,27500000.0,22800000.0,17900000.0,14500000.0,11200000.0,9700000.0,6600000.0,5900000.0,4100000.0
,operatingIncomeRatio,0.121793937966283,0.105449762489214,0.106129144748798,0.060707746618017,0.124585397846761,0.110736135914551,0.11284034635711,0.135733876964983,0.146207477851377,0.20157465717534,0.183075216809872,0.171833076191575,0.244205606053023,0.234272698209719,-0.317403652349327,-0.284924366401684,-0.327231346714314,-0.35895668947303,-0.397174620291625,-0.636689508125058,-0.739857412903873,-0.890898176362238,-1.05947187684645,-1.14795763359612,-1.20606861553841,-1.28290108530456,-1.06655003857018,0.12042818911686,0.237068965517241,0.236269430051813,0.242219215155616,0.230524642289348,0.231884057971014,0.280346820809249,0.253846153846154,0.273148148148148,0.215789473684211
,totalOtherIncomeExpensesNet,14830000.0,31341000.0,24963000.0,26674000.0,9205000.0,35040000.0,33544000.0,33270000.0,15109000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3100000.0,800000.0,600000.0,600000.0,300000.0,800000.0,600000.0,600000.0,600000.0,300000.0
,incomeBeforeTax,94261000.0,97178000.0,91917000.0,64498000.0,86049000.0,116771000.0,131617000.0,112556000.0,95575000.0,107330000.0,92873000.0,81302000.0,81302000.0,107079000.0,120735000.0,135148171.0,111483855.0,96629142.0,87142802.0,64860473.0,57053855.0,51975685.0,50659148.0,50936700.0,46967865.0,39727759.0,32678875.0,21800000.0,22000000.0,17800000.0,14100000.0,11200000.0,9300000.0,8400000.0,5900000.0,5400000.0,3600000.0
,incomeBeforeTaxRatio,0.14608174663935,0.162827676918308,0.150485508420882,0.106198216473254,0.140388000724381,0.158581914727471,0.151048654107683,0.193309827103839,0.175127577898103,0.203036946935718,0.185925976345102,0.176920783654924,0.176920783654924,0.171162084398977,0.203981124966844,0.236306417725219,0.212839631015357,0.211402397478493,0.215105750290638,0.19034899426529,0.193654147822288,0.189121086335336,0.194093287155059,0.193316115066231,0.178922367232921,0.173475249069578,0.17064086010424,0.0972346119536128,0.189655172413793,0.184455958549223,0.190798376184032,0.178060413354531,0.192546583850932,0.242774566473988,0.226923076923077,0.25,0.189473684210526
,incomeTaxExpense,23455000.0,24211000.0,19240000.0,-10675000.0,29663000.0,43715000.0,46783000.0,41974000.0,34034000.0,37398000.0,30657000.0,0.0,24353000.0,37111000.0,44565000.0,47977602.0,39578093.0,34182554.0,29921477.0,22052559.0,19398239.0,17671725.0,17535710.0,17827847.0,16894972.0,14697268.0,12093401.0,11700000.0,8000000.0,6200000.0,5100000.0,3900000.0,3400000.0,3400000.0,2400000.0,2400000.0,1600000.0
,netIncome,70806000.0,72967000.0,72677000.0,75173000.0,56386000.0,73056000.0,84834000.0,70582000.0,61541000.0,69932000.0,62216000.0,56949000.0,56949000.0,69968000.0,76170000.0,87170569.0,71905762.0,62446588.0,57221325.0,42807914.0,37655616.0,34303960.0,33123438.0,33108853.0,30072893.0,25030491.0,20585474.0,10100000.0,14700000.0,11600000.0,9000000.0,7300000.0,5900000.0,5000000.0,3500000.0,3000000.0,2000000.0
,netIncomeRatio,0.109732170808137,0.122260667040875,0.118985990573065,0.123774977936431,0.0919931412200601,0.0992143628326396,0.0973587114321947,0.121221385058488,0.112765119240671,0.132290876484754,0.124552566884744,0.123926369687883,0.123926369687883,0.111841432225064,0.128688800171653,0.152417637168461,0.137279033380735,0.136618810271043,0.1412467325385,0.125630341556328,0.127811980929305,0.12481994572662,0.126907719871183,0.125655467202605,0.114561588122056,0.10929815247215,0.107492163944245,0.0450490633363069,0.126724137931034,0.12020725388601,0.121786197564276,0.116057233704293,0.122153209109731,0.144508670520231,0.134615384615385,0.138888888888889,0.105263157894737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.863698463039766,0.890058550866065,0.882237976158683,0.902458642464405,0.676927140233142,0.839975164991837,0.97,0.828339729371311,0.72,0.780003569197823,0.69,0.62491,0.62,0.73,0.78,0.89,0.727518,0.622516,0.570014,0.430011,0.375009,0.339916,0.286185086856712,0.279035,0.253669,0.210545,0.113108,0.086403,0.09911,0.104192,0.081321,0.066073,0.050825,0.048284,0.027954,0.027954,0.015248
,EPSDiluted,0.863698463039766,0.889581098215157,0.881895401043563,0.902047134491696,0.676374977508547,0.838673386217268,0.96,0.826090518603481,0.71,0.779855697924682,0.69,0.62491,0.62,0.73,0.78,0.89,0.727518,0.622516,0.570014,0.430011,0.375009,0.339916,0.28058533003952,0.279035,0.253669,0.210545,0.113108,0.086403,0.09911,0.104192,0.081321,0.066073,0.050825,0.048284,0.027954,0.027954,0.015248
,weightedAverageShsOut,81980000.0,81980000.0,82378000.0,83298000.0,83297000.0,86974000.0,87748000.0,85209000.0,85892000.0,89656000.0,90689000.0,91131000.0,91131000.0,95900000.0,97735000.0,98359361.0,99122813.0,99997500.0,99997500.0,99997500.0,99997500.0,100682137.0,115741314.0,118264543.0,118264543.0,118264543.0,182345603.0,116894089.0,113132188.0,111332924.0,110672520.0,110483859.0,116084604.0,103553972.0,125205695.0,107319167.0,131164743.0
,weightedAverageShsOutDil,81980000.0,82024000.0,82410000.0,83336000.0,83365000.0,87109000.0,87923000.0,85441000.0,86201000.0,89673000.0,90689000.0,91131000.0,91131000.0,95900000.0,97735000.0,98359361.0,99122813.0,99997500.0,99997500.0,99997500.0,99997500.0,100682137.0,118051211.0,118264543.0,118264543.0,118264543.0,182345603.0,116894089.0,113132188.0,111332924.0,110672520.0,110483859.0,116084604.0,103553972.0,125205695.0,107319167.0,131164743.0
