date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.219730655507263,0.156817757157964,0.192652768228717,0.105750294074966,0.0776751428450451,0.170048421206522,0.0912284554759687,0.155159392947424,0.0660610805134064,0.116614244039394,0.0507557446861459,0.0724317999172823,0.249572129464116,0.0599566130160952,0.127666892319787,0.124875378268788,0.139881563014189,0.0861352065077476,0.103502518653048,0.0524071938617111,0.127540025302098,0.0387902297792394,0.026470791190441
,totalOtherIncomeExpensesNet,251227000.0,240035000.0,224488000.0,200494000.0,173579000.0,136168000.0,118990000.0,103591000.0,89006000.0,-114728000.0,168862000.0,130125000.0,-358358000.0,-14157000.0,183783000.0,-18029000.0,28696000.0,52525000.0,-57753000.0,13554000.0,0.0,0.0,0.0
,incomeBeforeTax,815961000.0,315565000.0,565742000.0,316271000.0,130247000.0,337314000.0,196064000.0,389332000.0,85989000.0,132914000.0,65266000.0,86164000.0,85306000.0,42839000.0,116925000.0,70894000.0,69541000.0,38945000.0,28951000.0,9453000.0,14618000.0,3095870.0,1004670.0
,incomeBeforeTaxRatio,0.219730655507263,0.156817757157964,0.192652768228717,0.105750294074966,0.0776751428450451,0.170048421206522,0.0912284554759687,0.155159392947424,0.0660610805134064,0.116614244039394,0.0507557446861459,0.0724317999172823,0.249572129464116,0.0599566130160952,0.127666892319787,0.124875378268788,0.139881563014189,0.0861352065077476,0.103502518653048,0.0524071938617111,0.127540025302098,0.0387902297792394,0.026470791190441
,incomeTaxExpense,144501000.0,69475000.0,107726000.0,141626000.0,47004000.0,117484000.0,70041000.0,136049000.0,28191000.0,46666000.0,22333000.0,17634000.0,64531000.0,13863000.0,41440000.0,25402000.0,24257000.0,13505000.0,7299000.0,333000.0,2385000.0,1369835.0,760483.0
,netIncome,671460000.0,246090000.0,458016000.0,174645000.0,83243000.0,219830000.0,126023000.0,253283000.0,57798000.0,86248000.0,42933000.0,68530000.0,20775000.0,28976000.0,75485000.0,42992000.0,45284000.0,25440000.0,14207000.0,872000.0,4784000.0,2443346.0,244187.0
,netIncomeRatio,0.180817889515438,0.122292655582854,0.155968710636729,0.0583953638136992,0.0496434613914339,0.110821799373373,0.0586384223745716,0.100940165524288,0.0444033345138781,0.0756710754315545,0.0333879261270846,0.0576081803111666,0.060779558174302,0.040554233729881,0.0824198021531675,0.075727738067139,0.0910886627965451,0.0562660072809629,0.0507913468448016,0.00483434603273163,0.0417397373816691,0.0306143193254838,0.00643377734820411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.36742777515663,2.7,5.07,1.96,0.98,2.78,1.69,3.86,0.94,1.45,0.73,1.22,0.88,0.51,1.34212257525381,1.09302621208654,1.19,1.45,0.87,0.05,0.33,0.173333,0.016667
,EPSDiluted,7.36742777515663,2.68,5.01,1.93,0.97,2.72,1.58,3.38,0.89,1.37,0.68,1.18,0.85,0.5,1.26029555111914,1.01005544591674,1.08,1.21,0.8,0.05,0.26,0.14,0.016667
,weightedAverageShsOut,91139000.0,91139000.0,90348000.0,88982000.0,84793000.0,78937000.0,74431000.0,65544000.0,61259000.0,59482000.0,58507000.0,56138000.0,53750000.0,56760000.0,56243000.0,39333000.0,38053782.0,16407619.0,16329885.0,17440000.0,14496970.0,14096227.0,14651220.0
,weightedAverageShsOutDil,91139000.0,91782000.0,91423000.0,90311000.0,85605000.0,80961000.0,79894000.0,75041000.0,65676000.0,63619000.0,64580000.0,58915000.0,56622000.0,59848000.0,59894681.0,42564000.0,41929630.0,19142222.0,17758750.0,17440000.0,18400000.0,17452471.0,14651220.0
