date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-523200000.0,-676806000.0,-1680410000.0,-485590000.0,-180662000.0,-82769000.0,-4171128000.0,-512144000.0,-1941216000.0,-396897000.0,-879193000.0,-1024643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24911000.0,12201000.0,10876000.0,7816000.0,2332000.0,106723000.0,2932000.0,957000.0,500000.0,100000.0,23700000.0,1600000.0,200000.0,13000000.0,0.0
,commonStockRepurchased,0.0,-24900000.0,-50046000.0,-24796000.0,0.0,0.0,0.0,-649518000.0,0.0,-105206000.0,-47058000.0,0.0,-152361000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2400000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-4300000.0,218563000.0,-19613000.0,5089000.0,14826000.0,10360000.0,10771000.0,6081000.0,2557000.0,-21689000.0,-35368000.0,1060000.0,20460000.0,25614000.0,-64777000.0,-779000.0,-23307000.0,-3272000.0,-6950000.0,-17092000.0,-3600000.0,-200000.0,-3400000.0,-2500000.0,0.0,-3300000.0,-600000.0
,netCashUsedProvidedByFinancingActivities,1310100000.0,-122400000.0,1272130000.0,-189028000.0,-333034000.0,410359000.0,71213000.0,6683000.0,703325000.0,-236508000.0,-223153000.0,-108747000.0,542941000.0,186255000.0,56427000.0,1873221000.0,-124177000.0,217459000.0,18312000.0,145593000.0,202075000.0,9900000.0,-4600000.0,53200000.0,46000000.0,100000.0,-400000.0,-1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104000.0,180000.0,400000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-26000000.0,201820000.0,48443000.0,-7499000.0,28336000.0,-84322000.0,32528000.0,22027000.0,-7945000.0,-466733000.0,-33160000.0,571906000.0,5857000.0,35895000.0,45000000.0,6053000.0,51848000.0,16743000.0,15091000.0,13853000.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,455200000.0,481238000.0,277953000.0,229510000.0,237009000.0,208673000.0,292995000.0,260467000.0,238440000.0,246385000.0,713118000.0,746278000.0,174372000.0,168515000.0,132620000.0,87620000.0,106969000.0,55121000.0,38378000.0,23287000.0,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,481200000.0,279418000.0,229510000.0,237009000.0,208673000.0,292995000.0,260467000.0,238440000.0,246385000.0,713118000.0,746278000.0,174372000.0,168515000.0,132620000.0,87620000.0,81567000.0,55121000.0,38378000.0,23287000.0,9434000.0,6800000.0,21900000.0,5600000.0,7500000.0,5500000.0,1000000.0,900000.0
,operatingCashFlow,338000.0,703900000.0,352794000.0,459079000.0,404823000.0,398982000.0,220001000.0,440802000.0,507189000.0,567365000.0,493178000.0,338246000.0,420463000.0,431219000.0,281809000.0,150475000.0,195454000.0,154942000.0,100854000.0,85833000.0,42059000.0,22500000.0,11900000.0,10700000.0,7900000.0,5900000.0,4100000.0,2600000.0
,capitalExpenditure,16000.0,-202300000.0,-174161000.0,-100761000.0,-100310000.0,-249845000.0,-228145000.0,-199913000.0,-472985000.0,-293081000.0,-362955000.0,-289551000.0,-344894000.0,-361155000.0,-408883000.0,-121135000.0,-68957000.0,-57482000.0,-88902000.0,-41511000.0,-27295000.0,-13200000.0,-22300000.0,-47400000.0,-54300000.0,-4000000.0,-2900000.0,-400000.0
,freeCashFlow,354000.0,501600000.0,178633000.0,358318000.0,304513000.0,149137000.0,-8144000.0,240889000.0,34204000.0,274284000.0,130223000.0,48695000.0,75569000.0,70064000.0,-127074000.0,29340000.0,126497000.0,97460000.0,11952000.0,44322000.0,14764000.0,9300000.0,-10400000.0,-36700000.0,-46400000.0,1900000.0,1200000.0,2200000.0
