date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-01-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,447062000.0,460113000.0,730237000.0,400950000.0,562819000.0,653407000.0,528749000.0,490616000.0,781603000.0,0.0,959825000.0,1056502000.0,882873000.0,593668000.0,18926000.0,231385000.0,25363000.0,246620000.0,54500000.0,162813000.0,137743000.0,95332000.0,78178000.0,49086000.0,66679341.0,31117475.0,77991535.0,-95100000.0,44500000.0,27000000.0,26000000.0,15600000.0,52700000.0
,otherInvestingActivites,-8523000.0,-20249000.0,-15360000.0,-17049000.0,-7722000.0,-4507000.0,-5534000.0,400000.0,-400000.0,0.0,0.0,0.0,0.0,0.0,78715000.0,90213000.0,-4500000.0,0.0,205971000.0,1500000.0,0.0,0.0,-135333000.0,0.0,0.0,0.0,0.0,96100000.0,0.0,-100000.0,900000.0,500000.0,-6800000.0
,netCashUsedForInvestingActivites,-167987000.0,-184753000.0,-134209000.0,-81212000.0,-53622000.0,-60597000.0,22771000.0,-101932000.0,52352000.0,142695000.0,87641000.0,92606000.0,-96099000.0,-69474000.0,-6718000.0,-63325000.0,-152907000.0,-177189000.0,-283911000.0,-248123000.0,-74821000.0,-45739000.0,-72589000.0,-15077000.0,-15708192.0,-44558955.0,-24012784.0,-26400000.0,-114500000.0,-43300000.0,-18200000.0,-46700000.0,-13300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99504000.0,0.0,0.0,0.0,0.0,0.0,-81992000.0,-52644000.0,-15576000.0,-31512000.0,-1088000.0,-15962000.0,-34263000.0,-12379000.0,0.0,0.0,0.0,0.0,-2800000.0,-6255000.0,0.0,0.0,-2400000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952000.0,3254000.0,1437000.0,1059000.0,10756000.0,115685000.0,4678000.0,37000.0,302000.0,62000.0,161356.0,2207526.0,33667.0,2500000.0,4000000.0,2000000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6624000.0,-23858000.0,-19251000.0,-47904000.0,-133268000.0,-81069000.0,0.0,-10000.0,-22000.0,0.0,-123000.0,-2086000.0,-18198000.0,-15570000.0,-39670290.0,-3040671.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700000.0
,dividendsPaid,-87906000.0,-85591000.0,-83100000.0,-113813000.0,-122488000.0,-119577000.0,-159857000.0,-93137000.0,-133037000.0,-150000000.0,-130855000.0,-176802000.0,-22879000.0,-20760000.0,-20006000.0,-18024000.0,-15259000.0,-12100000.0,-9509000.0,-6650000.0,-6084000.0,-5696000.0,-5566000.0,-5220000.0,-4704015.0,-4261445.0,-3849521.0,-3400000.0,-3200000.0,-2900000.0,-2600000.0,-2400000.0,-2200000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,9576000.0,11413000.0,1766000.0,4873000.0,1471000.0,0.0,4210000.0,2732000.0,444000.0,4929000.0,2042000.0,2930000.0,0.0,0.0,0.0,0.0,0.0,0.0,2501000.0,-2517000.0,-1211.0,0.0,4010.0,0.0,100000.0,100000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-79258000.0,-76101000.0,-77024000.0,-110311000.0,-113653000.0,-111528000.0,-154705000.0,-37879000.0,-125462000.0,-136964000.0,-124448000.0,-192841000.0,-36882000.0,-91860000.0,-120305000.0,-108450000.0,-45120000.0,-11773000.0,92892000.0,86152000.0,-3053000.0,-7379000.0,14228000.0,-8501000.0,-19314160.0,-7894590.0,-7266844.0,-1600000.0,46900000.0,-3200000.0,-200000.0,-5100000.0,-2800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,16014000.0,16063000.0,5869000.0,6002000.0,7188000.0,-19539000.0,-8849000.0,-4845000.0,-36870000.0,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6988880.0,0.0,0.0,-100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,62217000.0,46203000.0,30140000.0,24271000.0,18269000.0,11081000.0,30620000.0,39469000.0,44314000.0,346000.0,81184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196926.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,46203000.0,30140000.0,24271000.0,18269000.0,11081000.0,30620000.0,39469000.0,44314000.0,81184000.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3506945.0,8185806.0,9200000.0,4400000.0,8000000.0,3000000.0,9500000.0,2800000.0
,operatingCashFlow,263259000.0,276917000.0,217102000.0,197525000.0,174463000.0,152586000.0,123085000.0,134966000.0,36240000.0,-5411000.0,117991000.0,100235000.0,127759000.0,161334000.0,127023000.0,171775000.0,198027000.0,188962000.0,191019000.0,161971000.0,77874000.0,53118000.0,58361000.0,23578000.0,35022352.0,48946600.0,24298768.0,27300000.0,72500000.0,43000000.0,23300000.0,45400000.0,22800000.0
,capitalExpenditure,-5768000.0,-6955000.0,-6087000.0,-9238000.0,-16155000.0,-10035000.0,-7121000.0,-25407000.0,-18521000.0,-11000.0,-3958000.0,-2297000.0,-11565000.0,-6002000.0,-4456000.0,-3234000.0,-10538000.0,-4051000.0,-4403000.0,-3397000.0,-8403000.0,-2642000.0,-5710000.0,-2529000.0,-2745329.0,-3408835.0,-2186892.0,-3600000.0,-2400000.0,-2600000.0,-4200000.0,-6800000.0,-900000.0
,freeCashFlow,257491000.0,269962000.0,211015000.0,188287000.0,158308000.0,142551000.0,115964000.0,109559000.0,17719000.0,-5422000.0,114033000.0,97938000.0,116194000.0,155332000.0,122567000.0,168541000.0,187489000.0,184911000.0,186616000.0,158574000.0,69471000.0,50476000.0,52651000.0,21049000.0,32277023.0,45537765.0,22111876.0,23700000.0,70100000.0,40400000.0,19100000.0,38600000.0,21900000.0
