date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-75855000.0,-154959000.0,-54354212.0,-73594586.0,-47922208.0,-35977890.0,-25202376.0,-41965529.0,-29853259.0,-22416678.0,-13336548.0,-12022422.0,-11804406.0,-86137231.0,-36151688.0,-44981757.0,-35584232.0,-25834270.0,-19054615.0,-19960890.0,-7565847.0,-9700000.0,-16400000.0,-7800000.0,-1700000.0,-2500000.0,-10300000.0,-4400000.0,-900000.0,-500000.0
,commonStockIssued,18815000.0,189417000.0,77100433.0,81805937.0,63806651.0,39915387.0,95578492.0,24338006.0,26859284.0,14091303.0,49922744.0,3122476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-4276000.0,0.0,0.0,-110993750.0,0.0,0.0,0.0,0.0,71222535.0,0.0,0.0,-24905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-84682000.0,-65321000.0,-57534239.0,-50663829.0,-42272069.0,-35639990.0,-30513934.0,-27241562.0,-26427457.0,-19959220.0,-16340841.0,-13177365.0,-12050947.0,-14560990.0,-7233736.0,-6499742.0,-5895077.0,-4659667.0,-4244523.0,-3661137.0,-3099177.0,-2400000.0,-1600000.0,-1100000.0,-1000000.0,-900000.0,-1400000.0,-1300000.0,-1100000.0,-1300000.0
,otherFinancingActivites,-2525000.0,-662000.0,-1469914.0,-2190098.0,-2646393.0,-2917663.0,-2004831.0,-1843191.0,-437028.0,-579957.0,16430123.0,-738575.0,-14746718.0,73544.0,-350173.0,-339408.0,-153908.0,25000.0,-252410.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,85185000.0,123741000.0,246082577.0,179679685.0,256821188.0,148006698.0,105089520.0,20589387.0,72105267.0,7682604.0,37439775.0,-7202915.0,16345092.0,21668476.0,16806026.0,13211677.0,4684267.0,26068148.0,24318591.0,27149664.0,2971162.0,20700000.0,8400000.0,10100000.0,800000.0,100000.0,5200000.0,4800000.0,-200000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3338000.0,10855000.0,-901461.0,-85523462.0,83675599.0,-8400752.0,8070149.0,-12246346.0,18274050.0,-437745.0,733665.0,732626.0,-6047075.0,9365907.0,-3893524.0,4997939.0,-145541.0,376984.0,545993.0,-366511.0,-728367.0,1100000.0,100000.0,0.0,-100000.0,-100000.0,0.0,0.0,100000.0,100000.0
,cashAtEndOfPeriod,23517000.0,20179000.0,9324585.0,10226046.0,95749508.0,12073909.0,20474661.0,12404512.0,24650858.0,6376808.0,6814553.0,6080888.0,5348262.0,11395337.0,2029430.0,5922954.0,925015.0,1070556.0,693572.0,147579.0,514090.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,20179000.0,9324000.0,10226046.0,95749508.0,12073909.0,20474661.0,12404512.0,24650858.0,6376808.0,6814553.0,6080888.0,5348262.0,11395337.0,2029430.0,5922954.0,925015.0,1070556.0,693572.0,147579.0,514090.0,1242457.0,100000.0,300000.0,200000.0,100000.0,1500000.0,1100000.0,400000.0,100000.0,100000.0
,operatingCashFlow,98829000.0,101622000.0,85529162.0,73867866.0,54699500.0,38062285.0,34774997.0,27095310.0,26808821.0,22126819.0,18995659.0,19591455.0,17438835.0,13224299.0,11991556.0,11429276.0,10385410.0,9725898.0,6792043.0,4785236.0,4583749.0,4500000.0,3400000.0,2600000.0,2200000.0,2300000.0,1300000.0,900000.0,1500000.0,1100000.0
,capitalExpenditure,-5996000.0,-5800000.0,22333340.0,7075819.0,750000.0,8246686.0,-1200000.0,503891.0,-74932738.0,-20278941.0,-885829.0,-8237478.0,-22973398.0,-24512378.0,-35778775.0,-224500.0,-18155294.0,-27223225.0,-31520915.0,-38994718.0,-4124411.0,-13200000.0,-13000000.0,-9500000.0,-2600000.0,-3700000.0,-10100000.0,-12700000.0,-200000.0,-200000.0
,freeCashFlow,92833000.0,-52076000.0,-206957846.0,-218059102.0,-177614401.0,-164666856.0,-82273891.0,-53333681.0,-48123917.0,1847878.0,18109830.0,11353977.0,-5534563.0,-11288079.0,-23787219.0,11204776.0,-7769884.0,-17497327.0,-24728872.0,-34209482.0,459338.0,-8700000.0,-9600000.0,-6900000.0,-400000.0,-1400000.0,-8800000.0,-11800000.0,1300000.0,900000.0
