date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,226400000.0,202400000.0,186100000.0,167200000.0,141800000.0,108142000.0,94337000.0,79853000.0,78810000.0,82832000.0,71573000.0,83335000.0,90584000.0,55580000.0,48964000.0,33836000.0,33381000.0,36944000.0,37125000.0,47420000.0,43126000.0,36676000.0,13455000.0,9093000.0
,EBITDA,927900000.0,1102200000.0,931800000.0,734800000.0,650900000.0,672056000.0,602506000.0,466987000.0,413634000.0,390164000.0,338617000.0,247162000.0,272448000.0,397900000.0,293043000.0,166964000.0,122902000.0,91179000.0,89239000.0,129051000.0,118631000.0,110556000.0,57407000.0,40969000.0
,EBITDARatio,0.0559316210465404,0.061290537835313,0.0571011863908226,0.0926327467096969,0.0956671271936271,0.112653882522184,0.110966860744699,0.10466826744092,0.105174645230025,0.108846201915781,0.115742239318734,0.0996325284109232,0.100996965435022,0.15003346436281,0.145533473250105,0.120065295086329,0.105318271951518,0.0968038866369252,0.106509772655661,0.147805102643864,0.130488488994973,0.147561266969292,0.191004581554668,0.184932403457693
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,701500000.0,899800000.0,745700000.0,567600000.0,509100000.0,563914000.0,508169000.0,387134000.0,334824000.0,307332000.0,267044000.0,163827000.0,181864000.0,342320000.0,244079000.0,133128000.0,89521000.0,54235000.0,52114000.0,81631000.0,75505000.0,73880000.0,43952000.0,31876000.0
,operatingIncomeRatio,0.0422847636212394,0.0500355887717425,0.0456968820472595,0.0715546366799455,0.074825832622946,0.0945265000366262,0.0935922939485631,0.0867703919969356,0.0851356402387085,0.0857381022523367,0.0912779646521943,0.0660396753221625,0.0674173131088314,0.129076289320626,0.12121656076894,0.0957335270133251,0.0767131293499852,0.0575807893457226,0.0621998262214626,0.0934938771022407,0.083051928767063,0.0986090886400675,0.146237102940247,0.143886970456136
,totalOtherIncomeExpensesNet,-119100000.0,-145800000.0,11400000.0,13700000.0,-21400000.0,43375000.0,5765000.0,13028000.0,-21564000.0,-49742000.0,-17765000.0,-106290000.0,-35863000.0,18345000.0,9221000.0,10779000.0,29008000.0,7951000.0,2581000.0,-68672000.0,-69102000.0,-145183000.0,-6110000.0,3238000.0
,incomeBeforeTax,529600000.0,697600000.0,706000000.0,525100000.0,442400000.0,579146000.0,485608000.0,365444000.0,278087000.0,221999000.0,203477000.0,2519000.0,115433000.0,347601000.0,239046000.0,139908000.0,86115000.0,44325000.0,37671000.0,-7197000.0,-20779000.0,-89514000.0,33689000.0,31119000.0
,incomeBeforeTaxRatio,0.0319230375107746,0.0387917611993416,0.0432640454946563,0.0661968634965458,0.0650224874334931,0.0970797752675265,0.0894371098586766,0.0819088975210861,0.070709133117882,0.0619322848317666,0.0695502105028929,0.00101542445467797,0.0427912214846904,0.131067560306552,0.118717030082768,0.100609085221593,0.073794429619575,0.0470594355628128,0.0449616159494324,-0.00824289097897645,-0.0228559171955606,-0.119476095838211,0.112090047346059,0.14046990317557
,incomeTaxExpense,106900000.0,159700000.0,214300000.0,267800000.0,108000000.0,132805000.0,97588000.0,92092000.0,69244000.0,56387000.0,49038000.0,5677000.0,28743000.0,87595000.0,63825000.0,36236000.0,21873000.0,8260000.0,11037000.0,7986000.0,22053000.0,5328000.0,13224000.0,5279000.0
,netIncome,402500000.0,535300000.0,484500000.0,254200000.0,318200000.0,438672000.0,386063000.0,269865000.0,208050000.0,164384000.0,153902000.0,-3595000.0,84883000.0,257832000.0,176401000.0,103672000.0,64242000.0,36065000.0,27110000.0,-15411000.0,-57060000.0,-94842000.0,20465000.0,25840000.0
,netIncomeRatio,0.0242617496187439,0.0297666711152631,0.0296904108245906,0.0320457868992991,0.04676798259796,0.0735327174428493,0.0711033569120984,0.0604862704806424,0.0529008373105372,0.0458591106707018,0.0526050437976588,-0.00144916669891516,0.0314662813344968,0.0972189700517519,0.0876057445999112,0.0745514558359281,0.0550508244512656,0.0382898712593986,0.0323567043186831,-0.0176505756394339,-0.0627633011780493,-0.126587482198177,0.0680911519765233,0.116640711400005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.27389150410097,10.98,10.64,5.6,7.04,9.75,8.63,6.09,4.73,3.8,3.63,-0.11,2.52,8.01,5.5,3.29,2.08,1.17,0.89,-0.51,-2.3,-4.2,1.26,1.5
,EPSDiluted,8.27389150410097,10.87,10.54,5.55,6.98,9.65,8.52,5.98,4.63,3.7,3.48,-0.11,2.44,7.64,5.24,3.12,1.96,1.12,0.85,-0.51,-2.3,-4.2,1.25,1.49
,weightedAverageShsOut,51222000.0,48647000.0,45517000.0,45316000.0,45154000.0,44940042.0,44684482.0,44258878.0,43848737.0,43170383.0,42295526.0,38543087.0,33098228.0,32021380.0,31872112.0,31383828.0,30887868.0,30951563.0,30486842.0,30016122.0,24851823.0,22607350.0,16215478.0,16200000.0
,weightedAverageShsOutDil,52075000.0,49154000.0,45931000.0,45758000.0,45528000.0,45414898.0,45260563.0,45072120.0,44799437.0,44367359.0,44084154.0,38543087.0,34205120.0,33577927.0,33447939.0,33109261.0,32845281.0,32226306.0,31854397.0,30016122.0,24851823.0,22607350.0,16387721.0,16329613.0
