date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-7367000.0,-6609000.0,-10362000.0,10016000.0,40114000.0,-9094000.0,-1663000.0,-12000.0,-546000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2760000.0,25112000.0,-21821000.0,26229000.0,22915000.0,31711000.0,-122343000.0,129317000.0,5990000.0,-14397000.0,20829000.0,6364000.0,-2829000.0,-8370916.0,9115979.0,-8527720.0,-399266.0,6973111.0,13158331.0
,cashAtEndOfPeriod,121047000.0,123807000.0,98695000.0,120516000.0,94287000.0,71372000.0,39661000.0,162004000.0,32687000.0,26697000.0,41094000.0,20265000.0,13901000.0,16729918.0,25100834.0,15984855.0,24512575.0,24911841.0,17938730.0
,cashAtBeginningOfPeriod,123807000.0,98695000.0,120516000.0,94287000.0,71372000.0,39661000.0,162004000.0,32687000.0,26697000.0,41094000.0,20265000.0,13901000.0,16730000.0,25100834.0,15984855.0,24512575.0,24911841.0,17938730.0,4780399.0
,operatingCashFlow,141704000.0,133388000.0,80866000.0,843000.0,103030000.0,186665000.0,262073000.0,225127000.0,131412000.0,173025000.0,143581000.0,85285000.0,81718000.0,80355504.0,59466789.0,57854373.0,49285183.0,35080889.0,21841354.0
,capitalExpenditure,-17230000.0,-18033000.0,-20521000.0,-22840000.0,-14160000.0,-14454000.0,-24385000.0,-15875000.0,-7115000.0,-9634000.0,-9546000.0,-4521000.0,-6139000.0,-8661058.0,-6868532.0,-3484415.0,-2090934.0,-2454138.0,-1316132.0
,freeCashFlow,124474000.0,115355000.0,60345000.0,-21997000.0,88870000.0,172211000.0,237688000.0,209252000.0,124297000.0,163391000.0,134035000.0,80764000.0,75579000.0,71694446.0,52598257.0,54369958.0,47194249.0,32626751.0,20525222.0
