date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,operatingExpenses,628000000.0,325000000.0,648000000.0,657000000.0,635000000.0,606000000.0,894000000.0,825000000.0,899000000.0,717000000.0,1689000000.0,1493000000.0,1724592325.0,1554727621.0,1120267834.0,498753118.0,522543546.0,604719764.0
,costAndExpenses,8045000000.0,2894000000.0,6964000000.0,5063000000.0,6134000000.0,11379000000.0,12107000000.0,21420000000.0,15381000000.0,7639000000.0,6325000000.0,11759000000.0,6771000000.0,4983000000.0,4135000000.0,1853000000.0,1893000000.0,1892000000.0
,interestExpense,322000000.0,-392000000.0,-430000000.0,-496000000.0,-594000000.0,-728000000.0,-786000000.0,-558000000.0,-112000000.0,106000000.0,121000000.0,57000000.0,21000000.0,113000000.0,126000000.0,-7000000.0,19000000.0,44000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2208000000.0,2032000000.0,1457000000.0,1647000000.0,1574000000.0,1771000000.0,1648000000.0,1732000000.0,1722000000.0,1419000000.0,1196000000.0,1073000000.0,1033000000.0,1004000000.0,735000000.0,427000000.0,452000000.0,522000000.0
,EBITDA,6758000000.0,8855000000.0,1736000000.0,4958000000.0,3998000000.0,-579000000.0,-220000000.0,-7177000000.0,888000000.0,8092000000.0,5795000000.0,-2550000000.0,2175000000.0,2353000000.0,2236000000.0,924000000.0,491000000.0,665000000.0
,EBITDARatio,0.536562127828503,0.911289492641762,0.239679690735883,0.592070695008359,0.467165225519981,-0.0641267028463839,-0.0214864732884071,-0.573655183438574,0.061043514126624,0.565399664617105,0.530483339436104,-0.313421828908555,0.274864147605207,0.371604548325963,0.396735273243435,0.393191489361702,0.254140786749482,0.326781326781327
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,4550000000.0,6823000000.0,279000000.0,3311000000.0,2424000000.0,-2350000000.0,-1868000000.0,-8909000000.0,-834000000.0,6673000000.0,4599000000.0,-3623000000.0,1142000000.0,1349000000.0,1501000000.0,497000000.0,39000000.0,143000000.0
,operatingIncomeRatio,0.36125446605796,0.702171452094268,0.0385199502968383,0.39539049438739,0.283243748539378,-0.26027245542142,-0.182439691376111,-0.712093357845096,-0.0573314085378429,0.466252096143097,0.420999633833761,-0.445304818092429,0.144319474282826,0.213044851547694,0.266323633782825,0.211489361702128,0.0201863354037267,0.0702702702702703
,totalOtherIncomeExpensesNet,728000000.0,-74000000.0,-86000000.0,-68000000.0,-52000000.0,-66000000.0,1000000.0,0.0,15000000.0,3000000.0,28000000.0,12000000.0,291000000.0,103000000.0,-16000000.0,-67000000.0,-146000000.0,-114000000.0
,incomeBeforeTax,4946000000.0,6357000000.0,-237000000.0,2747000000.0,1778000000.0,-3144000000.0,-2653000000.0,-9467000000.0,-913000000.0,6824000000.0,4587000000.0,-3630000000.0,1451000000.0,1480000000.0,1469000000.0,455000000.0,45000000.0,222000000.0
,incomeBeforeTaxRatio,0.392695514092894,0.654214263661624,-0.0327212481016153,0.328039168855983,0.207758822154709,-0.348211319082955,-0.259107334700654,-0.756694109183918,-0.0627620815288376,0.476802683063164,0.419901135115342,-0.446165191740413,0.183369139390876,0.233733417561592,0.260645848119234,0.193617021276596,0.0232919254658385,0.109090909090909
,incomeTaxExpense,1332000000.0,1783000000.0,1198000000.0,1574000000.0,917000000.0,31000000.0,306000000.0,630000000.0,-236000000.0,2287000000.0,-1370000000.0,-648000000.0,-590000000.0,-341000000.0,-348000000.0,-60000000.0,203000000.0,-5000000.0
,netIncome,2324000000.0,3969000000.0,-1545000000.0,1438000000.0,655000000.0,-2838000000.0,-2907000000.0,-10366000000.0,-665000000.0,4484000000.0,3274000000.0,-4274000000.0,785000000.0,1119000000.0,1415000000.0,401000000.0,248000000.0,200000000.0
,netIncomeRatio,0.184517665740373,0.408459401049707,-0.213309402181417,0.171721996656317,0.0765365739658799,-0.314320522759996,-0.283914444769997,-0.828550875229798,-0.0457138928988795,0.313303521520402,0.299707067008422,-0.525319567354966,0.0992038417793504,0.176721415034744,0.251064584811923,0.17063829787234,0.128364389233954,0.0982800982800983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.31,2.25768,-1.32391,1.23328,0.56223,-2.43605,-2.49528,-10.14286,-0.66434,4.47952,3.28385,-4.73311,0.88701,1.27304,1.65497,0.74535,0.46442,0.37106
,EPSDiluted,1.31,2.25768,-1.32391,1.23328,0.56223,-2.43605,-2.49528,-10.14286,-0.66434,4.47952,3.28385,-4.73311,0.88701,1.27304,1.65497,0.74535,0.46442,0.37106
,weightedAverageShsOut,1778000000.0,1758000000.0,1167000000.0,1166000000.0,1165000000.0,1165000000.0,1165000000.0,1022000000.0,1001000000.0,1001000000.0,997000000.0,903000000.0,885000000.0,879000000.0,855000000.0,538000000.0,534000000.0,539000000.0
,weightedAverageShsOutDil,1778000000.0,1758000000.0,1167000000.0,1166000000.0,1165000000.0,1165000000.0,1165000000.0,1022000000.0,1001000000.0,1001000000.0,997000000.0,903000000.0,885000000.0,879000000.0,855000000.0,538000000.0,534000000.0,539000000.0
