date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,operatingExpenses,420267000.0,395838000.0,400411000.0,373064000.0,618152000.0,654049000.0,708285000.0,727870000.0,756384000.0,808400000.0,762692000.0,678190000.0,556947000.0,426365000.0,338213000.0,323010000.0,300165000.0,275587000.0,225767000.0,188712000.0,167330000.0,166694000.0,138900000.0,117800000.0,98800000.0,78600000.0,69200000.0,65400000.0,58700000.0,57300000.0,72400000.0,77500000.0,75900000.0
,costAndExpenses,909500000.0,885892000.0,1023951000.0,1018668000.0,1580346000.0,1640827000.0,1708340000.0,1711306000.0,1718607000.0,1784042000.0,1688196000.0,1504279000.0,1226620000.0,929498000.0,824934000.0,775625000.0,737510000.0,695695000.0,591842000.0,536698000.0,471862000.0,427341000.0,357300000.0,302100000.0,265700000.0,226200000.0,199700000.0,185800000.0,169500000.0,159700000.0,153000000.0,147200000.0,157800000.0
,interestExpense,41365000.0,19510000.0,23631000.0,14620000.0,9144000.0,5934000.0,5313000.0,3632000.0,3611000.0,2612000.0,1282000.0,1585000.0,2775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,99051000.0,100972000.0,51741000.0,52824000.0,84061000.0,85551000.0,90556000.0,89817000.0,93250000.0,88689000.0,64571000.0,62222000.0,50450000.0,39874000.0,44007000.0,48108000.0,57566000.0,55584000.0,40332000.0,33536000.0,32036000.0,25251000.0,17800000.0,14000000.0,11300000.0,7600000.0,6200000.0,7300000.0,6800000.0,6800000.0,17100000.0,19900000.0,5500000.0
,EBITDA,242573000.0,28790000.0,204697000.0,185315000.0,225908000.0,73777000.0,254305000.0,255180000.0,242874000.0,296623000.0,559858000.0,476355000.0,290538000.0,212150000.0,148947000.0,105591000.0,94123000.0,136940000.0,126789000.0,144165000.0,127951000.0,103325000.0,80900000.0,64500000.0,51200000.0,40300000.0,31800000.0,28300000.0,22400000.0,32500000.0,13300000.0,13500000.0,-16600000.0
,EBITDARatio,0.218066667865298,0.0273668941379333,0.16511990526641,0.150514412233159,0.124824842524036,0.04001926731061,0.133147952582878,0.132673311597191,0.123639325485205,0.141939753495701,0.25653658337652,0.248725838445557,0.198800782508914,0.194306272113043,0.159562194085956,0.125211965402503,0.120469113174897,0.174471419379909,0.186569920494895,0.222620799560209,0.225195669659279,0.204469536858936,0.192894611349547,0.183290707587383,0.166612430849333,0.155658555426806,0.139903211614606,0.133869441816462,0.116727462219906,0.181361607142857,0.0815450643776824,0.0861518825781749,-0.108002602472349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,202880000.0,166109000.0,215736000.0,212543000.0,229454000.0,202710000.0,201603000.0,212065000.0,245768000.0,305739000.0,494175000.0,410902000.0,234833000.0,162335000.0,108539000.0,67673000.0,43794000.0,89190000.0,87737000.0,110883000.0,96315000.0,77991000.0,62100000.0,49800000.0,41600000.0,32700000.0,27600000.0,25600000.0,22400000.0,19500000.0,10100000.0,9500000.0,-4100000.0
,operatingIncomeRatio,0.114034772290045,0.157898138880096,0.174024572331564,0.172629224397768,0.126784175046967,0.109957109621342,0.105554458955058,0.11025693950881,0.125112567610563,0.14630193307337,0.226439500891462,0.214549956374881,0.160684606347245,0.148681162778557,0.11627438608294,0.0802480262018883,0.0560524456549563,0.113634481484549,0.129104931141192,0.17122645661315,0.169515837494302,0.154336159198309,0.148068669527897,0.14151747655584,0.135372600065083,0.12630359212051,0.121425428948526,0.121097445600757,0.116727462219906,0.108816964285714,0.0619251992642551,0.0606253988513082,-0.0266753415744958
,totalOtherIncomeExpensesNet,76030000.0,-71070000.0,45555000.0,13860000.0,95060000.0,220008000.0,47943000.0,32698000.0,80799000.0,99601000.0,-257000.0,-1720000.0,-2519000.0,-9941000.0,3599000.0,10190000.0,9047000.0,7834000.0,1280000.0,254000.0,400000.0,-83000.0,-1000000.0,-700000.0,1700000.0,0.0,2000000.0,4600000.0,6800000.0,9600000.0,13900000.0,15900000.0,18000000.0
,incomeBeforeTax,126850000.0,237179000.0,170181000.0,198683000.0,134394000.0,-17298000.0,153660000.0,179367000.0,164969000.0,206138000.0,494432000.0,412622000.0,237352000.0,172276000.0,104940000.0,57483000.0,34747000.0,81356000.0,86457000.0,110629000.0,95915000.0,78074000.0,63100000.0,50500000.0,39900000.0,32700000.0,25600000.0,21000000.0,15600000.0,9900000.0,-3800000.0,-6400000.0,-22100000.0
,incomeBeforeTaxRatio,0.114034772290045,0.225455108882976,0.137277393406562,0.161372015032354,0.0742590341474196,-0.00938305008253157,0.0804526627234425,0.0932565792039081,0.0839804008908686,0.0986409580716831,0.226557262720225,0.215448043814136,0.162408233449861,0.157786035043821,0.112418891601578,0.0681645159836736,0.0444730860202943,0.103653401453716,0.127221412080126,0.170834227687347,0.168811831524331,0.154500407652791,0.150453028135432,0.143506678033532,0.129840546697039,0.12630359212051,0.112626484821821,0.0993377483443709,0.0812923397602918,0.0552455357142857,-0.023298589822195,-0.0408423739629866,-0.143786597267404
,incomeTaxExpense,25248000.0,-6358000.0,34157000.0,84102000.0,10420000.0,-14542000.0,18537000.0,27699000.0,39227000.0,63757000.0,163602000.0,132639000.0,71700000.0,46744000.0,28752000.0,14430000.0,8013000.0,23295000.0,25309000.0,43574000.0,38139000.0,30293000.0,24300000.0,19800000.0,15700000.0,13500000.0,10700000.0,8800000.0,6200000.0,4000000.0,-300000.0,-500000.0,-700000.0
,netIncome,76909000.0,-85334000.0,95168000.0,33769000.0,122283000.0,-3166000.0,139899000.0,134032000.0,106786000.0,141565000.0,330403000.0,279909000.0,165613000.0,125532000.0,76188000.0,43053000.0,28544000.0,58061000.0,61148000.0,67055000.0,57776000.0,47781000.0,38800000.0,30700000.0,24200000.0,19200000.0,14900000.0,12200000.0,9400000.0,21700000.0,-3500000.0,-5900000.0,-21400000.0
,netIncomeRatio,0.0691391430985814,-0.0811158924753874,0.076767764766429,0.0274274677532933,0.0675671344899989,-0.00171735094006792,0.0732477356654099,0.0696859836193849,0.0543613108495068,0.0677415480378087,0.151396348283587,0.146152765717705,0.113320784178485,0.114973626919135,0.0816177864812373,0.0510531271270654,0.0365337947841045,0.0739738942647649,0.0899792371453503,0.103546892203446,0.101686622302557,0.0945536795611598,0.0925131139723414,0.0872406933788008,0.07875040676863,0.0741599073001159,0.0655521337439507,0.0577105014191107,0.0489838457529964,0.12109375,-0.0214592274678112,-0.0376515634971283,-0.139232270657124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.43329171248067,-1.59030172012151,1.63,0.55,1.93,-0.0494409394715473,2.17,2.09,1.66,2.11,4.73,3.92,2.32,1.76,1.07,0.61,0.41,0.83,0.87,0.96,0.83,0.69,0.56,0.44,0.355,0.285,0.23,0.19,0.15,0.35,-0.36,-0.64,-2.33
,EPSDiluted,1.43329171248067,-1.5775132177321,1.6,0.54,1.91,-0.0491836385950195,2.14,2.07,1.65,2.09,4.68,3.87,2.28,1.73,1.07,0.61,0.4,0.82,0.87,0.95,0.82,0.68,0.55,0.44,0.355,0.285,0.23,0.19,0.15,0.33,-0.36,-0.64,-2.33
,weightedAverageShsOut,53659000.0,53659000.0,58385276.0,61398182.0,63359067.0,64036000.0,64469585.0,64130144.0,64328916.0,67092417.0,69852643.0,71405357.0,71384914.0,71277000.0,71203738.0,70578689.0,69619512.0,69953012.0,70285057.0,69848958.0,69609639.0,69247826.0,69285714.0,69772727.0,68169014.0,67368421.0,64782609.0,64210526.0,62666667.0,62000000.0,58520000.0,9218750.0,9184549.0
,weightedAverageShsOutDil,53659000.0,54094000.0,59330000.0,62280000.0,64019000.0,64371000.0,65277000.0,64853000.0,64611000.0,67734450.0,70598932.0,72267000.0,72637281.0,72406000.0,71203738.0,70578689.0,71360000.0,70806098.0,70285057.0,70584211.0,70458537.0,70266176.0,70545455.0,69772727.0,68169014.0,67368421.0,64782609.0,64210526.0,62666667.0,65757576.0,58520000.0,9218750.0,9184549.0
