date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,EBITDARatio,0.490336245697644,0.494736842105263,0.48953488372093,0.512362228179922,0.466384009691096,0.478632478632479,0.473124149876732,0.466767154009604,0.453836418436721,0.432806398233315,0.406824525585792,0.376059274725356,0.0484460796395952,0.118060350959595,0.246950049855069,1.0,-0.0137217168547634,0.0296929490074708,0.0255833928827773,0.0499115739831008,0.024208761265982,-0.02660406885759,-0.083208769307424,-0.0946507400675149,-0.086411149825784,0.396410100395497,0.405055292259084,0.392325214648677,0.369478672985782,0.381910529400273,0.402978899462143,0.414790996784566,0.401908308121946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1248000000.0,1204000000.0,1139000000.0,1228000000.0,1070000000.0,1072000000.0,1000648000.0,946774000.0,924134000.0,802143000.0,748091000.0,623609000.0,-193165000.0,2936000.0,253510000.0,2136746000.0,-207718000.0,-136456000.0,-133369000.0,-79000000.0,-89400000.0,-125700000.0,-153800000.0,-153500000.0,-137100000.0,202200000.0,204300000.0,176900000.0,155200000.0,160000000.0,159800000.0,160700000.0,143100000.0
,operatingIncomeRatio,0.330420969023034,0.333518005540166,0.331104651162791,0.365802800119154,0.32404603270745,0.33934789490345,0.3322945889654,0.326264758647735,0.32122685303465,0.30085221263234,0.275986624393217,0.255503844589038,-0.0826576599706966,0.00132597782961456,0.121118913059162,1.0,-0.144360189507585,-0.101034362759979,-0.105776467910318,-0.077618392611515,-0.0936910500943199,-0.140509725016767,-0.19157947184853,-0.199298883406907,-0.191080139372822,0.307575296623061,0.322748815165877,0.309970212020326,0.294218009478673,0.312561047079508,0.330575093090608,0.344480171489818,0.333023039329765
,totalOtherIncomeExpensesNet,71000000.0,11000000.0,-2000000.0,26000000.0,25000000.0,18000000.0,14010000.0,-26537000.0,23276000.0,13952000.0,16388000.0,-438729000.0,5058000.0,13727000.0,870000.0,0.0,1535000.0,-8558000.0,-30145000.0,-1300000.0,-900000.0,1600000.0,-7100000.0,500000.0,-700000.0,3400000.0,4900000.0,3500000.0,2900000.0,1800000.0,4300000.0,6700000.0,700000.0
,incomeBeforeTax,924000000.0,833000000.0,787000000.0,912000000.0,770000000.0,782000000.0,709814000.0,605470000.0,631258000.0,503680000.0,449436000.0,-111665000.0,-450594000.0,-255519000.0,-108938000.0,0.0,271807000.0,266367000.0,230349000.0,214300000.0,193800000.0,165500000.0,149700000.0,128600000.0,123300000.0,105900000.0,111800000.0,86700000.0,74800000.0,87900000.0,97100000.0,103200000.0,84000000.0
,incomeBeforeTaxRatio,0.244638602065131,0.230747922437673,0.228779069767442,0.271671134941912,0.233192004845548,0.247546691991136,0.235714608305704,0.208649079314012,0.219423829004178,0.188910509047211,0.165806465417696,-0.0457511626773106,-0.19281466951485,-0.115399362753843,-0.0520470677718391,0.0,0.188900865738588,0.197222695266513,0.182692406831227,0.210552171349971,0.20310207503668,0.184998882181981,0.186472346786248,0.166969618280966,0.17184668989547,0.161089139032552,0.176619273301738,0.151918696337831,0.141800947867299,0.171713225239305,0.200868845676458,0.221221864951768,0.19548522224808
,incomeTaxExpense,215000000.0,212000000.0,222000000.0,486000000.0,302000000.0,306000000.0,279973000.0,236206000.0,257008000.0,198751000.0,181609000.0,121418000.0,111827000.0,86756000.0,46912000.0,0.0,110324000.0,105306000.0,91400000.0,83300000.0,74700000.0,63800000.0,57600000.0,49900000.0,47900000.0,37700000.0,38200000.0,29600000.0,26500000.0,31000000.0,41100000.0,47400000.0,37100000.0
,netIncome,709000000.0,621000000.0,567000000.0,426000000.0,468000000.0,476000000.0,423108000.0,369264000.0,358070000.0,309613000.0,267827000.0,-233083000.0,-562421000.0,-342826000.0,-162243000.0,-325040000.0,161483000.0,161061000.0,138949000.0,131000000.0,119100000.0,101700000.0,92100000.0,78700000.0,75400000.0,68200000.0,73600000.0,57100000.0,48300000.0,56900000.0,56000000.0,55800000.0,46900000.0
,netIncomeRatio,0.187715117818374,0.17202216066482,0.164825581395349,0.126899016979446,0.141732283464567,0.15068059512504,0.140505451415455,0.127250885467173,0.124464308494349,0.116123628966078,0.0988070564294479,-0.0954983052014112,-0.240666807021868,-0.154829589719156,-0.0775144799473691,-0.152119156886219,0.112227714893525,0.119252326760897,0.110202029254705,0.128708980153272,0.12481660029344,0.113682092555332,0.114723467862481,0.102181251622955,0.105087108013937,0.103742013994524,0.116271721958926,0.100052567022954,0.091563981042654,0.11115452236765,0.115846090194456,0.119614147909968,0.109145915755178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.9171270718232,3.44,3.16,2.39,2.63,2.66,2.36,2.08,2.03,1.77,1.53190187207221,-1.39,-3.52,-2.14,-1.01,-2.02999999494124,1.62,1.61,1.4,1.58,1.45,1.31,1.32,1.17,1.15,1.04,1.14,0.92,0.78,0.92,0.91,0.91,0.77
,EPSDiluted,3.9171270718232,3.43,3.15,2.38,2.62,2.64,2.35,2.06,2.01,1.76,1.5293563417921,-1.39,-3.52,-2.14,-1.01,-1.72000000169333,1.61,1.61,1.4,1.58,1.45,1.31,1.32,1.17,1.15,1.04,1.14,0.92,0.78,0.92,0.91,0.9,0.76
,weightedAverageShsOut,181000000.0,181000000.0,180000000.0,178000000.0,178000000.0,179000000.0,178888000.0,177814000.0,176445000.0,175484000.0,174833000.0,168164000.0,159967000.0,160000000.0,160636634.0,160118227.0,99465000.0,97988000.0,96544000.0,80379747.0,79379310.0,74580153.0,66742424.0,63846154.0,62086957.0,61730769.0,61315789.0,61304348.0,61025641.0,60978261.0,60549451.0,60329670.0,59610390.0
,weightedAverageShsOutDil,182000000.0,181000000.0,180000000.0,179000000.0,179000000.0,180000000.0,179806000.0,179056000.0,177671000.0,176531000.0,175124000.0,168164000.0,159967000.0,160000000.0,160636634.0,188976744.0,99465000.0,97988000.0,96544000.0,80379747.0,79379310.0,74580153.0,66742424.0,63846154.0,62086957.0,61730769.0,61315789.0,61304348.0,61025641.0,60978261.0,60549451.0,61000000.0,60394737.0
