date,,2020-10-03_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-10-01_FY,2015-10-03_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-10-01_FY,2010-10-02_FY,2009-10-03_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-12-15_FY,2004-10-02_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-10-02_FY,1998-10-03_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY
,netCashUsedForInvestingActivites,0.0,-3464000000.0,-1906000000.0,-4164000000.0,-684000000.0,-270000000.0,-8800000000.0,-643000000.0,-660000000.0,-644000000.0,-500000000.0,-427000000.0,-399000000.0,579000000.0,-1224000000.0,-561000000.0,-600000000.0,-600000000.0,-361000000.0,-328000000.0,-2018000000.0,-206000000.0,-165900000.0,-446200000.0,-135900000.0,-222400000.0,-731000000.0,-310200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-17763000000.0,-3208000000.0,-1307000000.0,-12629000000.0,-714000000.0,-1995000000.0,-639000000.0,-91000000.0,-993000000.0,-500000000.0,-1034000000.0,-380000000.0,-147000000.0,-1263000000.0,0.0,-720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,873000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-207000000.0,-153000000.0,-325000000.0,-860000000.0,-1816000000.0,-411000000.0,645000000.0,-491000000.0,-264000000.0,-207000000.0,-48000000.0,-18000000.0,253000000.0,13000000.0,-42000000.0,-21000000.0,0.0,-29000000.0,-41000000.0,-19000000.0,-14000000.0,-69000000.0,-52100000.0,-22300000.0,-109600000.0,-1300000.0,-32000000.0,-66900000.0
,dividendsPaid,-601000000.0,-537000000.0,-431000000.0,-319000000.0,-216000000.0,-147000000.0,-104000000.0,-104000000.0,-57000000.0,-59000000.0,-59000000.0,-60000000.0,-56000000.0,-56000000.0,-55000000.0,-55000000.0,-55000000.0,-55000000.0,-54000000.0,-58000000.0,-35000000.0,0.0,0.0,0.0,0.0,-15000000.0,0.0,-2300000.0
,otherFinancingActivites,-18000000.0,5168000000.0,1063000000.0,-208000000.0,497000000.0,602000000.0,7080000000.0,209000000.0,1143000000.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34000000.0,0.0,0.0,0.0,0.0,-1100000.0,0.0
,netCashUsedProvidedByFinancingActivities,0.0,1171000000.0,-1102000000.0,1530000000.0,-2377000000.0,-2035000000.0,6915000000.0,-600000000.0,-171000000.0,-658000000.0,-959000000.0,150000000.0,321000000.0,-1252000000.0,929000000.0,-443000000.0,-326000000.0,-326000000.0,-482000000.0,-866000000.0,1535000000.0,-366000000.0,-394800000.0,-27200000.0,-418400000.0,52100000.0,451400000.0,265500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-6000000.0,-3000000.0,4000000.0,6000000.0,-15000000.0,0.0,3000000.0,-1000000.0,-6000000.0,1000000.0,6000000.0,-2000000.0,9000000.0,-4000000.0,12000000.0,0.0,2000000.0,-3000000.0,1000000.0,-1000000.0,-2000000.0,-2200000.0,-100000.0,300000.0,500000.0,-5600000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,936000000.0,214000000.0,-48000000.0,-31000000.0,-339000000.0,250000000.0,-707000000.0,74000000.0,355000000.0,-262000000.0,-26000000.0,754000000.0,208000000.0,14000000.0,-12000000.0,7000000.0,8000000.0,8000000.0,-26000000.0,-19000000.0,27000000.0,13000000.0,-16200000.0,22900000.0,-13000000.0,3500000.0,0.0,5500000.0
,cashAtEndOfPeriod,1420000000.0,484000000.0,270000000.0,318000000.0,349000000.0,688000000.0,438000000.0,1145000000.0,1071000000.0,716000000.0,978000000.0,1004000000.0,250000000.0,42000000.0,28000000.0,40000000.0,33000000.0,33000000.0,25000000.0,51000000.0,70000000.0,43000000.0,30800000.0,46900000.0,24000000.0,36500000.0,0.0,27500000.0
,cashAtBeginningOfPeriod,484000000.0,270000000.0,318000000.0,349000000.0,688000000.0,438000000.0,1145000000.0,1071000000.0,716000000.0,978000000.0,1004000000.0,250000000.0,42000000.0,28000000.0,40000000.0,33000000.0,25000000.0,25000000.0,51000000.0,70000000.0,43000000.0,30000000.0,47000000.0,24000000.0,37000000.0,33000000.0,27000000.0,22000000.0
,operatingCashFlow,3874000000.0,2513000000.0,2963000000.0,2599000000.0,2716000000.0,2570000000.0,1178000000.0,1314000000.0,1187000000.0,1046000000.0,1432000000.0,1025000000.0,288000000.0,678000000.0,287000000.0,999000000.0,932000000.0,932000000.0,820000000.0,1174000000.0,511000000.0,587000000.0,546700000.0,496400000.0,541000000.0,173300000.0,291300000.0,50300000.0
,capitalExpenditure,-1199000000.0,-1259000000.0,-1200000000.0,-1069000000.0,-695000000.0,-854000000.0,-632000000.0,-558000000.0,-690000000.0,-643000000.0,-550000000.0,-368000000.0,-425000000.0,-285000000.0,-531000000.0,-571000000.0,-486000000.0,-486000000.0,-402000000.0,-433000000.0,-261000000.0,-196000000.0,-363300000.0,-310400000.0,-291200000.0,-214000000.0,-347200000.0,-232100000.0
,freeCashFlow,2675000000.0,1254000000.0,1763000000.0,1530000000.0,2021000000.0,1716000000.0,546000000.0,756000000.0,497000000.0,403000000.0,882000000.0,657000000.0,-137000000.0,393000000.0,-244000000.0,428000000.0,446000000.0,446000000.0,418000000.0,668000000.0,250000000.0,391000000.0,183400000.0,186000000.0,249800000.0,-40700000.0,-55900000.0,-181800000.0
