date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,80025000.0,65424000.0,59430000.0,53684000.0,46889000.0,43579000.0,39655000.0,37776000.0,32698000.0,117424000.0,114641000.0,73301000.0,262964543.0,230172913.0,208269280.0,208099237.0,157985695.0,140718607.0,54243972.0,48419922.0,45745356.0,39300000.0,35900000.0,33200000.0,33600000.0,32000000.0,29800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,375605000.0,373447000.0,622999000.0,531870000.0,414894000.0,382986000.0,429674000.0,381572000.0,335867000.0,364322000.0,375616000.0,235049000.0,262964543.0,230172913.0,208269280.0,208099237.0,157985695.0,140718607.0,128397165.0,314775200.0,319381065.0,216000000.0,171900000.0,111000000.0,106100000.0,90500000.0,88800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,21765000.0,22224000.0,16431000.0,12645000.0,10639000.0,10006000.0,9482000.0,8234000.0,8747000.0,9000000.0,9146000.0,7086000.0,6157552.0,6589639.0,5777336.0,5133495.0,5268145.0,5705911.0,5058039.0,5279678.0,4509388.0,0.0,3400000.0,0.0,2700000.0,2700000.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,58117000.0,45423000.0,40802000.0,36599000.0,32159000.0,29972000.0,26316000.0,23965000.0,22510000.0,20153000.0,20758000.0,11588000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,170710000.0,151580000.0,135292000.0,122312000.0,116125000.0,106230000.0,95476000.0,86699000.0,79145000.0,73858000.0,72688000.0,45324000.0,39619824.0,40218968.0,34087980.0,31421701.0,29312427.0,31838941.0,23972772.0,24388335.0,23821538.0,21400000.0,18500000.0,17700000.0,18900000.0,19200000.0,15700000.0,85900000.0,75900000.0,69800000.0,86600000.0,80200000.0,58600000.0,55800000.0,49700000.0,45900000.0
,EBITDARatio,0.349673697966809,0.316052409904838,0.188563169609569,0.198049492942649,0.232780740087399,0.231314943690065,0.191398340931051,0.195133534095871,0.201642284625301,0.17668236740689,0.170012115655391,0.168625481332664,0.135943423430952,0.155714560298633,0.14743898297388,0.136836376452569,0.164717790224801,0.196175797771811,0.168549886632196,0.0738322362215963,0.071022773654635,0.0926808142052837,0.100762527233115,0.14413680781759,0.158424140821459,0.184615384615385,0.159229208924949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,112593000.0,106157000.0,94490000.0,85713000.0,83966000.0,76258000.0,69160000.0,62734000.0,56635000.0,53705000.0,51930000.0,33736000.0,28478934.0,28113582.0,22931311.0,21530499.0,19969746.0,21579400.0,13832370.0,15545758.0,16025971.0,14900000.0,11700000.0,11800000.0,13200000.0,13500000.0,9800000.0,85900000.0,75900000.0,69800000.0,86600000.0,80200000.0,58600000.0,55800000.0,49700000.0,45900000.0
,operatingIncomeRatio,0.230629785455901,0.221343024662013,0.131695398814477,0.138787822851341,0.168315759932646,0.166051162345071,0.13864331621341,0.141195482392765,0.144292258383397,0.128472562777045,0.121460614764259,0.125512956452183,0.0977168344721608,0.108846503956779,0.099183617571289,0.0937618070509823,0.112217675884381,0.132961583440763,0.0972538509670302,0.047062584506067,0.0477806643269105,0.0645300996102209,0.0637254901960784,0.0960912052117264,0.110645431684828,0.129807692307692,0.0993914807302231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,3352000.0,-1700000.0,-485000.0,-635000.0,-311000.0,1793000.0,359000.0,372000.0,271000.0,906000.0,195000.0,165000.0,103039.0,291305.0,189112.0,382626.0,549156.0,238439.0,282743.0,251491.0,248748.0,1000000.0,100000.0,200000.0,100000.0,200000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,94180000.0,82233000.0,77574000.0,72433000.0,73016000.0,68045000.0,60037000.0,54872000.0,48159000.0,45611000.0,42979000.0,26815000.0,22424421.0,21815248.0,17343087.0,16779630.0,15250757.0,16111928.0,9295307.0,10973811.0,11985793.0,12500000.0,8500000.0,9000000.0,10800000.0,11200000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.192913530985379,0.171460204668852,0.108118730740123,0.117284640283168,0.146365713827527,0.148167422982118,0.120354667083639,0.123500470396529,0.122697463961967,0.109110177093824,0.100524855804989,0.0997637516974534,0.0769426072967143,0.0844614349658506,0.0750131603253557,0.0730725484089744,0.0856998634843652,0.099273726756238,0.0653542669600938,0.033221661339454,0.0357350672870202,0.05413598960589,0.0462962962962963,0.0732899022801303,0.0905280804694049,0.107692307692308,0.0709939148073022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,23538000.0,21091000.0,20994000.0,14309000.0,28341000.0,26905000.0,23945000.0,22085000.0,19296000.0,17989000.0,16923000.0,10918000.0,8817162.0,8597461.0,6836562.0,6312016.0,5701090.0,6032445.0,3650154.0,4252274.0,4496592.0,4200000.0,3200000.0,3300000.0,3900000.0,4000000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,71498000.0,65153000.0,56580000.0,58124000.0,44675000.0,41140000.0,36092000.0,32787000.0,28863000.0,27622000.0,26056000.0,15897000.0,13607259.0,13197710.0,10506525.0,10467614.0,9428767.0,9291876.0,3729153.0,6721537.0,7489201.0,8300000.0,5300000.0,5700000.0,6900000.0,7200000.0,4500000.0,4000000.0,3600000.0,2500000.0,3100000.0,3600000.0,2800000.0,3300000.0,2500000.0,2900000.0
,netIncomeRatio,0.146452873629142,0.135847490846615,0.0788583518353592,0.0941152849090729,0.0895541835384677,0.0895820086925469,0.072352726558334,0.0737937367489973,0.073535931027103,0.0660770715767163,0.0609431499768446,0.059143925442268,0.0466891870082925,0.0510971740895706,0.0454433310683016,0.0455847495291289,0.052983864651826,0.0572519414856401,0.0262192588902157,0.0203485029853904,0.0223286937844679,0.035946297098311,0.0288671023965142,0.0464169381107492,0.057837384744342,0.0692307692307692,0.0456389452332657,0.0465657741559953,0.0474308300395257,0.0358166189111748,0.035796766743649,0.0448877805486284,0.0477815699658703,0.0591397849462366,0.0503018108651912,0.0631808278867102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.36004808505295,3.97,3.46,3.56,2.87,2.73,2.48,2.273333,2.006667,1.926667,1.833333,1.446667,1.333333,1.306667,1.16,1.193333,1.093333,1.106667,0.453333,0.833333,0.953333,1.073333,0.7,0.846667,1.213333,1.3,0.826889110862677,0.746667,0.68,0.486667,0.606667,0.733333,0.713333,0.94,0.706667,0.813333
,EPSDiluted,4.36004808505295,3.96,3.45,3.55,2.86,2.72,2.47,2.26,1.993333,1.913333,1.82,1.433333,1.32,1.293333,1.146667,1.18,1.08,1.086667,0.453333,0.826667,0.933333,1.046667,0.693333,0.826667,1.173333,1.26,0.802941119792392,0.733333,0.68,0.486667,0.606667,0.733333,0.713333,0.94,0.706667,0.813333
,weightedAverageShsOut,17439993.0,16398443.0,16369616.0,16336789.0,15570539.0,15094423.0,14551308.0,14430961.0,14379216.0,14333698.0,14211831.0,10969980.0,10217772.0,10114561.0,9057349.0,8771744.0,8623872.0,8396273.0,8226073.0,8065844.0,7855805.0,7732919.0,7571429.0,6732283.0,5690200.0,5552836.0,5442084.0,5357143.0,5294118.0,5136986.0,5109890.0,4909091.0,3925234.0,3510638.0,3537736.0,3565574.0
,weightedAverageShsOutDil,17505291.0,16448486.0,16419870.0,16383352.0,15613091.0,15143373.0,14604944.0,14543445.0,14507260.0,14476587.0,14373561.0,11160301.0,10391224.0,10282074.0,9162667.0,8870859.0,8730340.0,8550806.0,8226073.0,8130892.0,8024144.0,7929936.0,7644231.0,6895161.0,6055572.0,5926086.0,5604396.0,5454545.0,5294118.0,5136986.0,5109890.0,4909091.0,3925234.0,3510638.0,3537736.0,3565574.0
