date,,2020-12-31_FY,2019-12-31_FY,2019-10-31_FY,2018-12-31_FY,2018-10-31_FY,2017-12-31_FY,2017-10-31_FY,2016-12-31_FY,2016-10-31_FY,2015-12-31_FY,2015-10-31_FY,2014-12-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2005-10-31_FY,2004-10-31_FY
,interestExpense,0.0,0.0,23795000.0,0.0,23629000.0,0.0,27496000.0,44670000.0,29410000.0,60480000.0,29357000.0,77660000.0,29892000.0,33708000.0,33930000.0,33652000.0,33666000.0,33682000.0,33616000.0,2894000.0,1464000.0,5898000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,2561000.0,0.0,6619000.0,0.0,2901000.0,0.0,5964000.0,0.0,6770000.0,0.0,4488000.0,6562000.0,45551000.0,59771000.0,60429000.0,0.0,1638000.0,5234000.0,1282000.0,6627000.0
,EBITDA,0.0,0.0,523432000.0,0.0,561821000.0,0.0,485659000.0,96920000.0,420232000.0,127880000.0,407217000.0,162330000.0,524345000.0,459569000.0,438543000.0,497428000.0,413711000.0,233220000.0,365390000.0,238171000.0,261696000.0,229189000.0
,EBITDARatio,0.0,0.0,0.31096472780071,0.0,0.330046309323724,0.0,0.317629708111785,5.602312,0.312938057578601,7.443539,0.290130902567252,9.388664,0.361543935229684,0.338539951661249,0.362721209294016,0.394774414280284,0.368837821766113,0.261935754870722,0.333445884285454,0.219694677612766,0.347457098283931,0.346304771891758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,520871000.0,0.0,555202000.0,0.0,482758000.0,7580000.0,414268000.0,6920000.0,400447000.0,7010000.0,519857000.0,453007000.0,392992000.0,437657000.0,353282000.0,233220000.0,363752000.0,232937000.0,260414000.0,222562000.0
,operatingIncomeRatio,0.990014856562639,0.995325664653711,0.309443268149986,1.02788789754342,0.326157924016992,0.99464005604031,0.315732402011759,0.438150289017341,0.308496790432361,0.40279394644936,0.285307463932862,0.405436668594563,0.358449390261561,0.333706076524324,0.325045738919271,0.347338279772482,0.314963255386431,0.261935754870722,0.331951085964592,0.214866709713126,0.345754970624357,0.336291369314293
,totalOtherIncomeExpensesNet,0.0,0.0,38167000.0,0.0,-11967000.0,0.0,-13589000.0,0.0,-6216000.0,0.0,-31063000.0,0.0,-28708000.0,-93554000.0,10746000.0,-12672000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,105732861.0,208855192.0,559038000.0,-34146843.0,392198000.0,147549529.0,469169000.0,52250000.0,408052000.0,67400000.0,369384000.0,84670000.0,491149000.0,359453000.0,403738000.0,381376000.0,326961000.0,207663000.0,322847000.0,238349000.0,261190000.0,221658000.0
,incomeBeforeTaxRatio,0.990014856562639,0.995325664653711,0.332117829059463,1.02788789754342,0.230399900367103,0.99464005604031,0.306844951962381,3.02023121387283,0.303867864110927,3.92316647264261,0.263175931539945,4.89705031810295,0.338654783099151,0.26478983840183,0.333933811730999,0.302671918389309,0.29149716358151,0.233231989810989,0.294622193830991,0.219858869108016,0.346785275666346,0.334925424553461
,incomeTaxExpense,0.0,0.0,135252000.0,0.0,156703000.0,0.0,173666000.0,0.0,153630000.0,0.0,143214000.0,0.0,186710000.0,143896000.0,142385000.0,156844000.0,126263000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,105732861.0,208855192.0,400035000.0,-34146843.0,381938000.0,147549529.0,282131000.0,52250000.0,241307000.0,67400000.0,230299000.0,84670000.0,304316000.0,193841000.0,203465000.0,214902000.0,174298000.0,130107000.0,195663000.0,142811000.0,159884000.0,138943000.0
,netIncomeRatio,0.990014856562639,0.995325664653711,0.237656037242195,1.02788789754342,0.2243725800397,0.99464005604031,0.184518740884625,3.02023121387283,0.179696319795064,3.92316647264261,0.164081697793402,4.89705031810295,0.209830558493657,0.142792317954362,0.168286965814087,0.170552946713216,0.155392761271008,0.146126726948654,0.178557218470524,0.131732312517295,0.21228001460484,0.209942989938245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.30055527028905,2.569,3.63456716092455,-0.359,3.32858076604645,2.256,2.5435997764114,0.81679,2.19541641647106,1.05643,2.03232496161245,1.3292,2.61350051528684,1.66248702796813,1.81084737315213,1.86343062275636,1.49683968259421,1.11992253066495,1.68951731284,1.14682759562183,1.21500710534915,2.06000000770964
,EPSDiluted,1.30055527028905,2.569,3.49717627723188,-0.359,3.10690463020206,2.256,2.42343108454019,0.81679,2.11706234317699,1.05643,1.94912614785663,1.3292,2.50270159134833,1.58309921270132,1.76732449663847,1.79122317149406,1.42130928305826,1.07768703200583,1.5718049854197,1.05588826782598,1.12886918210574,1.99000000042967
,weightedAverageShsOut,81298245.0,81298245.0,110064000.0,95116554.0,114745000.0,65403160.0,110918000.0,63970000.0,109914000.0,63800000.0,113318000.0,63700000.0,116440000.0,116597000.0,112359000.0,115326000.0,116444000.0,116175000.0,115810000.0,124527000.0,131591000.0,67448058.0
,weightedAverageShsOutDil,81298245.0,81298245.0,114388000.0,95116554.0,122932000.0,65403160.0,116418000.0,63970000.0,113982000.0,63800000.0,118155000.0,63700000.0,121595000.0,122444000.0,115126000.0,119975000.0,122632000.0,120728000.0,124483000.0,135252000.0,141632000.0,69820603.0
