date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-291384000.0,-177650000.0,-399867000.0,1276272000.0,-211324000.0,-29229000.0,-188185000.0,-149350000.0,110669000.0,186721000.0,56266000.0,-2672000.0,440063000.0,37060000.0,-3899000.0,-77178000.0,-50708000.0,318974000.0,28688000.0,-51414000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,916000.0,-524000.0,-1210000.0,1720000.0,2721000.0,-12729000.0,-2938000.0,-7767000.0,2033000.0,-1559000.0,564000.0,6426000.0,-13190000.0,-336000.0,-894000.0,-345000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,137446000.0,11336000.0,-10648000.0,-11650000.0,-82920000.0,30950000.0,-12831000.0,17141000.0,66105000.0,-163624000.0,119115000.0,16631000.0,-44463000.0,21000000.0,32784000.0,19907000.0,402000.0,-17788000.0,25737000.0,7792000.0
,cashAtEndOfPeriod,162426000.0,24980000.0,13644000.0,24292000.0,35942000.0,118862000.0,87912000.0,100743000.0,83602000.0,17497000.0,181121000.0,62006000.0,45375000.0,89838000.0,68838000.0,36054000.0,16147000.0,15745000.0,33533000.0,7796000.0
,cashAtBeginningOfPeriod,24980000.0,13644000.0,24292000.0,35942000.0,118862000.0,87912000.0,100743000.0,83602000.0,17497000.0,181121000.0,62006000.0,45375000.0,89838000.0,68838000.0,36054000.0,16147000.0,15745000.0,33533000.0,7796000.0,4000.0
,operatingCashFlow,525998000.0,508757000.0,544207000.0,406799000.0,436761000.0,524937000.0,518523000.0,485219000.0,299203000.0,94468000.0,362500000.0,180582000.0,485181000.0,222672000.0,250811000.0,186430000.0,109621000.0,105588000.0,77656000.0,74258000.0
,capitalExpenditure,-208724000.0,-546299000.0,-465135000.0,-347735000.0,-215421000.0,-327964000.0,-352062000.0,-348704000.0,-410595000.0,-335660000.0,-269830000.0,-208556000.0,-202143000.0,-251251000.0,-124022000.0,-68086000.0,-29403000.0,-31561000.0,-5704000.0,-17926000.0
,freeCashFlow,317274000.0,-37542000.0,79072000.0,59064000.0,221340000.0,196973000.0,166461000.0,136515000.0,-111392000.0,-241192000.0,92670000.0,-27974000.0,283038000.0,-28579000.0,126789000.0,118344000.0,80218000.0,74027000.0,71952000.0,56332000.0
