date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-02_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-977845000.0,-407302000.0,-869662000.0,-274070000.0,-453793000.0,-333066000.0,-168600000.0,-38968000.0,-46387000.0,-110752000.0,-405970000.0,-352084000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,283208000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245000.0,0.0,251042000.0,15282000.0,240170000.0,101231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-12635000.0,-13929000.0,-15451000.0,-17720000.0,-17319000.0,0.0,0.0,-209262000.0,-2986000.0,-951000.0,0.0,-1401000.0,-18267000.0,-20243000.0,-234299000.0,-17548000.0,-9639000.0,-2412000.0,0.0,-29099000.0,-18800000.0,0.0,0.0,0.0,-64200000.0,-7700000.0
,dividendsPaid,-98502000.0,-92926000.0,-84961000.0,-77792000.0,-70623000.0,-64251000.0,-59468000.0,-51508000.0,-45137000.0,-45656000.0,-46254000.0,-46229000.0,-40042000.0,-57498000.0,-70336000.0,-59708000.0,-51128000.0,-38848000.0,-36702000.0,-34226000.0,-158876000.0,-32265000.0,-33400000.0,-32800000.0,-26900000.0,-15600000.0,-5100000.0,-6400000.0
,otherFinancingActivites,-17452000.0,-12551000.0,-22711000.0,-30095000.0,-14769000.0,-23756000.0,-20418000.0,-36928000.0,-16552000.0,-22983000.0,15435000.0,6009000.0,0.0,82637000.0,-580000.0,3007000.0,1686000.0,811000.0,-31115000.0,108000.0,-2739000.0,-559000.0,-600000.0,4200000.0,-18800000.0,95300000.0,18300000.0,-2700000.0
,netCashUsedProvidedByFinancingActivities,292194000.0,172446000.0,45646000.0,-58847000.0,242392000.0,175431000.0,96194000.0,-61593000.0,-1560000.0,-312331000.0,-10683000.0,-593435000.0,87384000.0,355471000.0,-254630000.0,610371000.0,-4804000.0,-86803000.0,-118133000.0,78470000.0,-126615000.0,-94723000.0,-99500000.0,173100000.0,-33100000.0,79400000.0,-241500000.0,-92800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,44095000.0,1711000.0,-1852000.0,-548000.0,-41529000.0,17777000.0,25741000.0,-6452000.0,-6106000.0,-313000.0,763000.0,-126003000.0,74751000.0,122853000.0,-105628000.0,55220000.0,51004000.0,4501000.0,8992000.0,-24706000.0,-93014000.0,-12708000.0,59100000.0,-6200000.0,-2400000.0,6900000.0,-16800000.0,500000.0
,cashAtEndOfPeriod,47928000.0,3833000.0,2122000.0,3974000.0,4522000.0,46051000.0,28274000.0,2533000.0,8985000.0,15091000.0,15404000.0,14641000.0,75095000.0,140644000.0,17791000.0,123419000.0,68199000.0,17195000.0,12694000.0,3702000.0,14677000.0,107691000.0,120400000.0,2600000.0,8700000.0,11100000.0,4200000.0,21000000.0
,cashAtBeginningOfPeriod,3833000.0,2122000.0,3974000.0,4522000.0,46051000.0,28274000.0,2533000.0,8985000.0,15091000.0,15404000.0,14641000.0,140644000.0,344000.0,17791000.0,123419000.0,68199000.0,17195000.0,12694000.0,3702000.0,28408000.0,107691000.0,120399000.0,61300000.0,8800000.0,11100000.0,4200000.0,21000000.0,20500000.0
,operatingCashFlow,485700000.0,503163000.0,428226000.0,524462000.0,415454000.0,386874000.0,414876000.0,386587000.0,281349000.0,292240000.0,287352000.0,87706000.0,-52675000.0,88097000.0,222533000.0,244424000.0,210451000.0,235755000.0,228692000.0,97251000.0,334946000.0,239515000.0,214500000.0,211000000.0,213100000.0,151700000.0,147100000.0,201100000.0
,capitalExpenditure,-679028000.0,-616273000.0,-501213000.0,-500461000.0,-600076000.0,-558589000.0,-460658000.0,-348039000.0,-308909000.0,-326931000.0,-281488000.0,-288031000.0,0.0,-344951000.0,-455944000.0,-321118000.0,-221814000.0,-145710000.0,-177204000.0,-240225000.0,-264844000.0,-146878000.0,-95300000.0,-133000000.0,-135200000.0,-103600000.0,-107400000.0,-120600000.0
,freeCashFlow,-193328000.0,-113110000.0,-72987000.0,24001000.0,-184622000.0,-171715000.0,-45782000.0,38548000.0,-27560000.0,-34691000.0,5864000.0,-200325000.0,-52675000.0,-256854000.0,-233411000.0,-76694000.0,-11363000.0,90045000.0,51488000.0,-142974000.0,70102000.0,92637000.0,119200000.0,78000000.0,77900000.0,48100000.0,39700000.0,80500000.0
