date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,10022000.0,227000000.0,174000000.0,147000000.0,122000000.0,118000000.0,100000000.0,84000000.0,95000000.0,124000000.0,258000000.0,370000000.0,374000000.0,357000000.0,191000000.0,138000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,10022000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,42968000.0,70900000.0,53384000.0,32519000.0,18274000.0,16109000.0,14033000.0,13507000.0,18745000.0,27630000.0,38638000.0,82918000.0,103782000.0,128693000.0,106429000.0,62111000.0,32617000.0,20797000.0,21345000.0,32990665.0,30891239.0,18846862.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,10952000.0,9532000.0,11111000.0,12854000.0,14578000.0,17846000.0,133000.0,164000.0,198000.0,700000.0,1149000.0,1568000.0,6317000.0,5495000.0,5567000.0,6054000.0,7565000.0,1891000.0,1427000.0,1283100.0,610613.0,1591184.0
,EBITDA,20579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0919255268776858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,9627000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0432491441817839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,9627000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,59495000.0,47348000.0,83970000.0,95284000.0,89388000.0,92005000.0,72584000.0,61991000.0,43006000.0,28880000.0,-88021000.0,-153402000.0,-103448000.0,-36043000.0,106237000.0,94684000.0,59675000.0,31638000.0,26042000.0,27513134.0,26310869.0,20687738.0
,incomeBeforeTaxRatio,0.267280339991195,0.232755230454617,0.408547532513027,0.453264959541807,0.462498447783435,0.470087216877258,0.484219374378748,0.443293145120922,0.343114727940003,0.230988258630067,-0.666472325282047,-1.15046610519053,-0.60971915244747,-0.186477858890849,0.561020046048879,0.559558423752453,0.462066776101837,0.41280237989614,0.376465486086014,0.451470541661915,0.467042497723975,0.446878551158532
,incomeTaxExpense,17299000.0,14560000.0,26102000.0,40624000.0,32899000.0,38182000.0,22379000.0,22085000.0,-47368000.0,733000.0,-12000.0,-31125000.0,-1355000.0,24477000.0,40588000.0,36455000.0,22975000.0,12425000.0,9012000.0,10702609.0,10787456.0,8682000.0
,netIncome,42196000.0,32788000.0,57868000.0,54660000.0,56489000.0,53823000.0,49761000.0,39906000.0,90374000.0,28147000.0,-88009000.0,-122277000.0,-102093000.0,-60520000.0,65649000.0,58229000.0,36700000.0,19213000.0,17030000.0,16810525.0,15523413.0,12005738.0
,netIncomeRatio,0.189564857992578,0.161180588327828,0.281550894503559,0.260017030021359,0.292277205182334,0.275001405075644,0.331963522104884,0.285364911829064,0.721030796234243,0.225125571871901,-0.666381464374953,-0.917038525862651,-0.601732826452126,-0.313116000889887,0.346681523415221,0.344118620428811,0.284170099420819,0.250685003000966,0.246187206360679,0.275848503022998,0.275555078804916,0.259337526559401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.37332737604253,1.06713096041526,1.8,1.7,1.76,1.69,1.57,1.26289154313631,2.87124815451759,1.37939335214442,-7.44,-20.56,-17.84,-10.16,10.72,9.44,3.48,5.48,4.92,4.513761,4.565312,0.894696
,EPSDiluted,1.37332737604253,1.0659151555203,1.79,1.69,1.75,1.68,1.56,1.25900256558133,2.86759736818441,1.37808087146687,-7.44,-20.56,-17.84,-10.16,10.64,9.36,3.36,5.36,4.8,4.440367,4.543469,0.894696
,weightedAverageShsOut,30464263.0,30725376.0,31924863.0,32071585.0,31899582.0,31788215.0,31696100.0,31598913.0,31475510.0,20405347.0,11790277.0,5946295.0,5734067.0,5973401.0,6106277.0,6146860.0,10567241.0,3506022.0,3461382.0,3724283.0,3400296.0,13409798.0
,weightedAverageShsOutDil,30464263.0,30760422.0,32051333.0,32249918.0,32048704.0,31876820.0,31978064.0,31696520.0,31515582.0,20424781.0,11790277.0,5946295.0,5734067.0,5973401.0,6179391.0,6242794.0,10879314.0,3584515.0,3547917.0,3785841.0,3416643.0,13448013.0
