date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,246067000.0,-32321000.0,151994000.0,259385000.0,214663000.0,-72000.0,7505000.0,304954000.0,372703000.0,0.0,0.0,-7000.0,0.0,0.0,0.0,0.0,-324000.0,0.0,0.0,0.0,0.0,0.0,-4100000.0,0.0,0.0,0.0,500000.0,1000000.0,200000.0,400000.0,200000.0,500000.0
,netCashUsedForInvestingActivites,452987000.0,-74480000.0,-376473000.0,-156508000.0,-84701000.0,-113193000.0,-90749000.0,-97500000.0,-130400000.0,-120700000.0,-114600000.0,-77900000.0,-88192000.0,-58800000.0,-30400000.0,-66700000.0,-127800000.0,-163934000.0,-96100000.0,-101400000.0,162200000.0,-146900000.0,-165100000.0,-150600000.0,-269900000.0,-48500000.0,-48300000.0,-45500000.0,-39400000.0,-17900000.0,-7500000.0,-31800000.0,-13200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-3908000.0,0.0,-4514000.0,0.0,-17265000.0,0.0,0.0,-1953000.0,-2463000.0,-2612000.0,0.0,-657992000.0,35727000.0,22227000.0,23314000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11212000.0,0.0,0.0,0.0,0.0,3704000.0,0.0,0.0,0.0,0.0,0.0,18800000.0,0.0,0.0,0.0,1000000.0,600000.0,500000.0,300000.0,500000.0,200000.0
,commonStockRepurchased,0.0,-55147000.0,-109891000.0,-154045000.0,-232648000.0,-185584000.0,-250671000.0,4700000.0,-270800000.0,-353500000.0,-318300000.0,3100000.0,-37508000.0,-679000000.0,-92300000.0,7000000.0,-63000000.0,0.0,16100000.0,11200000.0,2100000.0,10100000.0,33300000.0,-21200000.0,194800000.0,5000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-48421000.0,-50608000.0,-44671000.0,-38466000.0,-38530000.0,-27828000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-154035000.0,299629000.0,116580000.0,62566000.0,13121000.0,3838000.0,-90982000.0,145764000.0,57702000.0,0.0,0.0,4590000.0,0.0,0.0,0.0,0.0,304540000.0,0.0,0.0,0.0,0.0,0.0,4400000.0,0.0,0.0,0.0,4700000.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-345501000.0,-257803000.0,137271000.0,-93848000.0,-230204000.0,-227276000.0,-249320000.0,-91200000.0,-158300000.0,-306300000.0,-306900000.0,-65100000.0,-125229000.0,-493700000.0,-71100000.0,-147100000.0,-115000000.0,3244000.0,16100000.0,-51300000.0,80000000.0,-84600000.0,143100000.0,3100000.0,217500000.0,-8200000.0,4100000.0,5700000.0,600000.0,-800000.0,-41000000.0,38600000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,5139000.0,-1600000.0,-500000.0,-500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,506835000.0,6687000.0,-5142000.0,12000.0,-2980000.0,1883000.0,-16368000.0,8000000.0,-8000000.0,-109000000.0,-106200000.0,249000000.0,-2358000.0,-244500000.0,279900000.0,-800000.0,-171500000.0,24220000.0,138200000.0,-1800000.0,-65700000.0,20400000.0,34200000.0,0.0,17000000.0,-27400000.0,15500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,559556000.0,52721000.0,46034000.0,51176000.0,51164000.0,54144000.0,52261000.0,68600000.0,60500000.0,68500000.0,177500000.0,283800000.0,34773000.0,37200000.0,281600000.0,1700000.0,19700000.0,191228000.0,167000000.0,28900000.0,30600000.0,96300000.0,75900000.0,0.0,30000000.0,13000000.0,40400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,52721000.0,46034000.0,51176000.0,51164000.0,54144000.0,52261000.0,68629000.0,60600000.0,68500000.0,177500000.0,283700000.0,34800000.0,37131000.0,281700000.0,1700000.0,2500000.0,191200000.0,167008000.0,28800000.0,30700000.0,96300000.0,75900000.0,41700000.0,39700000.0,13000000.0,40400000.0,24900000.0,35200000.0,39100000.0,3900000.0,7500000.0,16800000.0,5400000.0
,operatingCashFlow,399349000.0,338970000.0,234060000.0,250368000.0,311925000.0,342352000.0,318562000.0,198300000.0,281100000.0,318500000.0,315300000.0,392000000.0,211063000.0,307900000.0,381500000.0,213000000.0,71300000.0,184910000.0,218200000.0,150900000.0,-307900000.0,251900000.0,56200000.0,149500000.0,69500000.0,29400000.0,59700000.0,29400000.0,34900000.0,53800000.0,44900000.0,-15900000.0,25600000.0
,capitalExpenditure,0.0,-265200000.0,-232402000.0,-142745000.0,-89782000.0,-125989000.0,-93460000.0,-104786000.0,-131273000.0,-131293000.0,1301000.0,861000.0,-88735000.0,1394000.0,4883000.0,-68500000.0,-135300000.0,-163718000.0,-102100000.0,-107600000.0,-114800000.0,-147200000.0,-166600000.0,-146500000.0,-93600000.0,-48100000.0,-41600000.0,-46000000.0,-40400000.0,-18100000.0,-7900000.0,-32000000.0,-13700000.0
,freeCashFlow,399349000.0,73767000.0,-142964000.0,92017000.0,222143000.0,216363000.0,225102000.0,93500000.0,149800000.0,187200000.0,207700000.0,313300000.0,122328000.0,247500000.0,345600000.0,144500000.0,-64000000.0,21192000.0,116100000.0,43300000.0,-422700000.0,104700000.0,-110400000.0,3000000.0,-24100000.0,-18700000.0,18100000.0,-16600000.0,-5500000.0,35700000.0,37000000.0,-47900000.0,11900000.0
