date,,2020-03-31_FY,2019-03-31_FY,2018-03-30_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-12-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY
,operatingExpenses,14952000000.0,6640000000.0,15598000000.0,8878000000.0,6043000000.0,5616000000.0,5169000000.0,5117000000.0,7236000000.0,10963000000.0,2596000000.0,2576000000.0,9157000000.0,6265000000.0,6754000000.0,6669000000.0,7178000000.0,7788000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,11232000000.0,9788000000.0,0.0,11262000000.0,8339000000.0,8717000000.0,8388000000.0,7572000000.0,10204000000.0,10598000000.0,10714000000.0,13064000000.0,8534000000.0,10379999350.0,11305048880.0,6669000000.0,7178000000.0,7788000000.0,4023000000.0,0.0,3084100000.0,2066300000.0,1776700000.0,1152200000.0,727200000.0,783400000.0,763800000.0,791400000.0,799600000.0
,interestExpense,1080000000.0,1023000000.0,0.0,1074000000.0,1078000000.0,1125000000.0,1223000000.0,2223000000.0,2340000000.0,2415000000.0,2160000000.0,2465000000.0,2051000000.0,801000000.0,1638000000.0,771000000.0,876000000.0,1001000000.0,320700000.0,0.0,329400000.0,138000000.0,129000000.0,96800000.0,78600000.0,56700000.0,52200000.0,81000000.0,99800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1640000000.0,1588000000.0,0.0,1481000000.0,1614000000.0,1482000000.0,1416000000.0,1361000000.0,1272000000.0,7000000.0,1194000000.0,1127000000.0,4000000.0,871000000.0,952000000.0,109000000.0,99000000.0,102000000.0,90400000.0,0.0,74500000.0,154900000.0,127900000.0,159600000.0,161700000.0,147400000.0,144600000.0,129600000.0,116300000.0
,EBITDA,4948000000.0,6733000000.0,4000000.0,5254000000.0,8390000000.0,7966000000.0,7837000000.0,8148000000.0,4900000000.0,3752000000.0,4487000000.0,3750000000.0,2968000000.0,-730999350.0,-1160048880.0,1961000000.0,1954000000.0,1714000000.0,468400000.0,0.0,790100000.0,-296700000.0,-134600000.0,616800000.0,892000000.0,851000000.0,809100000.0,763200000.0,708500000.0
,EBITDARatio,0.340302613480055,0.450880600013393,0.0,0.34945128034586,0.555077737347006,0.524044470758503,0.529205213046121,0.567448986698238,0.354251012145749,0.261591020009761,0.320339830084958,0.239051443870721,0.25813184901722,-0.0832762987012987,-0.126188282388774,0.23013730782772,0.216317945311635,0.182340425531915,0.106430356737105,0.0,0.207937468747533,-0.18374930327615,-0.0888918240655131,0.383248415558593,0.612006861063465,0.572293207800942,0.566477630749842,0.535578947368421,0.509053024859894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,3308000000.0,5145000000.0,4000000.0,3773000000.0,6776000000.0,6484000000.0,6421000000.0,6787000000.0,3628000000.0,3745000000.0,3293000000.0,2623000000.0,2964000000.0,-1601999350.0,-2112048880.0,1852000000.0,1855000000.0,1612000000.0,378000000.0,0.0,715600000.0,-451600000.0,-262500000.0,457200000.0,730300000.0,703600000.0,664500000.0,633600000.0,592200000.0
,operatingIncomeRatio,0.227510316368638,0.344538940601353,0.0,0.250947788493515,0.448296394310288,0.42655088481021,0.433587683165643,0.472665227383523,0.26229034123771,0.261102977061981,0.235096737345613,0.167208516606107,0.257783962428248,-0.18250163476874,-0.229745336669205,0.217345381997418,0.205358131296358,0.171489361702128,0.0858895705521472,0.0,0.188330657683501,-0.279680435994302,-0.173358869369964,0.284081023984093,0.50106346483705,0.473167451244116,0.465238395295106,0.444631578947368,0.425492168415002
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,1754000000.0,1841000000.0,0.0,2184000000.0,3032000000.0,2628000000.0,2748000000.0,2920000000.0,2559000000.0,2624000000.0,2193000000.0,1394000000.0,2192000000.0,1751000000.0,1779000000.0,1152000000.0,1362000000.0,667000000.0,-461700000.0,0.0,624500000.0,1501000000.0,1298100000.0,572600000.0,591400000.0,616500000.0,610600000.0,579500000.0,533200000.0
,incomeBeforeTaxRatio,0.120632737276479,0.123284001875042,0.0,0.145261057532424,0.200595434998346,0.172883362936649,0.185562833412114,0.203356779720036,0.185005783689994,0.182946384996165,0.156564574855429,0.0888633900682093,0.190641850756653,0.199475962633857,0.193516806265637,0.135195399600986,0.150780471604118,0.0709574468085106,-0.104907975460123,0.0,0.164355080664263,0.929584442930575,0.857284374587241,0.355784764508512,0.405763293310463,0.414593140551446,0.427501225232794,0.406666666666667,0.383101020261532
,incomeTaxExpense,480000000.0,339000000.0,0.0,374000000.0,438000000.0,617000000.0,284000000.0,624000000.0,521000000.0,461000000.0,804000000.0,472000000.0,611000000.0,441000000.0,562000000.0,245000000.0,261000000.0,245000000.0,25300000.0,0.0,-149600000.0,352600000.0,283100000.0,133500000.0,176200000.0,194200000.0,175800000.0,139700000.0,151900000.0
,netIncome,1264000000.0,1511000000.0,0.0,7795000000.0,2591000000.0,2019000000.0,2476000000.0,2295000000.0,2036000000.0,2159000000.0,1386000000.0,944000000.0,3196000000.0,1396000000.0,3850000000.0,908000000.0,1099000000.0,391000000.0,-493300000.0,0.0,769000000.0,1148400000.0,1015000000.0,439100000.0,415200000.0,422300000.0,434800000.0,439800000.0,381300000.0
,netIncomeRatio,0.0869325997248968,0.101185294314605,0.0,0.518456933821084,0.171419120079391,0.132820209196763,0.167195624282531,0.159830071732015,0.147194910352805,0.150526389179391,0.0989505247376312,0.0601772168037228,0.277961384588624,0.159033948507633,0.418796910692919,0.106560262879944,0.121665006088786,0.0415957446808511,-0.112088161781413,0.0,0.202384398768324,0.711215705703846,0.670320961563862,0.272834596744128,0.284871355060034,0.28399462004035,0.304417839389484,0.308631578947368,0.273961776117258
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.825,2.23,0.154,11.29636,3.763635,2.923635,3.621817,3.414544,3.114544,3.485453,2.712476,1.832493,5.913295,2.480393,6.55636,2.545498,1.97237759302169,0.699736,-1.779645,0.2,2.870572,4.297594,3.812737,1.432531,1.575136,1.62051,1.672367,1.685331,1.458459
,EPSDiluted,1.815,2.22,0.154,11.247269,3.747271,2.912726,3.605453,3.398181,3.098181,3.46909,2.697971,1.817988,5.87945,2.461053,6.52735,2.534478,1.96789054769687,0.699736,-1.779645,0.2,2.727319,4.044146,3.592347,1.421512,1.575136,1.62051,1.672367,1.685331,1.458459
,weightedAverageShsOut,692200000.0,677200000.0,677200000.0,689883584.0,688416917.0,690433584.0,683650249.0,671733578.0,653583571.0,619300225.0,510850526.0,514986967.0,539598794.0,562349222.0,586754227.0,559373504.0,557195541.0,558647516.0,277190186.0,558647516.0,267890846.0,267326812.0,266183381.0,306421248.0,263435518.0,260967160.0,260905451.0,260905451.0,260905451.0
,weightedAverageShsOutDil,695600000.0,680200000.0,677200000.0,693000252.0,691350251.0,693550252.0,687133583.0,675033579.0,657066906.0,622783560.0,513539213.0,518502942.0,542701125.0,566072020.0,589649736.0,561914461.0,558466019.0,558647516.0,277190186.0,558647516.0,281961880.0,289179041.0,288253407.0,310577528.0,263435518.0,260967160.0,260905451.0,260905451.0,260905451.0
