date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,operatingExpenses,0.0,516000000.0,517000000.0,589000000.0,543000000.0,659000000.0,604000000.0,790000000.0,651000000.0,841000000.0,1372000000.0,1409000000.0,1123000000.0,1167000000.0,1208000000.0,1001000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,92660000.0,108816000.0,99584000.0,96872000.0,101174000.0,103303000.0,115876000.0,130843000.0,176072000.0,266103000.0,371011000.0,477532000.0,599016000.0,738231000.0,845119084.0,635270773.0,293183498.0,244471531.0,273183693.0,280201000.0,272614625.0,183329748.0,155100000.0,130500000.0,113000000.0,96900000.0,76700000.0,72400000.0,86000000.0,110000000.0,129400000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5912000.0,3086000.0,3593000.0,4403000.0,4896000.0,5143000.0,4943000.0,6078000.0,27523000.0,24543000.0,20942000.0,20774000.0,22775000.0,29863000.0,37581496.0,49698467.0,16563071.0,15372904.0,14419879.0,11286000.0,8869300.0,6964300.0,8700000.0,7300000.0,6200000.0,4600000.0,3900000.0,3500000.0,3800000.0,4100000.0,4100000.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.169221951152097,0.375991530561917,0.326729211584406,0.115874701353862,0.237000014555617,0.0501184427044719,0.160872282456042,-0.279606256098503,0.0695015558742768,-0.140610114054069,-0.725195992168923,-0.409270443637287,0.129795659591983,0.178252265927053,0.22693722367165,0.261648546757527,0.486308875184872,0.464836826080149,0.400451269009244,0.370716349231062,0.340677892724906,0.317313495915514,0.25222816399287,0.285714285714286,0.288272674754477,0.396497811131957,0.35632183908046,0.273775216138329,0.210161662817552,0.159851301115242,-0.244105409153953,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,116323000.0,239372000.0,190638000.0,61983000.0,130259000.0,27716000.0,91638000.0,-159323000.0,35714000.0,-72910000.0,-421167000.0,-270653000.0,78205000.0,89719000.0,112076177.0,129619588.0,220803422.0,191010657.0,130283473.0,107150000.0,82036911.0,69363394.0,56600000.0,55600000.0,49900000.0,63400000.0,43400000.0,28500000.0,18200000.0,12900000.0,-17600000.0,0.0,0.0
,incomeBeforeTaxRatio,0.169221951152097,0.375991530561917,0.326729211584406,0.115874701353862,0.237000014555617,0.0501184427044719,0.160872282456042,-0.279606256098503,0.0695015558742768,-0.140610114054069,-0.725195992168923,-0.409270443637287,0.129795659591983,0.178252265927053,0.22693722367165,0.261648546757527,0.486308875184872,0.464836826080149,0.400451269009244,0.370716349231062,0.340677892724906,0.317313495915514,0.25222816399287,0.285714285714286,0.288272674754477,0.396497811131957,0.35632183908046,0.273775216138329,0.210161662817552,0.159851301115242,-0.244105409153953,0.0,0.0
,incomeTaxExpense,14050000.0,71995000.0,-10970000.0,-4973000.0,37030000.0,6419000.0,-300649000.0,5164000.0,5932000.0,9322000.0,103141000.0,4534000.0,-31732000.0,21583000.0,27441917.0,15015504.0,41925634.0,38672315.0,22327122.0,20134000.0,14761302.0,7288445.0,4800000.0,8100000.0,12300000.0,14300000.0,12400000.0,6500000.0,2900000.0,1400000.0,100000.0,0.0,0.0
,netIncome,102273000.0,167377000.0,201608000.0,66956000.0,93229000.0,21297000.0,392287000.0,-164487000.0,29782000.0,-82232000.0,-524308000.0,-275187000.0,109937000.0,68136000.0,84634260.0,114604084.0,178877788.0,152338342.0,107956351.0,86001000.0,67275609.0,62074949.0,51800000.0,47500000.0,37600000.0,49100000.0,30600000.0,28800000.0,14400000.0,10100000.0,-17700000.0,11700000.0,12500000.0
,netIncomeRatio,0.148782584787001,0.262905997405135,0.345530392099734,0.125171522899008,0.169625702308521,0.0385110576662267,0.688667420369642,-0.28866889430198,0.0579575330976007,-0.158587997516036,-0.902791672334498,-0.416126573779763,0.182460781645212,0.135371508723968,0.171371512715897,0.231338430354196,0.393969690731686,0.37072523856924,0.331824572680507,0.297545279983393,0.279378055883951,0.283971385194433,0.230837789661319,0.244090441932169,0.217215482380127,0.307066916823014,0.251231527093596,0.276657060518732,0.166281755196305,0.125154894671623,-0.245492371705964,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.471408422139459,0.77149323352631,0.934629524034695,0.312932609843758,0.44,0.100715511900765,1.89,-0.8,0.15,2.69,-2.509487,-52.199739,17.8259931930543,4.799976,8.09996,13.799931,25.799871,22.799886,15.299924,13.049935,11.099945,9.99995,8.749956,1.317318,1.01717,1.317318,0.550272,0.466898,0.128459,0.051653,-0.163942,0.069619,0.074111
,EPSDiluted,0.471408422139459,0.770846574004992,0.930454086035897,0.30981223220648,0.43,0.0999995304525029,1.87,-0.8,0.14,2.18,-2.509487,-52.199739,17.7998240693412,4.799976,7.94996,13.499933,25.049875,22.349888,15.074925,12.999935,11.049945,9.899951,8.699957,1.317318,1.01717,1.317318,0.550272,0.466898,0.128459,0.051653,-0.163942,0.069619,0.074111
,weightedAverageShsOut,216952000.0,216952000.0,215709000.0,213963000.0,212818000.0,211457000.0,208437037.0,205542000.0,205366000.0,64466000.0,11310056.0,6170050.0,6167230.0,5804196.0,5476356.0,5386120.0,5372189.0,5349998.0,5327297.0,6590148.0,6060896.0,6207526.0,5920030.0,5957850.0,6043808.0,6213724.0,6014622.0,6014622.0,5705575.0,5705575.0,5705575.0,5705575.0,5705575.0
,weightedAverageShsOutDil,216952000.0,217134000.0,216677000.0,216118000.0,215794000.0,212971000.0,210666310.0,205542000.0,205828000.0,89658000.0,11310056.0,6170050.0,6176297.0,5804196.0,5579684.0,5505812.0,5533033.0,5457716.0,5327297.0,6615495.0,6088321.0,6270228.0,5954053.0,5957850.0,6043808.0,6213724.0,6014622.0,6014622.0,5705575.0,5705575.0,5705575.0,5705575.0,5705575.0
