date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY,1988-10-31_FY,1987-10-31_FY,1986-10-31_FY,1985-10-31_FY
,operatingExpenses,1421000000.0,1542000000.0,1588900000.0,1480000000.0,1520500000.0,1654800000.0,1079000000.0,494800000.0,362183000.0,303622000.0,300868000.0,323952000.0,416551000.0,329088000.0,261733000.0,198638000.0,160752000.0,122447000.0,101037000.0,111904000.0,17600000.0,63490000.0,49400000.0,55700000.0,66200000.0,73800000.0,78700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2581000000.0,2826000000.0,2844200000.0,2644600000.0,2626800000.0,2758900000.0,1928400000.0,1086500000.0,890892000.0,794901000.0,815734000.0,873420000.0,1097192000.0,940868000.0,771680000.0,650689000.0,571972000.0,446259000.0,369487000.0,390347000.0,63300000.0,219390000.0,192800000.0,160400000.0,161100000.0,185400000.0,172900000.0,159100000.0,66300000.0,34700000.0,39900000.0,63300000.0,27500000.0,18700000.0,15200000.0,7200000.0,6400000.0
,interestExpense,503000000.0,589000000.0,597200000.0,609700000.0,661400000.0,664900000.0,307200000.0,119500000.0,100008000.0,104703000.0,101613000.0,87498000.0,65026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,554000000.0,647000000.0,689700000.0,0.0,0.0,0.0,0.0,0.0,0.0,118603000.0,141766000.0,151784000.0,218643000.0,160366000.0,106006000.0,66794000.0,61277000.0,47685000.0,42835000.0,55209000.0,8300000.0,27826000.0,22200000.0,29500000.0,36700000.0,40900000.0,35500000.0,25400000.0,11000000.0,7000000.0,10300000.0,13300000.0,4100000.0,3100000.0,2500000.0,1700000.0,1200000.0
,EBITDA,697000000.0,1221000000.0,1208700000.0,1148700000.0,1022200000.0,898400000.0,323200000.0,207800000.0,252338000.0,202424000.0,208531000.0,206113000.0,240280000.0,266202000.0,231556000.0,197788000.0,214800000.0,162337000.0,128601000.0,105103000.0,11600000.0,41784000.0,40500000.0,28400000.0,32900000.0,31700000.0,15800000.0,15400000.0,24200000.0,15100000.0,13900000.0,19200000.0,7400000.0,6400000.0,5400000.0,4100000.0,2800000.0
,EBITDARatio,0.255873715124816,0.359117647058824,0.35938986679353,0.372519133480348,0.354512034403829,0.325648832825866,0.180922525750112,0.190484920707673,0.26827287205428,0.230361820917196,0.236296018465743,0.222164615644964,0.214760253801072,0.25432404958804,0.258078753496874,0.253028401538731,0.296073715187562,0.289416681077747,0.282482487759553,0.238739690305991,0.174174174174174,0.179063030323808,0.191852202747513,0.178279974890144,0.209154481881755,0.179909194097616,0.10313315926893,0.103286384976526,0.30440251572327,0.352803738317757,0.319540229885057,0.277456647398844,0.24025974025974,0.290909090909091,0.298342541436464,0.427083333333333,0.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,143000000.0,574000000.0,519000000.0,439000000.0,256600000.0,-100000.0,-142000000.0,4400000.0,49710000.0,83821000.0,66765000.0,54329000.0,21637000.0,105836000.0,125550000.0,130994000.0,153523000.0,114652000.0,85766000.0,49894000.0,3300000.0,13958000.0,18300000.0,-1100000.0,-3800000.0,-9200000.0,-19700000.0,-10000000.0,13200000.0,8100000.0,3600000.0,5900000.0,3300000.0,3300000.0,2900000.0,2400000.0,1600000.0
,operatingIncomeRatio,0.052496328928047,0.168823529411765,0.154317316841104,0.142366065637566,0.0889921620309357,-3.62476439031463e-05,-0.0794894760412002,0.00403336694472454,0.0528491327894263,0.0953896681771937,0.0756544766622965,0.0585600200054109,0.0193389695833769,0.10111359085281,0.139930675523556,0.167579440770747,0.211611382573278,0.204403194089615,0.188391949092043,0.113333378762996,0.0495495495495495,0.0598162401220495,0.0866887730933207,-0.0069052102950408,-0.0241576605212969,-0.0522133938706016,-0.128590078328982,-0.0670690811535882,0.166037735849057,0.189252336448598,0.0827586206896552,0.0852601156069364,0.107142857142857,0.15,0.160220994475138,0.25,0.2
,totalOtherIncomeExpensesNet,-184000000.0,-93000000.0,-261100000.0,-57100000.0,-73900000.0,-1029200000.0,-45700000.0,-28200000.0,2292000.0,24295000.0,29535000.0,6837000.0,60301000.0,43302000.0,8667000.0,-842000.0,-22180000.0,-1477000.0,-636000.0,-37000.0,200000.0,456000.0,-1900000.0,1200000.0,1700000.0,-7900000.0,-11200000.0,-2800000.0,300000.0,3500000.0,-83700000.0,200000.0,500000.0,600000.0,500000.0,500000.0,600000.0
,incomeBeforeTax,-544000000.0,-108000000.0,-339300000.0,-227800000.0,-478700000.0,-1694200000.0,-494900000.0,-143300000.0,-48006000.0,3413000.0,-5313000.0,-26332000.0,16912000.0,90588000.0,90824000.0,103604000.0,94592000.0,81466000.0,35358000.0,-506000.0,-5300000.0,-16817000.0,600000.0,-15600000.0,-16400000.0,-31800000.0,-47200000.0,-19400000.0,10000000.0,5900000.0,-89000000.0,-3500000.0,2900000.0,2500000.0,2200000.0,1700000.0,1800000.0
,incomeBeforeTaxRatio,-0.199706314243759,-0.0317647058823529,-0.100886060894386,-0.0738746919185368,-0.166019282791149,-0.614107583007105,-0.277037617554859,-0.131359427995233,-0.0510375270305613,0.00388404979049119,-0.00602040342255345,-0.0283826767800343,0.0151158041130503,0.0865459575964169,0.101227110105547,0.132539661218166,0.130382704222634,0.145238727712596,0.0776667040085403,-0.00114937045845344,-0.0795795795795796,-0.072068327133723,0.00284225485551871,-0.0979284369114878,-0.10425937698665,-0.180476730987514,-0.308093994778068,-0.130114017437961,0.125786163522013,0.13785046728972,-2.04597701149425,-0.0505780346820809,0.0941558441558442,0.113636363636364,0.121546961325967,0.177083333333333,0.225
,incomeTaxExpense,4000000.0,10000000.0,13100000.0,14500000.0,-125000000.0,-299900000.0,-260600000.0,-117700000.0,14621000.0,15983000.0,143888000.0,13547000.0,8424000.0,25221000.0,24063000.0,28285000.0,28850000.0,29319000.0,-30193000.0,78000.0,-500000.0,1603000.0,200000.0,300000.0,900000.0,2400000.0,2700000.0,-1500000.0,1000000.0,800000.0,-12200000.0,-800000.0,1100000.0,900000.0,900000.0,600000.0,700000.0
,netIncome,-569000000.0,-130000000.0,-352400000.0,-242300000.0,-353700000.0,-1394300000.0,-234300000.0,-30200000.0,-62627000.0,-12570000.0,-149201000.0,-39879000.0,8488000.0,65367000.0,66761000.0,75319000.0,65742000.0,52147000.0,52050000.0,-584000.0,-4800000.0,-5853000.0,400000.0,-15900000.0,-17700000.0,-34200000.0,-49900000.0,-22100000.0,9000000.0,5100000.0,-76800000.0,-2700000.0,1800000.0,1600000.0,1300000.0,1100000.0,1100000.0
,netIncomeRatio,-0.208883994126285,-0.0382352941176471,-0.104781160799239,-0.0785769879361785,-0.122667683984185,-0.505400898941569,-0.13115763546798,-0.0276835640297002,-0.0665818273828888,-0.0143048654750877,-0.16906648052859,-0.0429846865908775,0.00758650338881098,0.0624503202433544,0.0744078998695987,0.0963549162512169,0.0906167513215115,0.0929684031869584,0.114332030760918,-0.00132654614177235,-0.0720720720720721,-0.0250827090868574,0.00189483657034581,-0.0998116760828625,-0.112523839796567,-0.194097616345062,-0.325718015665796,-0.14822266934943,0.113207547169811,0.119158878504673,-1.76551724137931,-0.0390173410404624,0.0584415584415584,0.0727272727272727,0.0718232044198895,0.114583333333333,0.1375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.02,-1.4,-3.87,-2.72,-4.05,-16.23,-2.77,-0.36,-0.7,-0.14,-1.61,-0.43,0.0913916554508748,0.71,0.73,0.84,0.84,0.74,0.89,-0.19,-0.12,-0.84,0.0110748103438729,-0.44,-0.51,-1.09,-1.72,-0.79,0.33,0.34,-4.52,-0.2,0.19,0.21,0.19,0.15,0.15
,EPSDiluted,-6.02,-1.4,-3.87,-2.72,-4.05,-16.23,-2.77,-0.36,-0.7,-0.14,-1.61,-0.43,0.0899019213252272,0.68,0.7,0.81,0.72,0.59,0.65,-0.19,-0.12,-0.84,0.0104321518921315,-0.44,-0.51,-1.09,-1.72,-0.79,0.33,0.33,-4.52,-0.2,0.19,0.21,0.19,0.15,0.15
,weightedAverageShsOut,95000000.0,93000000.0,91100000.0,89100000.0,87300000.0,85900000.0,84600000.0,85000000.0,90011000.0,92068000.0,92666000.0,92701000.0,92875000.0,92566000.0,91066000.0,89327000.0,73014000.0,60010000.0,50221000.0,40340000.0,40000000.0,36928000.0,36118000.0,35696000.0,34469000.0,31305000.0,28965000.0,27974684.0,27272727.0,14411765.0,17035398.0,14500000.0,9473684.0,7619048.0,6842105.0,7333333.0,7333333.0
,weightedAverageShsOutDil,95000000.0,93000000.0,91100000.0,89100000.0,87300000.0,85900000.0,84600000.0,85000000.0,90011000.0,92068000.0,92666000.0,92701000.0,94414000.0,95996000.0,94979000.0,92484000.0,90710000.0,88143000.0,80151000.0,40340000.0,40000000.0,36928000.0,38343000.0,35696000.0,34469000.0,31305000.0,28965000.0,27974684.0,27272727.0,14848485.0,17035398.0,14500000.0,9473684.0,7619048.0,6842105.0,7333333.0,7333333.0
