date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY
,EBITDARatio,0.458757634960817,0.594544838239974,0.610134250127312,0.551366857721999,0.357211617877432,0.360504383003591,0.642278570468988,0.186072958105319,-0.86532031746104,-123.953887195122,-6.98669730318055,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,8840477.0,60136328.0,34133248.0,15967141.0,-519745.0,-4002131.0,12570275.0,-389324.0,-2031847.0,-326454.0,-58972.0,-122997.0,-122997.0,-123760.0,-115130.0,-28094.0
,operatingIncomeRatio,0.0782169095869629,0.30728389412006,0.284288888283108,0.239388497999241,-0.0168473524102626,-0.129043172008208,0.330019921793028,-0.037740915522852,-1.15613754975976,-124.410823170732,-7.13169669851252,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-250635875.0,-3000078.0,-21357724.0,-4088184.0,-56513016.0,-9312203.0,0.0,0.0,276736.0,0.0,-22655.0,-241860.0,-241860.0,653.0,-7917.0,0.0
,incomeBeforeTax,-259413004.0,43284205.0,12445481.0,12170040.0,-57625272.0,-14056484.0,12656239.0,-374508.0,-1969607.0,0.0,-78419.0,-334055.0,-334055.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-2.29517971479937,0.221173116294879,0.103655882898649,0.182460190975372,-1.86790303922354,-0.453231861386504,0.332276820115222,-0.0363046583067888,-1.12072248105772,0.0,-9.48349256258314,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-6001176.0,13787654.0,3445721.0,10416171.0,-19987585.0,-5003713.0,4235739.0,77701.0,-300324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-253411828.0,29496551.0,8999760.0,1753869.0,-37637687.0,-9052771.0,8420500.0,-452209.0,-1669283.0,-320248.0,-78419.0,-334055.0,-334055.0,-124078.0,-127081.0,-28267.0
,netIncomeRatio,-2.2420837743193,0.150721125746004,0.0749571727019586,0.0262950058246139,-1.22001246148815,-0.291894064762978,0.221071754711666,-0.0438369627037465,-0.94983567043957,-122.045731707317,-9.48349256258314,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.80659774873235,0.443079178734976,0.151177197839116,0.0341332488748031,-0.97,-0.32,0.34,-0.03,-0.21,-0.09,-0.02,-0.0941619612229343,-0.09,-0.04,-0.041786,-0.01343
,EPSDiluted,-3.80659774873235,0.441849373522141,0.147905170601906,0.0332129938330567,-0.97,-0.32,0.33,-0.03,-0.21,-0.09,-0.02,-0.0941619612229343,-0.09,-0.04,-0.041786,-0.01343
,weightedAverageShsOut,66571738.0,66571738.0,59531200.0,51383008.0,38710626.0,28176924.0,24739795.0,16376911.0,8073176.0,3576988.0,3548200.0,3547664.0,3547664.0,3224310.0,3041250.0,2104721.0
,weightedAverageShsOutDil,66571738.0,66757028.0,60848177.0,52806712.0,38710626.0,28176924.0,25890285.0,16376911.0,8073176.0,3576988.0,3548200.0,3547664.0,3547664.0,3224310.0,3041250.0,2104721.0
