date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-25_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,netCashUsedForInvestingActivites,-41036000.0,-48180000.0,-862658000.0,-148179000.0,-47528000.0,-48951000.0,-41496000.0,-56771000.0,-125445000.0,-78741000.0,-56274000.0,-53994000.0,-67075000.0,-85293000.0,-1714416000.0,-85499000.0,-30571000.0,-267101000.0,-85179000.0,-23352000.0,-38029000.0,23382000.0,-16100000.0,-17100000.0,-34100000.0,-24800000.0,-17500000.0,-28400000.0,-17800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-414063000.0,-137657000.0,-363359000.0,-29063000.0,-79119000.0,-62998000.0,-102438000.0,-73750000.0,-115002000.0,-848054000.0,-155163000.0,-275796000.0,-388371000.0,-39476000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,8886000.0,24390000.0,9171000.0,3609000.0,2891000.0,2663000.0,3647000.0,5299000.0,4781000.0,4625000.0,8776000.0,166372000.0,324494000.0,0.0,247617000.0,15250000.0,84727000.0,8338000.0,3706000.0,7666000.0,7817000.0,2127000.0,1600000.0,2400000.0,6200000.0,4600000.0,3600000.0,13600000.0,31400000.0
,commonStockRepurchased,0.0,-25000000.0,0.0,0.0,0.0,-38283000.0,-39665000.0,-26977000.0,-47441000.0,-29428000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12555000.0,-1908000.0,0.0,0.0,-1600000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0
,otherFinancingActivites,-6399000.0,-9252000.0,-28929000.0,-7587000.0,-2672000.0,-7109000.0,-1078000.0,2990000.0,134000.0,-6596000.0,-2250000.0,-4697000.0,501000.0,0.0,-20181000.0,946000.0,-363000.0,-13755000.0,-1923000.0,-1623000.0,-48000.0,-550000.0,-300000.0,5500000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-11576000.0,-97519000.0,395821000.0,301959000.0,-63023000.0,7740000.0,-91877000.0,-57438000.0,-77528000.0,-209453000.0,-148637000.0,-114121000.0,-63376000.0,316890000.0,1310360000.0,318493000.0,-27032000.0,219430000.0,48599000.0,-13892000.0,5058000.0,-4898000.0,-9600000.0,18700000.0,38100000.0,37500000.0,3400000.0,14300000.0,21400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,127000.0,435000.0,-7925000.0,8636000.0,-2744000.0,-13492000.0,-12034000.0,-2818000.0,1208000.0,-555000.0,-2096000.0,4831000.0,-10293000.0,0.0,1312000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,57029000.0,27576000.0,-365007000.0,353770000.0,2547000.0,18647000.0,-12434000.0,-11606000.0,3325000.0,-36391000.0,47584000.0,-22497000.0,52402000.0,325419000.0,-269417000.0,327767000.0,22014000.0,5384000.0,-26324000.0,11982000.0,-634000.0,19678000.0,-1200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,206933000.0,149904000.0,122328000.0,487335000.0,133565000.0,131018000.0,112371000.0,124805000.0,136411000.0,133086000.0,169477000.0,121893000.0,144390000.0,353483000.0,91988000.0,361405000.0,33638000.0,11624000.0,6240000.0,32564000.0,20582000.0,21216000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,149904000.0,122328000.0,487335000.0,133565000.0,131018000.0,112371000.0,124805000.0,136411000.0,133086000.0,169477000.0,121893000.0,144390000.0,91988000.0,28064000.0,361405000.0,33638000.0,11624000.0,6240000.0,32564000.0,20582000.0,21216000.0,1538000.0,2700000.0,3000000.0,2200000.0,6500000.0,11000000.0,12300000.0,500000.0
,operatingCashFlow,109514000.0,172840000.0,109755000.0,191354000.0,115842000.0,73350000.0,132973000.0,105421000.0,205090000.0,252358000.0,254591000.0,140787000.0,193146000.0,93822000.0,133327000.0,94773000.0,79617000.0,53055000.0,10256000.0,49226000.0,32337000.0,1194000.0,24500000.0,-1900000.0,-3200000.0,-16900000.0,9600000.0,12800000.0,8200000.0
,capitalExpenditure,-46208000.0,-60749000.0,-59952000.0,-49495000.0,-43543000.0,-43918000.0,-44495000.0,-60020000.0,-50543000.0,-60076000.0,-62822000.0,-52906000.0,-63430000.0,-30702000.0,-40602000.0,-31739000.0,-31973000.0,-12788000.0,-9630000.0,-10536000.0,-7642000.0,-8987000.0,-17300000.0,-6400000.0,-36800000.0,-27500000.0,-16500000.0,-7300000.0,-3800000.0
,freeCashFlow,63306000.0,112091000.0,49803000.0,141859000.0,72299000.0,29432000.0,88478000.0,45401000.0,154547000.0,192282000.0,191769000.0,87881000.0,129716000.0,63120000.0,92725000.0,63034000.0,47644000.0,40267000.0,626000.0,38690000.0,24695000.0,-7793000.0,7200000.0,-8300000.0,-40000000.0,-44400000.0,-6900000.0,5500000.0,4400000.0
