date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-397875000.0,-192798000.0,-96345000.0,-64292000.0,-132058000.0,-167130000.0,-99413000.0,-45397469.0,-26808181.0,30581997.0
,operatingIncomeRatio,-1.04493310852335,-0.628047429799987,-0.363931342404074,-0.330733775052471,-1.5967353848014,-4.5457759886852,-4.32926882375996,-1.44918915421276,-0.931516325853108,0.309031265303084
,totalOtherIncomeExpensesNet,51295000.0,-34637000.0,-19211000.0,-1279000.0,-1207000.0,-465000.0,-213000.0,-92451.0,1782656.0,461358.0
,incomeBeforeTax,-402932000.0,-239926000.0,-128110000.0,-77665000.0,-141541000.0,-169962000.0,-98446000.0,-51573575.0,-26235102.0,28598938.0
,incomeBeforeTaxRatio,-1.05821423131267,-0.781568831845723,-0.483919708084341,-0.399527758343965,-1.71139592527659,-4.62280367731056,-4.28715760135871,-1.64634432668434,-0.911603283468637,0.288992442071865
,incomeTaxExpense,35228000.0,11650000.0,-29000.0,1335000.0,569000.0,485000.0,-4693000.0,0.0,0.0,-2305576.0
,netIncome,-438160000.0,-251576000.0,-128081000.0,-79000000.0,-142110000.0,-170447000.0,-93753000.0,-51573575.0,-26235102.0,30904514.0
,netIncomeRatio,-1.15073299611835,-0.819519186917715,-0.483810164164784,-0.40639532491049,-1.71827579952844,-4.6359952129685,-4.08278535034621,-1.64634432668434,-0.911603283468637,0.312290301545608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.44370186560581,-4.27,-2.75,-2.02,-4.17,-5.07,-2.97,-5.18,9.4,0.001839
,EPSDiluted,-7.44370186560581,-4.27,-2.75,-2.02,-4.17,-5.07,-2.97,-5.18,9.4,0.001101
,weightedAverageShsOut,67641171.0,58863185.0,46576313.0,39183073.0,34044584.0,33626248.0,31565310.0,12829411.0,14188161.0,14175482.0
,weightedAverageShsOutDil,67641171.0,58863185.0,46576313.0,39183073.0,34044584.0,33626248.0,31565310.0,12829411.0,14188161.0,23678190.0
