date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,operatingExpenses,0.0,2012000000.0,1937000000.0,1807000000.0,1638000000.0,1705000000.0,2126000000.0,2131000000.0,1975000000.0,2300000000.0,2991000000.0,3314000000.0,3310000000.0,3123000000.0,2666000000.0,2765000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,234938000.0,369099000.0,286971000.0,223980000.0,212518000.0,194031000.0,688471000.0,315876000.0,379086000.0,505509000.0,653381000.0,753744000.0,994919000.0,1678781000.0,1636531000.0,1241652000.0,840754000.0,749550000.0,843468000.0,1018877000.0,1167396000.0,898000000.0,778700000.0,707300000.0,591600000.0,521600000.0,351600000.0,280000000.0,300200000.0,387100000.0,281600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6397000.0,9370000.0,9326000.0,9378000.0,12144000.0,11019000.0,8160000.0,9883000.0,10072000.0,9654000.0,9173000.0,9482000.0,11509000.0,260867000.0,327832000.0,254049000.0,82114000.0,148985000.0,128406000.0,132989000.0,107061000.0,109300000.0,91000000.0,77100000.0,72000000.0,69500000.0,65700000.0,27300000.0,27000000.0,25500000.0,16000000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.266182750190742,0.337656250128945,0.312680978828444,0.176204017321047,0.173223202751891,0.209283349163286,-0.100939771709749,0.156591912027744,0.12031010888111,0.134203249483605,0.129299821392946,-0.281440557746349,-0.103800627543052,-0.0576081794798354,0.207635218635958,0.310484538910025,0.319819965105766,0.314670868970397,0.275343352462754,0.265239374237035,0.260315403640824,0.25829312424608,0.263700395121113,0.275397440868554,0.288791159224177,0.272211221122112,0.258755726318901,0.214158431880771,0.17602266690278,0.133802816901408,0.204391891891892
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,618560000.0,818316000.0,737737000.0,338511000.0,294340000.0,398825000.0,-132231000.0,348000000.0,218872000.0,266252000.0,245631000.0,-562249000.0,-218934000.0,-123495000.0,464562000.0,686010000.0,634613000.0,601241000.0,469187000.0,409132000.0,376900000.0,342600000.0,307000000.0,284100000.0,256100000.0,206200000.0,175100000.0,132200000.0,99400000.0,72200000.0,72600000.0
,incomeBeforeTaxRatio,0.266182750190742,0.337656250128945,0.312680978828444,0.176204017321047,0.173223202751891,0.209283349163286,-0.100939771709749,0.156591912027744,0.12031010888111,0.134203249483605,0.129299821392946,-0.281440557746349,-0.103800627543052,-0.0576081794798354,0.207635218635958,0.310484538910025,0.319819965105766,0.314670868970397,0.275343352462754,0.265239374237035,0.260315403640824,0.25829312424608,0.263700395121113,0.275397440868554,0.288791159224177,0.272211221122112,0.258755726318901,0.214158431880771,0.17602266690278,0.133802816901408,0.204391891891892
,incomeTaxExpense,111938000.0,147181000.0,119579000.0,230830000.0,78784000.0,-495172000.0,58279000.0,-251327000.0,-26403000.0,114927000.0,108230000.0,-8302000.0,461534000.0,-59002000.0,106886000.0,148915000.0,144705000.0,130326000.0,117255000.0,105280000.0,100797000.0,85100000.0,74700000.0,74500000.0,70900000.0,59800000.0,50000000.0,28200000.0,14300000.0,6800000.0,9200000.0
,netIncome,506622000.0,671135000.0,618158000.0,107681000.0,216691000.0,895344000.0,-313490000.0,599327000.0,245275000.0,151325000.0,137401000.0,-573919000.0,-1243903000.0,-64493000.0,357676000.0,540702000.0,489908000.0,470915000.0,351932000.0,303852000.0,276103000.0,257500000.0,232300000.0,209600000.0,185200000.0,146400000.0,125100000.0,110200000.0,85100000.0,65400000.0,63400000.0
,netIncomeRatio,0.218012864179925,0.276925939893989,0.261998853942033,0.0560508367206609,0.127525681278488,0.46983160778099,-0.239305526187425,0.269683220861642,0.134823376018012,0.0762747574782781,0.0723276978850882,-0.28728211781831,-0.589757241920786,-0.0300848157349935,0.159862697467367,0.244718897913629,0.246894342638798,0.246462287603797,0.206532015420124,0.196986582180498,0.190697436697911,0.194134499396864,0.199536162171448,0.20317952694843,0.208840775823184,0.193267326732673,0.184867740505394,0.178519358496679,0.150699486452984,0.121200889547813,0.178490990990991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.23105931010941,6.89,6.07,1.05604365138648,2.09818877829254,8.66,-3.05,5.8,2.39456786751076,1.48097376150982,-0.6,2.4,-45.5,-2.7,12.4,19.8,17.9,17.35,13.05,10.85,9.85,9.20000014291262,8.55569201202953,7.5,6.7,5.2375,4.5875,4.2,3.5,2.7,3.95
,EPSDiluted,5.23105931010941,6.88,6.06,1.05522706103883,2.09611815779681,8.65,-3.05,5.78,2.38934607365489,1.47937966181787,-0.6,2.4,-45.5,-2.7,12.4,19.7,17.9,17.35,13.05,10.85,9.85,9.19163611801118,8.27688448234163,7.5,6.7,5.2375,4.5875,4.2,3.5,2.7,3.95
,weightedAverageShsOut,96848835.0,96848835.0,101142258.0,101966429.0,103275264.0,102967186.0,102848792.0,102693685.0,102429755.0,102179393.0,88515404.0,40822949.0,28107920.0,28298519.0,27884113.0,26706515.0,26703631.0,26570375.0,26775632.0,27235207.0,27183046.0,27989130.0,27151515.0,27946667.0,27641791.0,27952267.0,27182561.0,26047619.0,24142857.0,23925926.0,23953600.0
,weightedAverageShsOutDil,96848835.0,96997800.0,101308643.0,102045336.0,103377283.0,103124309.0,102848792.0,103061475.0,102653610.0,102289496.0,88515404.0,40822949.0,28107920.0,28298519.0,27884113.0,26842081.0,26703631.0,26570375.0,26775632.0,27235207.0,27183046.0,28014599.0,28066116.0,27946667.0,27641791.0,27952267.0,27182561.0,26047619.0,24142857.0,23925926.0,23953600.0
