date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,depreciationAndAmortization,0.0,3726000000.0,3351000000.0,3708000000.0,3487000000.0,4029000000.0,4288000000.0,4150000000.0,4396000000.0,4122000000.0,3260000000.0,2722000000.0,2807000000.0,2186000000.0,997000000.0,619000000.0,399000000.0,238000000.0,214000000.0,212000000.0,0.0
,EBITDA,18986000000.0,5045000000.0,15306000000.0,14638000000.0,10539000000.0,-2102000000.0,11466000000.0,19213000000.0,13619000000.0,34234000000.0,24955000000.0,8779000000.0,17555000000.0,15380000000.0,8634000000.0,6051000000.0,3522000000.0,1882000000.0,1643000000.0,1141000000.0,1067000000.0
,EBITDARatio,0.474436503573392,0.134282672344956,0.418482570061517,0.430947684517326,0.383403667054715,-0.0820805185676911,0.305442339966435,0.410823871533346,0.285549545016145,0.580335650110188,0.550968140772305,0.376603320320879,0.469058942980815,0.477017554742262,0.439366953335708,0.473030018761726,0.436647656831143,0.351775700934579,0.398496240601504,0.285964912280702,0.271156289707751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,18343000000.0,1319000000.0,11955000000.0,10930000000.0,7052000000.0,-6131000000.0,7178000000.0,15063000000.0,9223000000.0,30112000000.0,21695000000.0,6057000000.0,14748000000.0,13194000000.0,7637000000.0,5432000000.0,3123000000.0,1644000000.0,1429000000.0,929000000.0,926000000.0
,operatingIncomeRatio,0.458368734069669,0.0351077987756188,0.326862611073137,0.321782906939088,0.256548311990687,-0.239408020617752,0.191214470284238,0.322086086342934,0.193378622048895,0.510459399898288,0.478992338771996,0.259834412938098,0.394057607011169,0.409217790459649,0.388631621800417,0.424640400250156,0.387180758740392,0.307289719626168,0.346592287169537,0.232832080200501,0.235324015247776
,totalOtherIncomeExpensesNet,-8563000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-667000000.0,338000000.0,54000000.0
,incomeBeforeTax,4969000000.0,-2775000000.0,6816000000.0,7829000000.0,7984000000.0,-17720000000.0,1553000000.0,7241000000.0,5422000000.0,26799000000.0,20314000000.0,7123000000.0,13217000000.0,15233000000.0,7829000000.0,5420000000.0,3003000000.0,1654000000.0,601000000.0,1120000000.0,731000000.0
,incomeBeforeTaxRatio,0.124169123894248,-0.0738621240351344,0.186356801093643,0.230488415226543,0.290454016298021,-0.691944238353704,0.041370308212792,0.154831398208138,0.11368306285906,0.454297338531955,0.448501976022785,0.305563896872721,0.353150216427083,0.472458284225544,0.398402116940614,0.423702313946216,0.372303496156707,0.309158878504673,0.145767644918748,0.280701754385965,0.18576874205845
,incomeTaxExpense,438000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149000000.0,-218000000.0,-32000000.0
,netIncome,4881000000.0,-2180000000.0,6896000000.0,5521000000.0,3976000000.0,-12620000000.0,353000000.0,406000000.0,5254000000.0,22652000000.0,17453000000.0,5456000000.0,13218000000.0,11825000000.0,6528000000.0,4841000000.0,2573000000.0,1548000000.0,680000000.0,1287000000.0,1086000000.0
,netIncomeRatio,0.121970113448948,-0.0580250199627362,0.188544087491456,0.162540112462096,0.144644935972061,-0.492795501581475,0.00940355363755028,0.00868133512947164,0.11016060720426,0.383997287675877,0.385335482304109,0.234052593196345,0.353176935820018,0.366757645307363,0.332196834766679,0.378439649781113,0.318993305231837,0.289345794392523,0.164928450157652,0.322556390977444,0.275984752223634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.951479,-0.23695652173913,1.33414919471495,1.04824805836834,0.764834912532823,-2.30548054031263,0.0741405915254671,0.0852721817545033,1.10349764270483,4.75759965788918,3.66565366542203,0.968769943553545,0.00559967787504469,0.00500954689608137,214.11840616661,158.784804573002,0.00117382216492634,0.000706209370892333,0.1475,0.835,0.705
,EPSDiluted,0.951479,-0.23695652173913,1.33414919471495,1.04824805836834,0.764834912532823,-2.30548054031263,0.0741405915254671,0.0852721817545033,1.10349764270483,4.75759965788918,3.66565366542203,0.968769943553545,0.00559967787504469,0.00500954689608137,214.11840616661,158.784804573002,0.00117382216492634,0.000706209370892333,0.1475,0.835,0.705
,weightedAverageShsOut,5129910942.0,9200000000.0,5168837209.0,5266883116.0,5198507462.0,5473913043.0,4761224489.0,4761224489.0,4761224489.0,4761224489.0,4761224489.0,5631884057.0,2360492923871.0,2360492923871.0,30487804.0,30487804.0,2191984507433.0,2191984507433.0,4618872000.0,4618872000.0,4618872000.0
,weightedAverageShsOutDil,5129910942.0,9200000000.0,5168837209.0,5266883116.0,5198507462.0,5473913043.0,4761224489.0,4761224489.0,4761224489.0,4761224489.0,4761224489.0,5631884057.0,2360492923871.0,2360492923871.0,30487804.0,30487804.0,2191984507433.0,2191984507433.0,4618872000.0,4618872000.0,4618872000.0
