date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY
,otherInvestingActivites,1691000.0,9537000.0,329373000.0,-1620000.0,-168000.0,14373000.0,-1965000.0,-14451000.0,-6681000.0,2817000.0,6383000.0,2018000.0,1219000.0,6849000.0,1672000.0,3376000.0,19307000.0,46442000.0,1625000.0,1078000.0,9854000.0,7953000.0,8844000.0,2591000.0,-1938000.0,1882000.0,100000.0,1700000.0,-300000.0,100000.0,0.0,-2700000.0,300000.0
,netCashUsedForInvestingActivites,50527000.0,-33819000.0,90945000.0,-17321000.0,-5575000.0,-15039000.0,-9708000.0,-39371000.0,-22525000.0,-31656000.0,-11603000.0,-9180000.0,-13380000.0,-35212000.0,-19200000.0,-38913000.0,-10644000.0,-6127000.0,-20882000.0,-17978000.0,-13878000.0,-17453000.0,-16746000.0,-14232000.0,-16508000.0,-13220000.0,-15400000.0,-7000000.0,-7500000.0,-7100000.0,-4200000.0,-12500000.0,-8400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-1552000.0,-103693000.0,0.0,-35449000.0,-26671000.0,-17611000.0,-19766000.0,-4902000.0,-4588000.0,-4293000.0,-4019000.0,-3762000.0,-14368000.0,-2312000.0,-5004000.0,-4874000.0,-1340000.0,-9673000.0,-877000.0,-750000.0,-535000.0,-432000.0,-338000.0,-2347000.0,-3500000.0,-11100000.0,-600000.0,-1700000.0,-3800000.0,-4100000.0,-1500000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001000.0,699000.0,877000.0,1489000.0,6530000.0,457000.0,0.0,545000.0,2200000.0,574000.0,4179000.0,22000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-21312000.0,-8210000.0,-5733000.0,-74000.0,967000.0,-43000.0,0.0,0.0,-233000.0,-315000.0,-1395000.0,0.0,0.0,-4388000.0,0.0,-699000.0,-877000.0,-2510000.0,-6118000.0,-32000.0,-3404000.0,-2013000.0,-2200000.0,0.0,-3300000.0,-3915000.0,-2500000.0,-4400000.0,-1400000.0,-800000.0,-1100000.0,-1900000.0,-100000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-526000.0,-934000.0,-28451000.0,104553000.0,-982000.0,30622000.0,18559000.0,34139000.0,9187000.0,2076000.0,860000.0,1472000.0,451000.0,1897000.0,36035000.0,15641000.0,7880000.0,-5586000.0,5982000.0,2368000.0,8340000.0,8145000.0,4179000.0,767000.0,2101000.0,4700000.0,10800000.0,12900000.0,1000000.0,1100000.0,2000000.0,10000000.0,3500000.0
,netCashUsedProvidedByFinancingActivities,-21838000.0,-9144000.0,-35736000.0,786000.0,-15000.0,-4870000.0,-8112000.0,16528000.0,-10812000.0,-3141000.0,-5123000.0,-2821000.0,-3568000.0,-6253000.0,22668000.0,13329000.0,2876000.0,-11481000.0,5054000.0,-6880000.0,4059000.0,5927000.0,3644000.0,909000.0,2642000.0,-1540000.0,4800000.0,-2500000.0,-1000000.0,-1400000.0,-2900000.0,4000000.0,1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,47302000.0,4060000.0,18023000.0,786000.0,0.0,-4870000.0,-594000.0,511000.0,-6211000.0,-14313000.0,3875000.0,1348000.0,8025000.0,-19166000.0,26790000.0,-2812000.0,2767000.0,-558000.0,228000.0,89000.0,-193000.0,-1960000.0,1930000.0,234000.0,116000.0,-79000.0,-400000.0,400000.0,-1000000.0,-1400000.0,-2900000.0,4000000.0,1900000.0
,cashAtEndOfPeriod,73909000.0,26607000.0,22547000.0,4524000.0,0.0,0.0,419000.0,1013000.0,502000.0,6713000.0,21026000.0,17151000.0,15803000.0,7778000.0,26944000.0,154000.0,2966000.0,199000.0,757000.0,529000.0,440000.0,633000.0,2593000.0,663000.0,429000.0,313000.0,400000.0,800000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,26607000.0,22547000.0,4524000.0,0.0,0.0,419000.0,1013000.0,502000.0,6713000.0,21026000.0,17151000.0,15803000.0,7778000.0,26944000.0,154000.0,2966000.0,199000.0,757000.0,529000.0,440000.0,633000.0,2593000.0,663000.0,429000.0,313000.0,392000.0,800000.0,400000.0,400000.0,500000.0,100000.0,100000.0,100000.0
,operatingCashFlow,18613000.0,47023000.0,-37186000.0,21059000.0,5590000.0,19490000.0,17226000.0,23354000.0,27126000.0,20484000.0,20601000.0,13349000.0,24973000.0,22299000.0,23322000.0,22772000.0,10535000.0,17050000.0,16056000.0,24947000.0,9626000.0,9566000.0,15032000.0,13557000.0,13982000.0,14681000.0,10100000.0,10000000.0,8500000.0,8300000.0,7500000.0,8600000.0,6400000.0
,capitalExpenditure,0.0,0.0,0.0,-16610000.0,-5407000.0,-27554000.0,-6493000.0,-9631000.0,-15612000.0,-23309000.0,-6743000.0,-10703000.0,-14124000.0,-41536000.0,-17354000.0,-42289000.0,-29951000.0,-52569000.0,-22507000.0,-19056000.0,-23732000.0,-25406000.0,-25590000.0,-16823000.0,-14570000.0,-15102000.0,-15500000.0,-8700000.0,-7200000.0,-7200000.0,-4200000.0,-9800000.0,-8700000.0
,freeCashFlow,18613000.0,47023000.0,-37186000.0,21059000.0,183000.0,19490000.0,17226000.0,13723000.0,11514000.0,-2825000.0,13858000.0,2646000.0,10849000.0,-19237000.0,5968000.0,-19517000.0,-19416000.0,-35519000.0,-6451000.0,5891000.0,-14106000.0,-15840000.0,-10558000.0,-3266000.0,-588000.0,-421000.0,-5400000.0,1300000.0,1300000.0,1100000.0,3300000.0,-1200000.0,-2300000.0
