date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,operatingExpenses,58778000.0,57835000.0,56835000.0,54917000.0,53801000.0,45166000.0,37393000.0,38205000.0,32182000.0,28660000.0,26128000.0,23116000.0,22051000.0,21794000.0,20824000.0,19427000.0,18306000.0,21388000.0,28123000.0,74580000.0,64483000.0,57139000.0,19660000.0,14761000.0,11789000.0,0.0,0.0,0.0,0.0
,costAndExpenses,103548000.0,105172000.0,87031000.0,84866000.0,80243000.0,62663000.0,50521000.0,49569000.0,42114000.0,28660000.0,26128000.0,23116000.0,22051000.0,21794000.0,20824000.0,19427000.0,18306000.0,21388000.0,28123000.0,74580000.0,64483000.0,57139000.0,19660000.0,14761000.0,11789000.0,-6100000.0,-5700000.0,-2600000.0,-600000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434000.0,2653000.0,2418000.0,4114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,39071000.0,39216000.0,37555000.0,37610000.0,35932000.0,29431000.0,25529000.0,24389000.0,22153000.0,19515000.0,15963000.0,14822000.0,14960000.0,14305000.0,13892000.0,12826000.0,12816000.0,12489000.0,14199000.0,13866000.0,15259000.0,13483000.0,12561000.0,9132000.0,6298000.0,5200000.0,3200000.0,1600000.0,400000.0
,EBITDA,94860000.0,119348000.0,119169000.0,120809000.0,117272000.0,102971000.0,93969000.0,79794000.0,74072000.0,76015000.0,64137000.0,61600000.0,62266000.0,67301000.0,66231000.0,66391000.0,61427000.0,54548000.0,55279000.0,9398000.0,37906000.0,44006000.0,82292000.0,67805000.0,49439000.0,46800000.0,36500000.0,20000000.0,5100000.0
,EBITDARatio,0.595341948197845,0.644065967275396,0.706626345281508,0.718823074405736,0.725769418812623,0.756011247916713,0.789914341675003,0.760131080076971,0.787723458785745,0.892613903240958,0.863193453742833,0.881334592382751,0.897760860475511,0.899866292285065,0.905252655030548,0.909565431828146,0.9179580674567,0.859741201317635,0.798794849934251,0.134042674577818,0.435051073109147,0.501996303985763,0.920584846349185,0.923346133943405,0.900036409976333,1.31830985915493,1.32246376811594,1.26582278481013,1.24390243902439
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,55789000.0,80132000.0,81614000.0,83199000.0,81340000.0,73540000.0,68440000.0,55405000.0,51919000.0,56500000.0,48174000.0,46778000.0,47306000.0,52996000.0,52339000.0,53565000.0,48611000.0,42059000.0,41080000.0,-4468000.0,22647000.0,30523000.0,69731000.0,58673000.0,43141000.0,41600000.0,33300000.0,18400000.0,4700000.0
,operatingIncomeRatio,0.350132109930525,0.432435349479774,0.483939636514572,0.495040609288073,0.503394540267231,0.539929370131348,0.575314598902161,0.527797359346124,0.552135952272075,0.663457022076092,0.648354014696778,0.669270609780525,0.682065256571074,0.70859740607033,0.715375257985594,0.733847544936431,0.726437228208079,0.66289974309266,0.593615883704464,-0.0637266088544044,0.259921955698382,0.348189637471196,0.780067344587263,0.798989568864559,0.785381394502094,1.17183098591549,1.20652173913043,1.16455696202532,1.14634146341463
,totalOtherIncomeExpensesNet,39888000.0,740000.0,73462000.0,4141000.0,3775000.0,-459000.0,4959000.0,0.0,-608000.0,-393000.0,0.0,0.0,0.0,0.0,517000.0,6217000.0,-274000.0,1970000.0,0.0,0.0,0.0,1304000.0,3129000.0,885000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,95677000.0,80872000.0,155076000.0,87340000.0,85115000.0,73081000.0,73399000.0,55405000.0,51311000.0,0.0,0.0,44360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.600469445263812,0.436428787290075,0.919541047763053,0.519679885758486,0.526757146481994,0.536559400306895,0.617000529585326,0.527797359346124,0.545670137079536,0.0,0.0,0.634675365553553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,95293000.0,80526000.0,154981000.0,87340000.0,85115000.0,73081000.0,73399000.0,57815000.0,51290000.0,49252000.0,45862000.0,44064000.0,42977000.0,47755000.0,78788000.0,52709000.0,36388000.0,24319000.0,31803000.0,-2908000.0,31637000.0,31827000.0,50593000.0,35763000.0,22537000.0,20000000.0,15300000.0,6800000.0,800000.0
,netIncomeRatio,0.598059458882745,0.43456158528688,0.918977734293931,0.519679885758486,0.526757146481994,0.536559400306895,0.617000529585326,0.550755425152895,0.545446811225846,0.578346641615782,0.617237759414282,0.630440381148596,0.619649062098995,0.638521192672817,1.07688312398343,0.722120232354231,0.54377811318499,0.383296294545053,0.459561001690678,-0.0414764947512551,0.363101113279008,0.363064954027971,0.565974203219563,0.487008742544326,0.410285818314218,0.563380281690141,0.554347826086957,0.430379746835443,0.195121951219512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.43224686694403,2.03,3.91,2.21,2.21722934250287,1.97,2.01,1.64,1.58,1.68705898472289,1.87230046948357,1.90761504827049,1.24,1.33,2.64,1.58,0.77,0.36,0.91,-0.75,0.63,0.61,1.39,1.26,1.17,1.02,1.13,0.76,0.1
,EPSDiluted,2.42698145884271,2.02,3.89,2.2,2.20522320387595,1.94,1.99,1.63,1.57,1.68544247484772,1.86673721914686,1.90078509188163,1.24,1.32,2.51,1.56,0.77,0.36,0.91,-0.75,0.63,0.61,1.39,1.25,1.17,1.02,1.11,0.75,0.1
,weightedAverageShsOut,39061000.0,39571000.0,39477000.0,39409000.0,38388000.0,35590000.0,34617000.0,33111000.0,30238000.0,29194000.0,24495000.0,23099000.0,22974000.0,23215000.0,23366000.0,22325000.0,19432000.0,17836000.0,18418681.0,25125490.0,26269841.0,27442623.0,27120144.0,23561905.0,19257000.0,19607843.0,13539823.0,8947368.0,8000000.0
,weightedAverageShsOutDil,39061000.0,39759000.0,39839000.0,39637000.0,38597000.0,37329000.0,36640000.0,33142000.0,30278000.0,29222000.0,24568000.0,23182000.0,22974000.0,23357576.0,24554183.0,22670513.0,19432000.0,17836000.0,18418681.0,25125490.0,26269841.0,27442623.0,27120144.0,23750400.0,19257000.0,19607843.0,13783784.0,9066667.0,8000000.0
