date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-155588000.0,-165334000.0,-187800000.0,-151495000.0,-820013000.0,-69262000.0,-67638000.0,-116563000.0,-83921000.0,-70611000.0,-210741000.0,-52283000.0,-75683000.0,-30594000.0,-9836000.0,-30113000.0,-43529000.0,-12449000.0,-21009000.0,-22188000.0,-39285000.0,-15405000.0,-11223101.0,-8039415.0,-23594949.0,-9392089.0,-5207783.0,-3500000.0,-6300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-53197000.0,-66264000.0,-36375000.0,-213793000.0,-23000000.0,-5750000.0,-1977000.0,-178397000.0,-14538000.0,-28620000.0,-15399000.0,-4248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-503814.0,-553729.0,-493403.0,-430151.0,-1253259.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,3373000.0,1007000.0,1147000.0,0.0,0.0,0.0,0.0,0.0,0.0,1048000.0,1368000.0,1169000.0,586000.0,487000.0,296000.0,133000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-7231000.0,0.0,0.0,-5097000.0,-1885000.0,-1785000.0,-1600000.0,-143000.0,-92000.0,0.0,0.0,0.0,-636000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-16424000.0,-13943000.0,-12866000.0,-12257000.0,-11705000.0,-11085000.0,-10761000.0,-8191000.0,-7403000.0,-7320000.0,-7313000.0,-7007000.0,-6520000.0,-5803000.0,-5334000.0,-3532000.0,-3279000.0,-2960000.0,-2794000.0,-2635000.0,-2481000.0,-2103000.0,-1915435.0,-1617127.0,-1579519.0,-1805165.0,-1410285.0,-1100000.0,-1000000.0
,otherFinancingActivites,-37109000.0,-2875000.0,7784000.0,19589000.0,845090000.0,-7201000.0,395000.0,1297000.0,228102000.0,55000.0,186869000.0,7430000.0,24372000.0,-3953000.0,-9680000.0,-16373000.0,-2718000.0,-12200000.0,-7090000.0,6974000.0,22457000.0,3767000.0,2405500.0,3179500.0,14584839.0,998000.0,893000.0,1400000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-53533000.0,-77246000.0,-71346000.0,-29043000.0,617868000.0,-42164000.0,-16754000.0,-10471000.0,42159000.0,-21895000.0,150936000.0,-14976000.0,13604000.0,-9344000.0,-13646000.0,-18736000.0,-5411000.0,-14673000.0,-9588000.0,4472000.0,20059000.0,1664000.0,-113749.0,1008644.0,12511917.0,-1237316.0,-1770544.0,300000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,93746000.0,16565000.0,6501000.0,42392000.0,-40619000.0,7895000.0,30601000.0,-32770000.0,55212000.0,-11579000.0,15399000.0,6814000.0,-12005000.0,3805000.0,10868000.0,-11600000.0,-14524000.0,26487000.0,172000.0,-960000.0,-4023000.0,2265000.0,-312412.0,1440053.0,-2342979.0,-2468112.0,574958.0,3400000.0,-200000.0
,cashAtEndOfPeriod,195397000.0,101651000.0,85086000.0,78585000.0,36193000.0,76812000.0,68917000.0,38316000.0,71086000.0,15874000.0,27453000.0,12054000.0,5240000.0,17245000.0,13440000.0,2572000.0,14172000.0,28696000.0,2209000.0,2173000.0,3133000.0,7156000.0,4891109.0,5203521.0,3763468.0,6106447.0,6270849.0,5900000.0,-200000.0
,cashAtBeginningOfPeriod,101651000.0,85086000.0,78585000.0,36193000.0,76812000.0,68917000.0,38316000.0,71086000.0,15874000.0,27453000.0,12054000.0,5240000.0,17245000.0,13440000.0,2572000.0,14172000.0,28696000.0,2209000.0,2037000.0,3133000.0,7156000.0,4891000.0,5203521.0,3763468.0,6106447.0,8574559.0,5695891.0,2500000.0,0.0
,operatingCashFlow,302867000.0,259145000.0,265647000.0,222930000.0,161526000.0,119321000.0,114993000.0,94264000.0,96974000.0,80927000.0,75204000.0,74073000.0,50074000.0,43743000.0,34350000.0,37249000.0,34416000.0,53609000.0,30769000.0,16756000.0,15203000.0,16006000.0,11024438.0,8470824.0,8740053.0,8161293.0,7553285.0,6600000.0,7300000.0
,capitalExpenditure,-120450000.0,-155534000.0,-136641000.0,-146489000.0,-173231000.0,-69679000.0,-68232000.0,-117028000.0,-89053000.0,-74663000.0,-55936000.0,-53208000.0,-65569000.0,-29084000.0,-21195000.0,-29527000.0,-34095000.0,-12476000.0,-22612000.0,-28395000.0,-44267000.0,-15733000.0,-13664692.0,-10687958.0,-15217862.0,-6736514.0,-3688292.0,-3800000.0,-7200000.0
,freeCashFlow,182417000.0,103611000.0,129006000.0,76441000.0,-11705000.0,49642000.0,46761000.0,-22764000.0,7921000.0,6264000.0,19268000.0,20865000.0,-15495000.0,14659000.0,13155000.0,7722000.0,321000.0,41133000.0,8157000.0,-11639000.0,-29064000.0,273000.0,-2640254.0,-2217134.0,-6477809.0,1424779.0,3864993.0,2800000.0,100000.0
