date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2006-04-30_FY,2005-04-30_FY,2004-04-30_FY,2003-04-30_FY,2002-04-30_FY,2001-04-30_FY,2000-04-30_FY,1999-04-30_FY,1998-04-30_FY
,commonStockIssued,2630000.0,2325000.0,1948000.0,1578000.0,1397000.0,1066000.0,970000.0,704000.0,811000.0,893000.0,1022000.0,951000.0,842000.0,7052000.0,0.0,17306000.0,1200000.0,305000.0,482000.0,413000.0,62551000.0,181815000.0,0.0,0.0
,commonStockRepurchased,0.0,-83441000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,-19031000.0,-29554000.0,-1139000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-37249000.0,-37431000.0,-37243000.0,-36854000.0,-36564000.0,-36345000.0,-36150000.0,-35979000.0,-35815000.0,-47809000.0,-83643000.0,-82269000.0,-81397000.0,-68664000.0,-51000000.0,-50064000.0,-24716000.0,-10954000.0,0.0,0.0,0.0,-67476000.0,-6500000.0,0.0
,otherFinancingActivites,-11082000.0,-30891000.0,-50798000.0,-11722000.0,-33909000.0,-419000.0,-271000.0,-407000.0,7000.0,-1721000.0,2758000.0,133000.0,1081000.0,841000.0,0.0,0.0,0.0,0.0,0.0,0.0,-534000.0,-109456000.0,0.0,-2152000.0
,netCashUsedProvidedByFinancingActivities,39905000.0,-162893000.0,-90875000.0,-37125000.0,141425000.0,-40043000.0,-39167000.0,-6046000.0,-36618000.0,-49806000.0,-79383000.0,-79847000.0,-74133000.0,-61631000.0,-46800000.0,-33515000.0,-24216000.0,-30928000.0,-28750000.0,6818000.0,107473000.0,3510000.0,-6100000.0,1974000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,371655000.0,-77010000.0,29757000.0,-74276000.0,173957000.0,-9208000.0,14316000.0,-33137000.0,13557000.0,-17332000.0,-79961000.0,30129000.0,-16150000.0,49538000.0,-88900000.0,118635000.0,8101000.0,-80006000.0,42077000.0,41619000.0,-56739000.0,56052000.0,36900000.0,6936000.0
,cashAtEndOfPeriod,462102000.0,90447000.0,167457000.0,137700000.0,211976000.0,38019000.0,47227000.0,32911000.0,66048000.0,52491000.0,69823000.0,149784000.0,119655000.0,135805000.0,86300000.0,175203000.0,56568000.0,48467000.0,128473000.0,86659000.0,45040000.0,101779000.0,45700000.0,8797000.0
,cashAtBeginningOfPeriod,90447000.0,167457000.0,137700000.0,211976000.0,38019000.0,47227000.0,32911000.0,66048000.0,52491000.0,69823000.0,149784000.0,119655000.0,135805000.0,86267000.0,175200000.0,56568000.0,48467000.0,128473000.0,86396000.0,45040000.0,101779000.0,45727000.0,8800000.0,1861000.0
,operatingCashFlow,319874000.0,121692000.0,186719000.0,96588000.0,56621000.0,49554000.0,54687000.0,23753000.0,63051000.0,63186000.0,39804000.0,116407000.0,36243000.0,98163000.0,22300000.0,67264000.0,16490000.0,61914000.0,21138000.0,57535000.0,-22741000.0,67610000.0,57600000.0,6256000.0
,capitalExpenditure,-27662000.0,-69086000.0,-32275000.0,-24710000.0,-29904000.0,-20010000.0,-11901000.0,-55930000.0,-33890000.0,-27956000.0,-12314000.0,-5525000.0,-26296000.0,-18153000.0,-5099000.0,-9376000.0,-5060000.0,-25388000.0,-10593000.0,-19280000.0,-52093000.0,-15068000.0,-14600000.0,-1294000.0
,freeCashFlow,292212000.0,52606000.0,154444000.0,71878000.0,26717000.0,29544000.0,42786000.0,-32177000.0,29161000.0,35230000.0,27490000.0,110882000.0,9947000.0,80010000.0,14500000.0,57888000.0,11430000.0,36526000.0,10545000.0,38255000.0,-74834000.0,52542000.0,43000000.0,4962000.0
