date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9233974.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.37678873581436,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149820000.0,28133000.0,-9762454.0,-1059606.0,-140999.0
,operatingIncomeRatio,1.04427873795598,0.84550555676618,-0.0161855399553864,0.918552315376096,0.823082170654335,0.833656068680418,0.688133145707318,0.96095703568993,0.93275130765573,0.837334078524521,0.788039215686275,-3.57004954758437,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63275000.0,13283000.0,699632.0,0.0,0.0
,incomeBeforeTax,-1665823000.0,310402000.0,-2467000.0,297757000.0,365581000.0,475720000.0,93401000.0,659451000.0,245197000.0,126326000.0,35072000.0,-9062822.0,3382616.0,1333221.0
,incomeBeforeTaxRatio,1.04427873795598,0.84550555676618,-0.0161855399553864,0.918552315376096,0.823082170654335,0.833656068680418,0.688133145707318,0.96095703568993,0.93275130765573,0.706027665222859,0.982408963585434,-3.31419984984694,0.0,0.0
,incomeTaxExpense,-35688000.0,-13560000.0,41823000.0,-10482000.0,12303000.0,-16490000.0,-73738000.0,84411000.0,-42219000.0,-1106000.0,-683000.0,-318291.0,1088083.0,618648.0
,netIncome,-1630135000.0,323962000.0,-44290000.0,348571000.0,353278000.0,492210000.0,167139000.0,579039000.0,291906000.0,127432000.0,35755000.0,-8744531.0,2294533.0,714573.0
,netIncomeRatio,1.02190648135959,0.88244170843321,-0.290578664217294,1.07530872195435,0.795382755352226,0.862553295142497,1.2313988698234,0.843780054907584,1.1104365192582,0.712209026128266,1.0015406162465,-3.19780343552835,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.08652820135334,0.93,-0.53,1.85,2.02,2.7,0.92,3.30537722451532,2.42,2.58,3.2,-0.762325401120613,0.16,0.12
,EPSDiluted,-6.08652820135334,0.93,-0.53,1.81,2.02,2.7,0.92,3.29943909381556,2.4,2.58,3.2,-0.701342262232021,0.16,0.12
,weightedAverageShsOut,267826739.0,267826739.0,206020502.0,174433999.0,174036852.0,182623869.0,183005927.0,175180913.0,121007375.0,49413434.0,11190841.0,11470864.0,12468279.0,5801394.0
,weightedAverageShsOutDil,267826739.0,267826739.0,206020502.0,188133341.0,174036852.0,182623869.0,183005927.0,175496193.0,121216078.0,49413434.0,11190841.0,12468279.0,12468279.0,5801394.0
