date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1893000.0,-406000.0,1100000.0,-409000.0,497000.0,-1275000.0,208000.0,-54000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,67230000.0,-5018000.0,-9307000.0,14625000.0,5912000.0,-7013000.0,12661000.0,-3345000.0,5681000.0,-27763000.0,5916000.0,29103000.0,-7680000.0,5558000.0,2866000.0,1941000.0,-137000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,94760000.0,27530000.0,32548000.0,41855000.0,27230000.0,21318000.0,28331000.0,15670000.0,19015000.0,13334000.0,41097000.0,35181000.0,6078000.0,13758000.0,8200000.0,5334000.0,3393000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,27530000.0,32548000.0,41855000.0,27230000.0,21318000.0,28331000.0,15670000.0,19015000.0,13334000.0,41097000.0,35181000.0,6078000.0,13758000.0,8200000.0,5334000.0,3393000.0,3530000.0,0.0,0.0,0.0
,operatingCashFlow,217124000.0,189284000.0,210110000.0,147772000.0,174350000.0,156255000.0,111582000.0,137605000.0,67452000.0,86670000.0,59427000.0,66679000.0,44989000.0,71899000.0,53861000.0,51042000.0,6137000.0,12519000.0,3940000.0,1978000.0
,capitalExpenditure,-17320000.0,-10480000.0,-12532000.0,-2977000.0,-3568000.0,-6101000.0,-2764000.0,-10268000.0,-606000.0,-655000.0,-673000.0,-481000.0,-521000.0,-540000.0,-23174000.0,-365000.0,-618000.0,-421000.0,-95000.0,0.0
,freeCashFlow,199804000.0,178804000.0,197578000.0,144795000.0,170782000.0,150154000.0,108818000.0,127337000.0,66846000.0,86015000.0,58754000.0,66198000.0,44468000.0,71359000.0,30687000.0,50677000.0,5519000.0,12098000.0,3845000.0,1978000.0
