date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-12-29_FY,2006-12-30_FY
,totalOtherIncomeExpensesNet,-248500000.0,-236200000.0,-60400000.0,-157600000.0,-269300000.0,-153300000.0,-346200000.0,-6700000.0,1600000.0,-514000000.0,-17200000.0,800000.0,2400000.0,15200000.0,9300000.0
,incomeBeforeTax,63400000.0,159100000.0,264700000.0,74400000.0,-30100000.0,-167300000.0,-426900000.0,22300000.0,80400000.0,-367600000.0,141500000.0,156900000.0,136000000.0,181000000.0,190000000.0
,incomeBeforeTaxRatio,0.0111253443767877,0.028005139849677,0.0423032666368344,0.0142370546136477,-0.00598790483011061,-0.0359924271761112,-0.17705611546597,0.0215646455855333,0.0838460736260298,-0.379673621152654,0.141968496036922,0.146348288405932,0.161520190023753,0.164142559172939,0.173865300146413
,incomeTaxExpense,3500000.0,-3900000.0,-204000000.0,26100000.0,-26800000.0,-52000000.0,-83700000.0,7100000.0,30500000.0,-6300000.0,49500000.0,55800000.0,50300000.0,64300000.0,68200000.0
,netIncome,800000.0,124700000.0,467300000.0,48300000.0,-3300000.0,-115300000.0,-343200000.0,15200000.0,49900000.0,-361300000.0,92000000.0,101100000.0,85700000.0,116700000.0,121800000.0
,netIncomeRatio,0.000140382894344324,0.0219499744767739,0.0746819663747363,0.00924260400321482,-0.00065648126044402,-0.0248053009767222,-0.14234166977728,0.0146987718789285,0.0520387944519762,-0.373166701094815,0.0923046051971506,0.0943009047663464,0.101781472684086,0.105831141742994,0.111456808199122
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.011611030478955,1.72,6.87,0.51,-0.41,-2.33,-9.03,0.464831804281346,1.45481049562682,-10.502907,2.674419,2.93043,2.48406,3.38261,3.53043
,EPSDiluted,0.0114122681883024,1.66,6.16,0.5,-0.41,-2.33,-9.03,0.460606060606061,1.4463768115942,-10.502907,2.674419,2.93043,2.48406,3.38261,3.53043
,weightedAverageShsOut,68900000.0,70800000.0,66600000.0,67800000.0,68800000.0,56700000.0,39700000.0,32700000.0,34300000.0,34400000.0,34400000.0,34500000.0,34500000.0,34500000.0,34500000.0
,weightedAverageShsOutDil,70100000.0,75100000.0,75900000.0,69900000.0,68800000.0,56700000.0,39700000.0,33000000.0,34500000.0,34400000.0,34400000.0,34500000.0,34500000.0,34500000.0,34500000.0
