date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-12-31_FY,2011-12-31_FY,2011-06-30_FY
,totalOtherIncomeExpensesNet,2173000.0,-63000.0,-8000.0,-47000.0,-17000.0,184000.0,-5204000.0,0.0,-31021000.0,0.0,-27723.0
,incomeBeforeTax,-18708000.0,-26632000.0,-34801000.0,-38424000.0,-38572000.0,-30082000.0,-25848000.0,-16120000.0,-43553000.0,-4380000.0,-147817.0
,incomeBeforeTaxRatio,-8.51912568306011,-8.6159818828858,-7.56050401911797,-9.08368794326241,-26.0094403236682,-52.6830122591944,-68.2005277044855,-73.2727272727273,-36.3851294903927,-4.51546391752577,0.0
,incomeTaxExpense,2000.0,3000.0,2000.0,23000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-18710000.0,-26635000.0,-34803000.0,-38447000.0,-38575000.0,-30082000.0,-25848000.0,-16120000.0,-43553000.0,-4380000.0,-147817.0
,netIncomeRatio,-8.5200364298725,-8.61695244257522,-7.56093851835759,-9.08912529550827,-26.0114632501686,-52.6830122591944,-68.2005277044855,-73.2727272727273,-36.3851294903927,-4.51546391752577,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.8,-4.6,-6.4,-7.8,-8.350292,-7.6,-7.0,-0.26105,-20.2,-0.19102,-0.037767
,EPSDiluted,-2.8,-4.6,-6.4,-7.8,-8.350292,-7.6,-7.0,-0.26105,-20.2,-0.19102,-0.037767
,weightedAverageShsOut,6477807.0,5768995.0,5362198.0,4888151.0,4619599.0,3982504.0,3656980.0,61750000.0,2157482.0,22930000.0,3600944.0
,weightedAverageShsOutDil,6477807.0,5768995.0,5362198.0,4888151.0,4619599.0,3982504.0,3656980.0,61750000.0,2157482.0,22930000.0,3600944.0
