date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,operatingExpenses,328454000.0,258641000.0,240461000.0,231201000.0,160154000.0,147389000.0,134887000.0,89883000.0,91892000.0,68507000.0,50633000.0,56863000.0,80548000.0,51782000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,520007000.0,404140000.0,378736000.0,372354000.0,280292000.0,255126000.0,220646000.0,126927000.0,104615000.0,86874000.0,72165000.0,92375000.0,120732000.0,72364000.0,55919000.0,44949000.0,0.0,5649000.0,3030000.0
,interestExpense,0.0,0.0,235000.0,6859000.0,5749000.0,792000.0,1502000.0,6000.0,368000.0,74000.0,601000.0,1276000.0,78000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5421000.0,4225000.0,3855000.0,3195000.0,2947000.0,201000.0,508000.0,1336000.0,1980000.0,825000.0,205000.0,215000.0,1371000.0,275000.0,616000.0,616000.0,0.0,0.0,0.0
,EBITDA,25936000.0,11466000.0,-8320000.0,-82332000.0,-76764000.0,-5025000.0,3008000.0,-19978000.0,-15142000.0,-19864000.0,-7615000.0,-12816000.0,-29594000.0,-5222000.0,-9137000.0,-18682000.0,7022000.0,-3859000.0,-3008000.0
,EBITDARatio,0.0479832458253318,0.0278719726968431,-0.0226974500833422,-0.287044106726354,-0.382708232584343,-0.0201080432172869,0.0134799637905228,-0.189162319032695,-0.173065273793332,-0.300128427891516,-0.118346413862771,-0.161524500907441,-0.329675716020364,-0.0780953235527241,-0.197916215396612,-0.728314685587306,1.0,-2.15586592178771,-136.727272727273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,20515000.0,7241000.0,-12175000.0,-85527000.0,-79711000.0,-5226000.0,2500000.0,-21314000.0,-17122000.0,-20689000.0,-7820000.0,-13031000.0,-30965000.0,-5497000.0,-9753000.0,-19298000.0,7022000.0,-3859000.0,-3008000.0
,operatingIncomeRatio,0.0379540518239776,0.0176016879729496,-0.0332141171592177,-0.298183225428568,-0.397400551398188,-0.0209123649459784,0.0112034273524957,-0.20181227689773,-0.195695655652452,-0.312593487950442,-0.121532364597094,-0.164234220608994,-0.34494858912518,-0.0822079650649797,-0.21125936836633,-0.752329343885229,1.0,-2.15586592178771,-136.727272727273
,totalOtherIncomeExpensesNet,0.0,0.0,-240000.0,-6019000.0,-8028000.0,-1867000.0,-1937000.0,-1454000.0,-5352000.0,231000.0,-4319000.0,-1821000.0,-73439000.0,873000.0,-1991000.0,-432000.0,0.0,0.0,0.0
,incomeBeforeTax,21586000.0,9342000.0,-12650000.0,-98396000.0,-87741000.0,-7044000.0,593000.0,-22752000.0,-22453000.0,-20487000.0,-12714000.0,-16034000.0,-103563000.0,-3591000.0,-12125000.0,-19207000.0,0.0,-3848000.0,0.0
,incomeBeforeTaxRatio,0.0399354697866137,0.0227088757137544,-0.0345099451387354,-0.343049991806908,-0.437434253493601,-0.028187274909964,0.00265745296801197,-0.215428024959049,-0.256626244385265,-0.309541436881469,-0.19759111042039,-0.202082072998588,-1.15368676685196,-0.0537036206200368,-0.26263917168479,-0.748781723909399,0.0,-2.14972067039106,0.0
,incomeTaxExpense,1139000.0,471000.0,549000.0,-826000.0,-301000.0,141000.0,-7555000.0,-2843000.0,-1994000.0,614000.0,709000.0,2160000.0,3126000.0,-265000.0,185000.0,-1621000.0,0.0,0.0,0.0
,netIncome,20447000.0,8871000.0,-13199000.0,-97570000.0,-87440000.0,-7185000.0,8148000.0,-19909000.0,-20459000.0,-21101000.0,-13423000.0,-18194000.0,-106692000.0,-3326000.0,-12310000.0,-17901000.0,-8322000.0,-3848000.0,-2971000.0
,netIncomeRatio,0.0378282475088896,0.0215639516652446,-0.0360076494771675,-0.340170207128339,-0.435933612854657,-0.0287515006002401,0.0365142104272539,-0.188508990370504,-0.233835849725121,-0.318818463398051,-0.208609837594219,-0.229305303488607,-1.18854367417871,-0.0497405297082268,-0.266646449768228,-0.697867529531012,-1.18513244090003,-2.14972067039106,-135.045454545455
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.140203513487568,0.0608277677971448,-0.09,-0.72,-0.66,-0.06,0.09,-0.28,-0.32,-0.37,-0.38,-0.61,-3.63,-0.28,-2.5,-4.46,-6.34,-4.19,-4.08
,EPSDiluted,0.140203513487568,0.0563656811726807,-0.09,-0.72,-0.66,-0.06,0.08,-0.28,-0.32,-0.37,-0.38,-0.61,-3.63,-0.28,-2.5,-4.46,-6.34,-4.19,-4.08
,weightedAverageShsOut,145838000.0,145838000.0,141402000.0,135715000.0,131804000.0,118775000.0,91826000.0,71453000.0,64318000.0,57518000.0,35439000.0,29853000.0,29379000.0,23281000.0,4954000.0,4024000.0,1525000.0,1047000.0,729000.0
,weightedAverageShsOutDil,145838000.0,157383000.0,141402000.0,135715000.0,131804000.0,118775000.0,96922000.0,71453000.0,64318000.0,57518000.0,35439000.0,29853000.0,29379000.0,23281000.0,4954000.0,4024000.0,1525000.0,1047000.0,729000.0
