date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY
,operatingIncomeRatio,-0.0477996184074135,0.0,0.00588035722103051,0.00723082736225385,0.00748249003507466,0.00654598891189633,0.00626134964418822,0.00416086620262954,0.00339268509912319,0.00782221164273057,0.00778675638926432,0.195701215981471,0.301782917720757,0.4451456841156,0.424995887223543,0.439374164182793
,totalOtherIncomeExpensesNet,4055000000.0,0.0,5373000000.0,5186000000.0,4785000000.0,4802000000.0,4541000000.0,1883000000.0,1398000000.0,2366000000.0,1907000000.0,0.0,0.0,0.0,899660000.0,679100000.0
,incomeBeforeTax,-68777000000.0,0.0,-66426000000.0,-38027000000.0,103060000000.0,108320000000.0,0.0,-15555000000.0,-20077000000.0,-18810000000.0,-13247000000.0,54355000000.0,82826000000.0,96571290000.0,8581870000.0,7165560000.0
,incomeBeforeTaxRatio,-0.0823236929735734,0.0,-0.0726984196471567,-0.0530209548986555,0.161158918080417,0.147659624934738,0.0,-0.0343718926085515,-0.0487231321424151,-0.0621875743870507,-0.0540908032976321,0.251789229878402,0.332594466530137,0.443781775329482,0.472178098901407,0.479847639354208
,incomeTaxExpense,-26677000000.0,0.0,-66426000000.0,-38027000000.0,103060000000.0,108320000000.0,0.0,-15555000000.0,-20077000000.0,-18810000000.0,-13247000000.0,0.0,0.0,31470000000.0,2833400000.0,2401410000.0
,netIncome,-61248000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29562000000.0,42600000000.0,65101290000.0,5712390000.0,4732010000.0
,netIncomeRatio,-0.0733117400765579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136940359004053,0.171063727261776,0.299165166504863,0.314298101740461,0.316882955121513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-72.0,0.0,3.69,18.57,-0.04221,-0.04329,0.0,-0.007736,-0.008767,-0.003082,2.051,9.13535149350007,13.1643993512991,32.83,29.024,24.044
,EPSDiluted,-72.0,0.0,3.69,18.56,-0.04221,-0.04329,0.0,-0.007736,-0.008767,-0.003082,2.051,9.13535149350007,13.1643993512991,32.83,29.024,24.044
,weightedAverageShsOut,925555556.0,3600553535.0,3709778760.0,2965004871.0,2965004871.0,2965004871.0,2965004871.0,3361207534.0,3361207534.0,3361207534.0,3236000281.0,3236000281.0,3236000281.0,196810100.0,196810100.0,196810100.0
,weightedAverageShsOutDil,925555556.0,3605937510.0,3717466311.0,2965004871.0,2965004871.0,2965004871.0,2965004871.0,3361207534.0,3361207534.0,3446945134.0,3236000281.0,3236000281.0,3236000281.0,196810100.0,196810100.0,196810100.0
