date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-31_FY,2009-01-31_FY
,depreciationAndAmortization,13483000.0,23806000.0,16540000.0,19570000.0,19516000.0,19418000.0,15216000.0,15100000.0,10800000.0,9500000.0,8400000.0,10666000.0,7347000.0
,EBITDA,26548000.0,43280000.0,43641000.0,34551000.0,47736000.0,66140000.0,79286000.0,110900000.0,124500000.0,105700000.0,61700000.0,45635000.0,21256000.0
,EBITDARatio,0.0566935456315987,0.0873969128373303,0.104881794389289,0.0759950555154757,0.0982349563832349,0.131596226009654,0.155771233226586,0.208890563194575,0.2324061974986,0.229383680555556,0.168533187653647,0.15793936457396,0.0890949253280911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,13065000.0,19474000.0,27101000.0,14981000.0,28220000.0,46722000.0,64070000.0,95800000.0,113700000.0,96200000.0,53300000.0,34969000.0,13909000.0
,operatingIncomeRatio,0.02790045101992,0.0393245721024531,0.0651314477153164,0.0329507663071211,0.0580733716510576,0.0929609747750687,0.125876736281656,0.180448295347523,0.212245659884264,0.208767361111111,0.14558863698443,0.121025126323804,0.0582998361116118
,totalOtherIncomeExpensesNet,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4800000.0,-6300000.0,-8000000.0,-7200000.0,10743000.0,13282000.0
,incomeBeforeTax,11862000.0,20559000.0,28226000.0,15394000.0,28042000.0,46459000.0,63663000.0,95200000.0,113000000.0,95000000.0,51700000.0,43307000.0,24680000.0
,incomeBeforeTaxRatio,0.0253314313048826,0.0415155529349046,0.0678351442091628,0.0338591613731942,0.0577070690233508,0.0924376937433098,0.125077113499283,0.17931813900923,0.210938958372223,0.206163194444444,0.14121824638077,0.14988232851111,0.103446685975597
,incomeTaxExpense,1173000.0,5315000.0,7469000.0,8378000.0,8284000.0,18901000.0,22828000.0,35057000.0,40597000.0,37103000.0,5496000.0,17323000.0,1009000.0
,netIncome,10689000.0,16047000.0,20757000.0,7016000.0,19758000.0,27558000.0,38449000.0,58800000.0,68900000.0,57900000.0,46200000.0,43219000.0,23671000.0
,netIncomeRatio,0.0228264769193973,0.0324043036113826,0.0498850027757951,0.0154317186042829,0.0406595916754641,0.0548310976167832,0.0755397944949803,0.110755321152759,0.128616763113683,0.125651041666667,0.126195028680688,0.149577767010452,0.0992174434249739
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.320125786163522,0.46801,0.58525,0.19475,0.53443,0.70914,0.947766712679945,1.44828,1.69704,1.42963,1.25203,0.66,0.667907
,EPSDiluted,0.320125786163522,0.46801,0.58525,0.19475,0.53443,0.70914,0.946273872809608,1.44828,1.69704,1.42963,1.25203,0.66,0.667907
,weightedAverageShsOut,33390000.0,34288000.0,35467000.0,36026000.0,36970000.0,38861000.0,40568000.0,40600000.0,40600000.0,40500000.0,36900000.0,65483333.0,35440547.0
,weightedAverageShsOutDil,33390000.0,34288000.0,35467000.0,36026000.0,36970000.0,38861000.0,40632000.0,40600000.0,40600000.0,40500000.0,36900000.0,65483333.0,35440580.0
