date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,dividendsPaid,-6850300000.0,-4000000.0,-9000000.0,-7000000.0,-111000000.0,-14000000.0,-21000000.0,-7209400000.0,-5450100000.0,-5475400000.0,-5030800000.0,-3560500000.0,-2801800000.0,-1952600000.0,-1786472020.0,-2270581635.84,-602900000.0,-1026900000.0,-335599714.74,-313359550.5,0.0
,otherFinancingActivites,-2970800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1489100000.0,-645500000.0,-691900000.0,-1126800000.0,7800000.0,-605600000.0,49600000.0,125196942.5,104735976.45,93000000.0,139600000.0,36697313.94,-52463079.3,0.0
,netCashUsedProvidedByFinancingActivities,-8602000000.0,-12283500000.0,-13221600000.0,-12864200000.0,-11645100000.0,-15327900000.0,-13143800000.0,-9385200000.0,-7652300000.0,-8652000000.0,-4861600000.0,-5929000000.0,-4005700000.0,-4825200000.0,-1464950730.0,-2972042986.71,-3433900000.0,-346700000.0,-2912199294.54,1384411277.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1735400000.0,-822000000.0,96900000.0,539000000.0,-542200000.0,1738700000.0,100900000.0,253000000.0,103200000.0,404200000.0,-143000000.0,-472000000.0,226400000.0,-121700000.0,-29727050.0,-9993757.2,-700000.0,-101700000.0,1007199143.88,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5189700000.0,1259000000.0,1013000000.0,1936000000.0,-5198000000.0,2256000000.0,-2016000000.0,2311700000.0,862200000.0,2155600000.0,1884000000.0,744300000.0,1039100000.0,769300000.0,700003787.5,-453317293.59,94800000.0,64500000.0,293001520.86,1836625789.5,0.0
,cashAtEndOfPeriod,17090300000.0,11900000000.0,11463000000.0,10352000000.0,7876000000.0,13617000000.0,9623000000.0,11285800000.0,8926100000.0,8063900000.0,5908300000.0,4024300000.0,3280000000.0,2308200000.0,1535280580.0,836776356.36,1290900000.0,1196100000.0,2769498530.88,2412061539.6,0.0
,cashAtBeginningOfPeriod,11900600000.0,11463000000.0,10352000000.0,7876000000.0,13617000000.0,9623000000.0,11538000000.0,8974100000.0,8063900000.0,5908300000.0,4024300000.0,3280000000.0,2240900000.0,1538900000.0,835276792.5,1290093649.95,1196100000.0,1131600000.0,2476497010.02,575435750.1,0.0
,operatingCashFlow,18855800000.0,20458000000.0,17911000000.0,20678000000.0,19283000000.0,21272000000.0,18294000000.0,15245900000.0,14128600000.0,12606800000.0,10062800000.0,8697100000.0,7032600000.0,7918600000.0,5970835797.5,4147009954.71,3418600000.0,2527600000.0,2743098553.32,1481478772.8,0.0
,capitalExpenditure,-4692700000.0,190000000.0,102000000.0,101000000.0,133000000.0,-27000000.0,152000000.0,-3800800000.0,-3014100000.0,-3200200000.0,-2286800000.0,-1438800000.0,-1957300000.0,-1630900000.0,-1422253815.0,-1368645048.54,-1273700000.0,-862200000.0,-522300441.0,-446822131.5,0.0
,freeCashFlow,14163100000.0,20648000000.0,18013000000.0,20779000000.0,19416000000.0,21245000000.0,18446000000.0,11445100000.0,11114500000.0,9406600000.0,7776000000.0,7258300000.0,5075300000.0,6287700000.0,4548581982.5,2778364906.17,2144900000.0,1665400000.0,2220798112.32,1034656641.3,0.0
