date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-3563696000.0,-42682000.0,-872420000.0,23655000.0,-407964000.0,-676571000.0,158893000.0,149237000.0,-579646000.0,-529096000.0,-822738000.0,-363683000.0,-707009000.0,-211921000.0,-231739000.0,-163734000.0,-270441000.0,-453880000.0,-187045000.0,18723000.0,-104956000.0,-197168000.0,-11100000.0,-33800000.0,-53100000.0,-42800000.0,-56500000.0,-18000000.0,-19700000.0,-15100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-68589000.0,-137051000.0,-6257000.0,-208192000.0,-47661000.0,-95315000.0,-544171000.0,0.0,0.0,0.0,0.0,0.0,-431792000.0,0.0,-131219000.0,-439545000.0,0.0,0.0,0.0,-143000.0,-14055000.0,75144000.0,-28100000.0,0.0,0.0,0.0,0.0,0.0,-268800000.0,13000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-131263000.0,-124468000.0,-85493000.0,-111720000.0,-84040000.0,-79456000.0,-50944000.0,-44232000.0,-47472000.0,-37395000.0,-37396000.0,-32021000.0,-29079000.0,-26694000.0,-22563000.0,-19059000.0,-16627000.0,-14587000.0,-11532000.0,-9915000.0,-6904000.0,-5923000.0,-4100000.0,-3100000.0,-2300000.0,-1800000.0,-1600000.0,-1400000.0,-1000000.0,-1000000.0
,otherFinancingActivites,-1082000.0,-1293000.0,-1190000.0,-1531000.0,8000.0,102000.0,138000.0,-223000.0,-8000.0,0.0,-4000.0,75000.0,1325000.0,1745000.0,1217000.0,0.0,0.0,0.0,0.0,-8000.0,0.0,0.0,0.0,300000.0,-200000.0,300000.0,18000000.0,-100000.0,300000.0,0.0
,netCashUsedProvidedByFinancingActivities,3676332000.0,-56796000.0,595495000.0,-230933000.0,186850000.0,255949000.0,-54875000.0,-514715000.0,454861000.0,365194000.0,523079000.0,342266000.0,527589000.0,178053000.0,204425000.0,129137000.0,206818000.0,365357000.0,152380000.0,54901000.0,66131000.0,173140000.0,5000000.0,30800000.0,43600000.0,38700000.0,46300000.0,14700000.0,20100000.0,13700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,302181000.0,127171000.0,3786000.0,47463000.0,-40712000.0,-249156000.0,286752000.0,-31383000.0,59008000.0,22941000.0,-105716000.0,75320000.0,-92354000.0,54592000.0,40408000.0,42387000.0,6167000.0,6763000.0,-18049000.0,45640000.0,-579000.0,5594000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,633142000.0,330961000.0,203790000.0,200004000.0,152541000.0,193253000.0,442409000.0,155657000.0,187040000.0,128032000.0,104859000.0,210575000.0,135255000.0,227609000.0,173017000.0,134694000.0,92307000.0,86140000.0,79377000.0,97426000.0,51786000.0,47777000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,330961000.0,203790000.0,200004000.0,152541000.0,193253000.0,442409000.0,155657000.0,187040000.0,128032000.0,105091000.0,210575000.0,135255000.0,227609000.0,173017000.0,132609000.0,92307000.0,86140000.0,79377000.0,97426000.0,51786000.0,52365000.0,42183000.0,34200000.0,27100000.0,25300000.0,11700000.0,16400000.0,14000000.0,10000000.0,7400000.0
,operatingCashFlow,189545000.0,226649000.0,280711000.0,254741000.0,180402000.0,171466000.0,182734000.0,334095000.0,183793000.0,186843000.0,193943000.0,96737000.0,87066000.0,88460000.0,67722000.0,76984000.0,69790000.0,95286000.0,16616000.0,-27984000.0,38246000.0,29622000.0,8600000.0,2200000.0,11300000.0,8500000.0,5500000.0,5700000.0,3600000.0,4100000.0
,capitalExpenditure,-11717000.0,4670000.0,9385000.0,12335000.0,10145000.0,10278000.0,15714000.0,28535000.0,41804000.0,46703000.0,-22652000.0,-11859000.0,-15148000.0,-18033000.0,-22241000.0,-17359000.0,-7032000.0,-7579000.0,-828000.0,-53131000.0,-3307000.0,-5760000.0,-3800000.0,-1300000.0,-1900000.0,-1200000.0,-1300000.0,-800000.0,-500000.0,-300000.0
,freeCashFlow,177828000.0,210251000.0,262074000.0,244613000.0,180402000.0,153242000.0,168345000.0,325118000.0,173063000.0,169351000.0,171291000.0,84878000.0,71918000.0,70427000.0,45481000.0,59625000.0,62758000.0,87707000.0,15788000.0,-81115000.0,34939000.0,23862000.0,4800000.0,900000.0,9400000.0,7300000.0,4200000.0,4900000.0,3100000.0,3800000.0
