date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,depreciationAndAmortization,471000.0,112000.0,96000.0,77000.0,156.0,662000.0,673000.0,516000.0,738000.0,1464000.0,1933000.0,2463000.0,2717000.0,3351000.0,3655000.0,2455000.0,1547000.0,1006000.0,0.0,0.0
,EBITDA,-206202000.0,-94860000.0,-40586000.0,-31985000.0,-25223485.0,-66948000.0,-83278000.0,-87043000.0,-60203000.0,-43968000.0,-34965000.0,83003000.0,-90991000.0,-62865000.0,-57377000.0,-71042000.0,-43799000.0,-27288000.0,10796000.0,-401000.0
,EBITDARatio,-0.00943111964873765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-409.544217687075,-5.79746835443038,-2.3620212119165,0.575430690838504,-34.795793499044,-84.6096904441454,0.0,0.0,-253.173410404624,-20.9263803680982,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-206673000.0,-94972000.0,-40682000.0,-32062000.0,-25223641.0,-67610000.0,-83951000.0,-87559000.0,-60941000.0,-45432000.0,-36898000.0,80540000.0,-93708000.0,-66216000.0,-59151000.0,-71180000.0,-45346000.0,-28294000.0,-7292000.0,-401000.0
,operatingIncomeRatio,-0.00945266190998902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.56462585034,-5.99050632911392,-2.49260285077349,0.558355575583209,-35.8347992351816,-89.1197846567968,0.0,0.0,-262.115606936416,-21.6978527607362,0.0,0.0
,totalOtherIncomeExpensesNet,100000.0,0.0,200000.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236000.0,0.0,2721000.0,1881000.0,2317000.0,-588000.0,416000.0,-18088000.0,0.0
,incomeBeforeTax,-202244000.0,-83948000.0,-32811000.0,-31154000.0,-26387858.0,-68671000.0,-86161000.0,-90192000.0,-62790000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.00925009147457007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-427.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-202244000.0,-83948000.0,-32811000.0,-31154000.0,-26387858.0,-68671000.0,-86161000.0,-90192000.0,-62790000.0,-47380000.0,-37467000.0,79088000.0,-92618000.0,-63495000.0,-57270000.0,-68863000.0,-45934000.0,-27878000.0,-36154000.0,-381000.0
,netIncomeRatio,-0.00925009147457007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-427.142857142857,-6.24736286919831,-2.53104100520165,0.54828936878228,-35.4179732313575,-85.4576043068641,0.0,0.0,-265.514450867052,-21.3788343558282,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-13.09,-5.45,-2.22,-2.54,-5.07,-18.550278,-30.450457,-44.450667,-37.100557,-35.000525,-32.550488,81.551223,-96.251444,-131.601974,-93.101397,-108.151622,-59.150887,-44.800672,-105.001575,-4.550068
,EPSDiluted,-13.09,-5.45,-2.22,-2.54,-5.07,-18.550278,-30.450457,-44.450667,-37.100557,-35.000525,-32.550488,81.201218,-96.251444,-131.601974,-93.101397,-108.151622,-59.150887,-44.800672,-105.001575,-4.550068
,weightedAverageShsOut,15448425.0,15394659.0,14796712.0,12244939.0,5204644.0,3674083.0,2813942.0,2027875.0,1697445.0,1348481.0,1153274.0,968207.0,963859.0,927586.0,636140.0,635802.0,777293.0,624366.0,344042.0,83735.0
,weightedAverageShsOutDil,15448425.0,15394659.0,14796712.0,12244939.0,5204644.0,3674083.0,2813942.0,2027875.0,1697445.0,1348481.0,1153274.0,974809.0,963859.0,927586.0,636140.0,635802.0,777293.0,624366.0,344042.0,83735.0
