date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,netCashUsedProvidedByFinancingActivities,483843000.0,217851000.0,33926000.0,7209000.0,-7068000.0,-1887000.0,-3002000.0,-20209000.0,13510000.0,14281000.0,9232000.0,5099000.0,-1439000.0,5653000.0,3031000.0,451000.0,122000.0,1914000.0,24000.0,39000.0,47047000.0,23500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3657000.0,-113000.0,-598000.0,3047000.0,-3954000.0,-1974000.0,-294000.0,-8000.0,3000.0,-70000.0,-131000.0,-34000.0,-119000.0,-13000.0,-6000.0,0.0,0.0,8000.0,-1000.0,-7000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,477629000.0,110074000.0,10334000.0,5226000.0,2086000.0,-569000.0,-42534000.0,-11433000.0,10061000.0,31942000.0,15764000.0,20072000.0,-722000.0,4493000.0,4612000.0,4692000.0,1527000.0,2894000.0,-2132000.0,-10313000.0,5505000.0,14800000.0
,cashAtEndOfPeriod,654152000.0,176523000.0,66449000.0,56115000.0,50889000.0,48803000.0,49372000.0,91906000.0,103339000.0,93278000.0,61336000.0,45572000.0,25500000.0,26222000.0,21729000.0,17117000.0,12425000.0,10898000.0,8004000.0,10136000.0,20449000.0,14900000.0
,cashAtBeginningOfPeriod,176523000.0,66449000.0,56115000.0,50889000.0,48803000.0,49372000.0,91906000.0,103339000.0,93278000.0,61336000.0,45572000.0,25500000.0,26222000.0,21729000.0,17117000.0,12425000.0,10898000.0,8004000.0,10136000.0,20449000.0,14944000.0,100000.0
,operatingCashFlow,33605000.0,-59158000.0,4779000.0,10290000.0,24560000.0,21831000.0,15673000.0,16958000.0,28009000.0,25074000.0,15549000.0,21022000.0,7985000.0,8993000.0,2605000.0,4603000.0,2067000.0,1114000.0,-738000.0,-12913000.0,-26572000.0,-6000000.0
,capitalExpenditure,-41641000.0,-47582000.0,-21938000.0,-17390000.0,-12344000.0,-12980000.0,-14040000.0,-8095000.0,-22019000.0,-7268000.0,-8002000.0,-5917000.0,-6833000.0,-1709000.0,-885000.0,-362000.0,-260000.0,-67000.0,-59000.0,-516000.0,-14841000.0,-2600000.0
,freeCashFlow,-8036000.0,-106740000.0,-17159000.0,-7100000.0,12216000.0,8851000.0,1633000.0,8863000.0,5990000.0,17806000.0,7547000.0,15105000.0,1152000.0,7284000.0,1720000.0,4241000.0,1807000.0,1047000.0,-797000.0,-13429000.0,-41413000.0,-8600000.0
