date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,EBITDARatio,0.571353530311429,0.572311249628484,0.564057461155086,0.56169380569745,0.573591606571599,0.571588728081474,0.577834615384615,0.579776285300933,0.568060781599042,0.554824780886747,0.652787902287708,0.694983894807891,0.655961899407159,0.633871736392416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,88581000.0,113685000.0,79535000.0,93646000.0,97941000.0,94151000.0,83669000.0,81101000.0,71906000.0,58776000.0,46535000.0,51485000.0,48245000.0,43109000.0
,operatingIncomeRatio,0.257074698249718,0.309987157149051,0.240383598243403,0.297304933917069,0.331904381065987,0.341593408387544,0.321803846153846,0.317972061147116,0.30537742179338,0.280121816960009,0.360876308646762,0.439881069350581,0.398906923096004,0.36686012867209
,totalOtherIncomeExpensesNet,2000.0,634000.0,4000.0,334000.0,126000.0,7229000.0,746000.0,10000.0,36771000.0,11955000.0,2378000.0,-3129000.0,-17734000.0,-7191000.0
,incomeBeforeTax,35579000.0,61007000.0,27529000.0,40346000.0,46203000.0,54210000.0,31605000.0,23239000.0,51685000.0,14244000.0,0.0,0.0,0.0,-1801000.0
,incomeBeforeTaxRatio,0.103255333412659,0.166349003792867,0.0832026161569452,0.12808945244664,0.156573632272407,0.196681699277636,0.121557692307692,0.0911129669054368,0.219500904589198,0.0678857894511088,0.0,0.0,0.0,-0.0153266160601831
,incomeTaxExpense,-9000.0,819000.0,327000.0,214000.0,566000.0,295000.0,460000.0,645000.0,1016000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,27660000.0,45718000.0,19686000.0,29077000.0,32585000.0,38509000.0,21756000.0,15220000.0,34939000.0,2917000.0,4379000.0,6444000.0,-7017000.0,-2535000.0
,netIncomeRatio,0.0802732657521048,0.124660182526633,0.0594982273844173,0.0923129184749653,0.110424686873068,0.139716206557508,0.0836769230769231,0.0596729358535543,0.148382356688439,0.013902193753783,0.0339588987979837,0.0550566885674496,-0.0580190668331363,-0.0215729992851551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.511171962628118,0.844893701642527,0.419289872984518,0.622426979299385,0.718800437770092,0.87,0.52,0.384931942793246,0.901974857415353,0.0793767285935766,0.12499,0.18662,-0.203214101651186,-0.0734142436491032
,EPSDiluted,0.511171962628118,0.645860971750794,0.306938824080038,0.453709591221343,0.515355824293413,0.86,0.51,0.264622892383851,0.612385735042274,0.0537995275416602,0.12499,0.121174,-0.131948401010841,-0.0476684048115266
,weightedAverageShsOut,59951055.0,54110949.0,46950812.0,46715520.0,45332471.0,44439112.0,42041126.0,39539457.0,38736113.0,36748806.0,35034840.0,34530084.0,34530084.0,34530084.0
,weightedAverageShsOutDil,76132592.0,70786132.0,64136559.0,64087250.0,63228159.0,62339163.0,59947474.0,57515810.0,57053909.0,54219807.0,35034840.0,53179879.0,53179879.0,53179879.0
