date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY
,incomeBeforeTax,0.0,173598000.0,76496000.0,78998000.0,68703000.0,42916000.0,71188000.0,99446000.0,46759000.0,0.0,0.0,0.0,0.0,42411000.0,12026686.0,2359565.0,-2041822.0
,incomeBeforeTaxRatio,0.0,0.733948910479186,0.593797787696488,0.622771957208965,0.645996314126674,0.478663365232327,0.65224521957432,0.759402228280375,0.645664181165424,0.0,0.0,0.0,0.0,0.71232301516653,0.48805957671992,0.243231706273669,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,643088.0,255000.0,0.0
,netIncome,0.0,173598000.0,76496000.0,78998000.0,68703000.0,42916000.0,71188000.0,99446000.0,46759000.0,46936000.0,4982000.0,13572000.0,20995000.0,42409000.0,11383598.0,2104565.0,-2041822.0
,netIncomeRatio,0.0,0.733948910479186,0.593797787696488,0.622771957208965,0.645996314126674,0.478663365232327,0.65224521957432,0.759402228280375,0.645664181165424,0.704713000915875,0.0978743467840163,0.209153952843273,0.321235674832076,0.712289423739062,0.461962174902524,0.216945469149544,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.39,1.71654866906617,0.841271761484235,0.95733103891225,0.931528209022006,0.6,1.12,1.67,0.952942854813728,1.08,0.137791791127337,0.38,0.64,1.5,0.85,0.30329514339242,-1.72
,EPSDiluted,1.39,1.70916322893796,0.840089174912418,0.955929332042594,0.931250423585225,0.59,1.1,1.63,0.951236878509236,1.07,0.135771515779146,0.37,0.64,1.49,0.84,0.299966505131129,-1.72
,weightedAverageShsOut,111558000.0,101132000.0,90929000.0,82519000.0,73753000.0,69479000.0,61862000.0,58838000.0,49068000.0,42988000.0,36156000.0,34486000.0,32619000.0,28295000.0,13352000.0,6939000.0,1187000.0
,weightedAverageShsOutDil,111729000.0,101569000.0,91057000.0,82640000.0,73775000.0,69663000.0,63225000.0,60292000.0,49156000.0,43299000.0,36694000.0,34891000.0,32619000.0,28387000.0,13527000.0,7016000.0,1293000.0
